2.248850405821809062e+00,2.248712243064022065e+00,2.248346110975656842e+00,2.247910718984240219e+00,2.247583798291937107e+00,2.247180186957363990e+00,2.246900395398438555e+00,2.246776688551462176e+00
2.250713799929845660e+00,2.249802748182236911e+00,2.249044620317317111e+00,2.248033092764436969e+00,2.247299158079362869e+00,2.246302366907819259e+00,2.245522631073961772e+00,2.244855049202954866e+00
2.252692584376745799e+00,2.251096983323000789e+00,2.249876328462219188e+00,2.248229149528628845e+00,2.247011542288738450e+00,2.245389254293232106e+00,2.244177745523712630e+00,2.242745823774441316e+00
2.254690108017995964e+00,2.252422080349558708e+00,2.250727195449924611e+00,2.248435142893268956e+00,2.246771235687077262e+00,2.244486093702844354e+00,2.242803873201319131e+00,2.240695595191737333e+00
2.256694213608561039e+00,2.253755408132334548e+00,2.251581105610282574e+00,2.248640641601187262e+00,2.246478090456715204e+00,2.243582634580858493e+00,2.241436367697794640e+00,2.238660940355934326e+00
2.258701621698655071e+00,2.255090902810061859e+00,2.252433811449377821e+00,2.248842965538016880e+00,2.246225352643470341e+00,2.242662889312464269e+00,2.240062112969205543e+00,2.236637217139754608e+00
2.260711095148369765e+00,2.256426300433684418e+00,2.253283768182567481e+00,2.249041182163249886e+00,2.245934938804194481e+00,2.241752808290581100e+00,2.238680091905182579e+00,2.234619346931453254e+00
2.262722070244953976e+00,2.257760583431261292e+00,2.254130307305230119e+00,2.249234915435251114e+00,2.245658928648293973e+00,2.240828965327948730e+00,2.237299062077827472e+00,2.232604004417069632e+00
2.264734257401509687e+00,2.259093238557364991e+00,2.254973110084039334e+00,2.249424006662237741e+00,2.245368219180417846e+00,2.239906411682650145e+00,2.235912318940640020e+00,2.230591747012002912e+00
2.266747495290193370e+00,2.260423986866842316e+00,2.255812017563423311e+00,2.249608393720651467e+00,2.245076273559534208e+00,2.238977763665101595e+00,2.234523854634830276e+00,2.228581125844893318e+00
2.268761688837548807e+00,2.261752669396934756e+00,2.256646950858400835e+00,2.249788061112079518e+00,2.244777926658700462e+00,2.238046030273113995e+00,2.233132229201477248e+00,2.226572173948985878e+00
2.270776779814771995e+00,2.263079193187611970e+00,2.257477873909228272e+00,2.249963017016604283e+00,2.244474894606158788e+00,2.237110303761934649e+00,2.231738059577176525e+00,2.224564549705190686e+00
2.272792731678974665e+00,2.264403503602201440e+00,2.258304774618965727e+00,2.250133281907891636e+00,2.244166774176824308e+00,2.236170891611632072e+00,2.230341288394600330e+00,2.222558141632223538e+00
2.274809521233188914e+00,2.265725569190922162e+00,2.259127654692430820e+00,2.250298882575348269e+00,2.243853708037841788e+00,2.235227785714458459e+00,2.228942013081700146e+00,2.220552843863741188e+00
2.276827133790605195e+00,2.267045372977036344e+00,2.259946523892722769e+00,2.250459848853445077e+00,2.243535723638061974e+00,2.234281040889096737e+00,2.227540286059438657e+00,2.218548588865936200e+00
2.278845560247326318e+00,2.268362907226654457e+00,2.260761396670213585e+00,2.250616211781282683e+00,2.243212866198537547e+00,2.233330698358230837e+00,2.226136158458285941e+00,2.216545327743439486e+00
2.280864795245783228e+00,2.269678170200069456e+00,2.261572290125501539e+00,2.250768002550709301e+00,2.242885176817148274e+00,2.232376798310014898e+00,2.224729675145154406e+00,2.214543025605140159e+00
2.282884835987185834e+00,2.270991164075980784e+00,2.262379222751323304e+00,2.250915251904093584e+00,2.242552695024356169e+00,2.231419378573525236e+00,2.223320876714022454e+00,2.212541657293050967e+00
2.284905681443765157e+00,2.272301893593759559e+00,2.263182213643804452e+00,2.251057989795282932e+00,2.242215458546994444e+00,2.230458474948661785e+00,2.221909800254962430e+00,2.210541204660173342e+00
2.286927331824700094e+00,2.273610365148162060e+00,2.263981282003957318e+00,2.251196245207586877e+00,2.241873503374952836e+00,2.229494121380631189e+00,2.220496479978865345e+00,2.208541654684088584e+00
2.288949788207231606e+00,2.274916586176295219e+00,2.264776446822562406e+00,2.251330046066595703e+00,2.241526863842555617e+00,2.228526350125206168e+00,2.219080947686535854e+00,2.206542998142247303e+00
2.290973052277794242e+00,2.276220564737424290e+00,2.265567726682918615e+00,2.251459419210569468e+00,2.241175572722347464e+00,2.227555191896904319e+00,2.217663233130852340e+00,2.204545228664152479e+00
2.292997126147880316e+00,2.277522309222413721e+00,2.266355139640404470e+00,2.251584390395632518e+00,2.240819661322143386e+00,2.226580676001264969e+00,2.216243364301608842e+00,2.202548342042216500e+00
2.295022012221568541e+00,2.278821828151712747e+00,2.267138703152578039e+00,2.251704984321631464e+00,2.240459159580409754e+00,2.225602830452678038e+00,2.214821367653328377e+00,2.200552335723465980e+00
2.297047713099332089e+00,2.280119130034655939e+00,2.267918434042721199e+00,2.251821224669835697e+00,2.240094096157390080e+00,2.224621682079320983e+00,2.213397268290222986e+00,2.198557208429802845e+00
2.299074231507665989e+00,2.281414223271717390e+00,2.268694348485558621e+00,2.251933134146908877e+00,2.239724498520727636e+00,2.223637256616713298e+00,2.211971090118399097e+00,2.196562959871041443e+00
2.301101570247316541e+00,2.282707116087161925e+00,2.269466462007617480e+00,2.252040734531629340e+00,2.239350393025076436e+00,2.222649578791275893e+00,2.210542855972629894e+00,2.194569590525808245e+00
2.303129732155066556e+00,2.283997816483366972e+00,2.270234789497148409e+00,2.252144046722165616e+00,2.238971804985653513e+00,2.221658672395124601e+00,2.209112587723101928e+00,2.192577101472700907e+00
2.305158720075481948e+00,2.285286332210697324e+00,2.270999345220158006e+00,2.252243090782554358e+00,2.238588758745960305e+00,2.220664560353183603e+00,2.207680306366190059e+00,2.190585494259100319e+00
2.307188536840042659e+00,2.286572670748587832e+00,2.271760142840210328e+00,2.252337885987565791e+00,2.238201277739992445e+00,2.219667264783565575e+00,2.206246032102341381e+00,2.188594770798472311e+00
2.309219185251790041e+00,2.287856839294715172e+00,2.272517195440373339e+00,2.252428450865484155e+00,2.237809384549324321e+00,2.218666807052038781e+00,2.204809784403437778e+00,2.186604933289438168e+00
2.311250668074121606e+00,2.289138844760015612e+00,2.273270515546213399e+00,2.252514803238595320e+00,2.237413100955493395e+00,2.217663207821285010e+00,2.203371582071487200e+00,2.184615984151617507e+00
2.313282988022710818e+00,2.290418693767909630e+00,2.274020115149098853e+00,2.252596960261282533e+00,2.237012447988080854e+00,2.216656487095565176e+00,2.201931443290106927e+00,2.182627925974504279e+00
2.315316147759798771e+00,2.291696392656534353e+00,2.274766005729297991e+00,2.252674938455741405e+00,2.236607445968877173e+00,2.215646664261324172e+00,2.200489385669955222e+00,2.180640761476544842e+00
2.317350149890294198e+00,2.292971947483108064e+00,2.275508198278549887e+00,2.252748753745390076e+00,2.236198114552484739e+00,2.214633758124195495e+00,2.199045426289051086e+00,2.178654493472242937e+00
2.319384996959245715e+00,2.294245364029771750e+00,2.276246703321886944e+00,2.252818421486066036e+00,2.235784472763695518e+00,2.213617786942803534e+00,2.197599581728737927e+00,2.176669124845639569e+00
2.321420691450357676e+00,2.295516647810429411e+00,2.276981530938582132e+00,2.252883956495140172e+00,2.235366539031945710e+00,2.212598768459713039e+00,2.196151868105914673e+00,2.174684658528871495e+00
2.323457235785306274e+00,2.296785804078233184e+00,2.277712690782156102e+00,2.252945373078667490e+00,2.234944331223105429e+00,2.211576719929829959e+00,2.194702301102051223e+00,2.172701097484798893e+00
2.325494632323660493e+00,2.298052837833446826e+00,2.278440192099404626e+00,2.253002685056709087e+00,2.234517866668855213e+00,2.210551658146513887e+00,2.193250895989401705e+00,2.170718444692915305e+00
2.327532883363254701e+00,2.299317753831495281e+00,2.279164043748448165e+00,2.253055905786953694e+00,2.234087162193880705e+00,2.209523599465644583e+00,2.191797667654790338e+00,2.168736703137908339e+00
2.329571991140909848e+00,2.300580556591057313e+00,2.279884254215816863e+00,2.253105048186767601e+00,2.233652234141076054e+00,2.208492559827838875e+00,2.190342630621259445e+00,2.166755875800374209e+00
2.331611957833406024e+00,2.301841250402099970e+00,2.280600831632606962e+00,2.253150124753778627e+00,2.233213098394930540e+00,2.207458554778998661e+00,2.188885799067832316e+00,2.164775965649293976e+00
2.333652785558635756e+00,2.303099839333774490e+00,2.281313783789738814e+00,2.253191147585107412e+00,2.232769770403261855e+00,2.206421599489353014e+00,2.187427186847620497e+00,2.162796975635946417e+00
2.335694476376892315e+00,2.304356327242124358e+00,2.282023118152353813e+00,2.253228128395356578e+00,2.232322265197445255e+00,2.205381708771134708e+00,2.185966807504450049e+00,2.160818908688995954e+00
2.337737032292245942e+00,2.305610717777572649e+00,2.282728841873403081e+00,2.253261078533437711e+00,2.231870597411263368e+00,2.204338897095015071e+00,2.184504674288171078e+00,2.158841767710556692e+00
2.339780455253973379e+00,2.306863014392158462e+00,2.283430961806466541e+00,2.253290008998336980e+00,2.231414781298494354e+00,2.203293178605407299e+00,2.183040800168792206e+00,2.156865555573054039e+00
2.341824747158023801e+00,2.308113220346509564e+00,2.284129484517845921e+00,2.253314930453890863e+00,2.230954830749343643e+00,2.202244567134740816e+00,2.181575197849555003e+00,2.154890275116746690e+00
2.343869909848493194e+00,2.309361338716546364e+00,2.284824416297976502e+00,2.253335853242651066e+00,2.230490759305811643e+00,2.201193076216793720e+00,2.180107879779058067e+00,2.152915929147798391e+00
2.345915945119096957e+00,2.310607372399918980e+00,2.285515763172201176e+00,2.253352787398903434e+00,2.230022580176092895e+00,2.200138719099158813e+00,2.178638858162520897e+00,2.150942520436798677e+00
2.347962854714628733e+00,2.311851324122169871e+00,2.286203530910940973e+00,2.253365742660901283e+00,2.229550306248071490e+00,2.199081508754924030e+00,2.177168144972272845e+00,2.148970051717664642e+00
2.350010640332395706e+00,2.313093196442628674e+00,2.286887725039299379e+00,2.253374728482377964e+00,2.229073950101990498e+00,2.198021457893626351e+00,2.175695751957528401e+00,2.146998525686850456e+00
2.352059303623624587e+00,2.314332991760052582e+00,2.287568350846143073e+00,2.253379754043382199e+00,2.228593524022355776e+00,2.196958578971532905e+00,2.174221690653521666e+00,2.145027945002816683e+00
2.354108846194832960e+00,2.315570712318012703e+00,2.288245413392686611e+00,2.253380828260490798e+00,2.228109040009132347e+00,2.195892884201308792e+00,2.172745972390058622e+00,2.143058312285713640e+00
2.356159269609165108e+00,2.316806360210038385e+00,2.288918917520611718e+00,2.253377959796441843e+00,2.227620509788295067e+00,2.194824385561113367e+00,2.171268608299525393e+00,2.141089630117245513e+00
2.358210575387686081e+00,2.318039937384528848e+00,2.289588867859753574e+00,2.253371157069222086e+00,2.227127944821766459e+00,2.193753094803173820e+00,2.169789609324406232e+00,2.139121901040675233e+00
2.360262765010640251e+00,2.319271445649442764e+00,2.290255268835378999e+00,2.253360428260653858e+00,2.226631356316791877e+00,2.192679023461869825e+00,2.168308986224350754e+00,2.137155127560951495e+00
2.362315839918661897e+00,2.320500886676771124e+00,2.290918124675081824e+00,2.253345781324514352e+00,2.226130755234795089e+00,2.191602182861367432e+00,2.166826749582825506e+00,2.135189312144944562e+00
2.364369801513944047e+00,2.321728262006805377e+00,2.291577439415321660e+00,2.253327223994214812e+00,2.225626152299749361e+00,2.190522584122832406e+00,2.165342909813379624e+00,2.133224457221750914e+00
