4.246898752507173747e+00,4.247127548297158661e+00,4.246905080783017539e+00,4.246549782147408081e+00,4.246267328524856666e+00,4.245872326720580681e+00,4.245575632777232045e+00,4.245168813186054990e+00,4.244865942581770746e+00,4.244447586653611992e+00,4.244139791693400277e+00,4.243738996662584029e+00,4.243467128697020030e+00,4.243158034664660683e+00,4.242997067728611071e+00,4.242957514778886718e+00
4.250787944037122124e+00,4.250223935771613171e+00,4.249596422548427732e+00,4.248718590122972927e+00,4.248049109336681894e+00,4.247127156790594604e+00,4.246438897986228866e+00,4.245494233786787142e+00,4.244797395766395809e+00,4.243855834116016190e+00,4.243160635424443328e+00,4.242196038305603878e+00,4.241463730436170643e+00,4.240476923967392509e+00,4.239795869416834506e+00,4.239327116963163000e+00
4.254856283220422419e+00,4.253736083995101502e+00,4.252690115644510271e+00,4.251249262311532107e+00,4.250156248029464123e+00,4.248654202344718023e+00,4.247533904375121239e+00,4.245996194056665729e+00,4.244847874117279041e+00,4.243257828424983558e+00,4.242081302270000798e+00,4.240508047939274050e+00,4.239359468987213830e+00,4.237777904947940932e+00,4.236526026705018211e+00,4.235210967077099653e+00
4.258955755582206848e+00,4.257317120747288186e+00,4.255851917241630922e+00,4.253842215696379547e+00,4.252320068091009375e+00,4.250229737130578833e+00,4.248671223119018237e+00,4.246532237079697403e+00,4.244952294906240375e+00,4.242799527997384246e+00,4.241184365277345769e+00,4.238921530941801130e+00,4.237226152919086886e+00,4.234991298539678262e+00,4.233313974252492784e+00,4.231215798987629562e+00
4.263068191076460955e+00,4.260922865775407686e+00,4.259037523117113366e+00,4.256456290242384810e+00,4.254502679641049667e+00,4.251820840918648869e+00,4.249821789873360345e+00,4.247078574206372359e+00,4.245031116716081243e+00,4.242213548862480366e+00,4.240149424194743943e+00,4.237359458862175465e+00,4.235237060124116937e+00,4.232262267740656725e+00,4.230033579634507213e+00,4.227291235666814195e+00
4.267188634551433601e+00,4.264541258359315634e+00,4.262234825818723039e+00,4.259080213920953817e+00,4.256693685151003770e+00,4.253418451609617179e+00,4.250977583596806220e+00,4.247628616187840933e+00,4.245154029562433706e+00,4.241760772389461920e+00,4.239199876040597559e+00,4.235684077008726511e+00,4.233124237303976578e+00,4.229613891808877923e+00,4.226816273465930252e+00,4.223360202300784572e+00
4.271315183359231327e+00,4.268167653472241696e+00,4.265439145326197057e+00,4.261709600681001575e+00,4.258889015602406403e+00,4.255018992712812143e+00,4.252135417290788588e+00,4.248179719423402112e+00,4.245229937646442409e+00,4.241193554161276857e+00,4.238237850754399183e+00,4.234148272638873500e+00,4.231027000948600403e+00,4.226857186839851899e+00,4.223648934723748027e+00,4.219444401202998129e+00
4.275446947930448438e+00,4.271799863223425753e+00,4.268648258417202079e+00,4.264342338984177694e+00,4.261086690543931965e+00,4.256620695763789541e+00,4.253293695227633009e+00,4.248730535868110003e+00,4.245357592331426844e+00,4.240714103792557310e+00,4.237226429387312976e+00,4.232515885272830403e+00,4.229016274226581551e+00,4.224124965152654454e+00,4.220417505199189456e+00,4.215569541541297482e+00
4.279583454443268487e+00,4.275436707148714710e+00,4.271860948346967390e+00,4.266977248895409858e+00,4.263285585009482404e+00,4.258222532925062254e+00,4.254451473473003453e+00,4.249280247858101767e+00,4.245428104600966535e+00,4.240173603024532056e+00,4.236298424455188893e+00,4.230906848195689740e+00,4.226898971568209262e+00,4.221458537627982288e+00,4.217188745521434967e+00,4.211695128177021630e+00
4.283724425611538322e+00,4.279077480924560639e+00,4.275076474105125257e+00,4.269613591221236959e+00,4.265484979142209809e+00,4.259823827585412559e+00,4.255608117547181379e+00,4.249828289928064606e+00,4.245554502959726584e+00,4.239663842459522769e+00,4.235275940873317602e+00,4.229333147356000744e+00,4.224839133520948309e+00,4.218719088565546116e+00,4.214008212071112425e+00,4.207812219458752168e+00
