8.263724400161921224e+00,8.264670733188793861e+00,8.264435214420229769e+00,8.264118031892371263e+00,8.263908920951479331e+00,8.263550196388694147e+00,8.263301959348511971e+00,8.262924806116956233e+00,8.262658057449671745e+00,8.262270642166013701e+00,8.261993025522187395e+00,8.261599505025378321e+00,8.261314858816685813e+00,8.260918005714657397e+00,8.260628722297390425e+00,8.260230917884650026e+00,8.259942792468020656e+00,8.259529798511744403e+00,8.259224946010558455e+00,8.258804076008354755e+00,8.258489735621225236e+00,8.258074966715293286e+00,8.257761134854213481e+00,8.257368805282636615e+00,8.257067171993844212e+00,8.256718163135387201e+00,8.256444002183060960e+00,8.256168489562453416e+00,8.255945880046779095e+00,8.255796806146353362e+00,8.255685207642750711e+00,8.255797322740317412e+00
8.271323695515098606e+00,8.271193348548207425e+00,8.270705348076949903e+00,8.269888338618605061e+00,8.269344160471554517e+00,8.268489490646008022e+00,8.267896357909659599e+00,8.267019101850536345e+00,8.266398226762687429e+00,8.265504749696427567e+00,8.264864771686534439e+00,8.263958493679071537e+00,8.263303775856073230e+00,8.262386809339513860e+00,8.261719797022589518e+00,8.260793605061930833e+00,8.260109565057177861e+00,8.259202561775140339e+00,8.258535445187144219e+00,8.257636219072116646e+00,8.256972481912324469e+00,8.256058458091377616e+00,8.255377655520302227e+00,8.254432112990324200e+00,8.253715082424784910e+00,8.252740235836476757e+00,8.251977338048559929e+00,8.251022354028268779e+00,8.250235249854782182e+00,8.249476179789716923e+00,8.248838555029477604e+00,8.248932527040532037e+00
8.279412490235356969e+00,8.278764187756550541e+00,8.277966192439359716e+00,8.276615994440012614e+00,8.275715403302680073e+00,8.274316916004721634e+00,8.273345875588431042e+00,8.271915497144117779e+00,8.270902948977195024e+00,8.269448351782170192e+00,8.268406424086633066e+00,8.266931817054445020e+00,8.265866624749033775e+00,8.264374492144986206e+00,8.263289332176897872e+00,8.261781161030544496e+00,8.260686189369653931e+00,8.259122307059593382e+00,8.257966139228690494e+00,8.256380102899901985e+00,8.255198130239220333e+00,8.253640934982877653e+00,8.252478104014436155e+00,8.250970547797225052e+00,8.249844668475059706e+00,8.248350761726328528e+00,8.247216906153015614e+00,8.245654234598490007e+00,8.244379338949750391e+00,8.242785763215426442e+00,8.241322772229827009e+00,8.240906674823026634e+00
8.287584354242930829e+00,8.286508054170681703e+00,8.285393587868082221e+00,8.283503916220418262e+00,8.282242670851559296e+00,8.280291883396360575e+00,8.278936985121342573e+00,8.276944561073680262e+00,8.275533964649177676e+00,8.273509345907312351e+00,8.272059029337068381e+00,8.270007401220865972e+00,8.268525378987666485e+00,8.266449733571844760e+00,8.264940254535147801e+00,8.262842265555711663e+00,8.261297861211017945e+00,8.259230126718946963e+00,8.257720475532213555e+00,8.255615647571698190e+00,8.254062459443208155e+00,8.251849542276822547e+00,8.250182208146028984e+00,8.247893698896477943e+00,8.246145460527577242e+00,8.243910239072683055e+00,8.242213468681885757e+00,8.240090294524705428e+00,8.238445255980252568e+00,8.236236938217308179e+00,8.234109055626806395e+00,8.232865336550759139e+00
8.295788573272611544e+00,8.294311841579478539e+00,8.292876564783249194e+00,8.290444261182825514e+00,8.288820065832240402e+00,8.286313889443826852e+00,8.284572927465420733e+00,8.282015609927414701e+00,8.280204935251143539e+00,8.277607586042178056e+00,8.275746943011467849e+00,8.273115628488072915e+00,8.271214854762622082e+00,8.268553027514572662e+00,8.266617281883526402e+00,8.263926812349945195e+00,8.261967361388034448e+00,8.259188986361982288e+00,8.257126056299386008e+00,8.254371844682507842e+00,8.252341055128036729e+00,8.249662823401944678e+00,8.247699044071492125e+00,8.244947605836292936e+00,8.242867476548552119e+00,8.239913645782106499e+00,8.237596281415289212e+00,8.234649256399229955e+00,8.232379704739074100e+00,8.229602726256626255e+00,8.227003917741216199e+00,8.224908052391276314e+00
8.304011284497740064e+00,8.302145120667210776e+00,8.300385861311289304e+00,8.297409693260643593e+00,8.295421555351733645e+00,8.292359361750998303e+00,8.290231887280583578e+00,8.287109309726950812e+00,8.284898336647943395e+00,8.281727869794188734e+00,8.279456679237675587e+00,8.276245090889158718e+00,8.273925198359016520e+00,8.270676304191049155e+00,8.268313695871203350e+00,8.265029533009469631e+00,8.262620853593519499e+00,8.259366533556091738e+00,8.256991831446324426e+00,8.253607253772436536e+00,8.251066613963892848e+00,8.247572649113164900e+00,8.244942505124699395e+00,8.241568484445652487e+00,8.239088104228649456e+00,8.235724209217677227e+00,8.233137051892059688e+00,8.229477505230690326e+00,8.226528516631697485e+00,8.222987068974314084e+00,8.219874378806627746e+00,8.217009760727579604e+00
8.312247206766524954e+00,8.309996727825271989e+00,8.307911316138730129e+00,8.304391600426409781e+00,8.302039622119442797e+00,8.298422418759182406e+00,8.295909174919549045e+00,8.292222468525865864e+00,8.289612085530094987e+00,8.285869406682428107e+00,8.283188416370604656e+00,8.279397031451180666e+00,8.276658461096790376e+00,8.272822440881025585e+00,8.270033011886207319e+00,8.266154520738494327e+00,8.263318717763263876e+00,8.259334087574293548e+00,8.256389521786584140e+00,8.252496752021700743e+00,8.249670139587658824e+00,8.245721006781366214e+00,8.242745145016368014e+00,8.238564957785758480e+00,8.235365501992115256e+00,8.231305526603073019e+00,8.228301896550533456e+00,8.224198420584954761e+00,8.220854070279017378e+00,8.216496104007799062e+00,8.212745492277312209e+00,8.209146906759233531e+00
8.320493941759192325e+00,8.317861942965810940e+00,8.315449149328488332e+00,8.311387515034047269e+00,8.308672748815336462e+00,8.304502773357667067e+00,8.301605411262169554e+00,8.297356753130086915e+00,8.294348630081195495e+00,8.290035491343017426e+00,8.286946088688029732e+00,8.282576036119015939e+00,8.279419728581588700e+00,8.274996986899845197e+00,8.271781143233365441e+00,8.267307967277384151e+00,8.264041156936025700e+00,8.259578792188646545e+00,8.256289890089959727e+00,8.251621393731797482e+00,8.248110919245712935e+00,8.243508745070130317e+00,8.240156903311337544e+00,8.235562487382873442e+00,8.232049147597301442e+00,8.227178424610942287e+00,8.223447802698498066e+00,8.218745158178936805e+00,8.215077072556473681e+00,8.210064986816581367e+00,8.205671695588875991e+00,8.201312519514562638e+00
8.328750292632513208e+00,8.325738699792085029e+00,8.322998184037663449e+00,8.318397377872827292e+00,8.315321699774568032e+00,8.310602149938045358e+00,8.307323035866609473e+00,8.302515369623428398e+00,8.299111752452404289e+00,8.294230492724841142e+00,8.290734510614033326e+00,8.285787346630902661e+00,8.282214571921837631e+00,8.277205797267077614e+00,8.273564170139412255e+00,8.268496101938087151e+00,8.264775809796766737e+00,8.259597096582536935e+00,8.255819175726660575e+00,8.250736349707871398e+00,8.246990683458699678e+00,8.241657434192493525e+00,8.237605251335825329e+00,8.232322897293949282e+00,8.228446382057351016e+00,8.223095448609765157e+00,8.218887339324396635e+00,8.213376769870375682e+00,8.209164363326646452e+00,8.203599587117398784e+00,8.198651186492263321e+00,8.193505748465643279e+00
8.337015639907740194e+00,8.333626177256451939e+00,8.330558434396362344e+00,8.325422149511524594e+00,8.321988143430804286e+00,8.316722969980981262e+00,8.313065035676455494e+00,8.307701869763102209e+00,8.303905430763661499e+00,8.298458797459064229e+00,8.294558379571700613e+00,8.289035942368771614e+00,8.285048188132103419e+00,8.279454245884879882e+00,8.275387607503352783e+00,8.269724523194870613e+00,8.265605399674019083e+00,8.259914958609154922e+00,8.255666535611364765e+00,8.249780516939017261e+00,8.245460815060878801e+00,8.239696416226831133e+00,8.235393498956021574e+00,8.229355231172110763e+00,8.224780640050068925e+00,8.218839131573833612e+00,8.214317803133370788e+00,8.208128698802500622e+00,8.203281727994930606e+00,8.197097483335179291e+00,8.191646168436573561e+00,8.185723816551032428e+00
