5.878134659242121307e-01,5.872061157510135576e-01,5.866920518877527524e-01,5.860265532410540157e-01,5.855430195888435829e-01,5.848960185723823813e-01,5.844219614301290333e-01,5.837766624936371329e-01,5.833013681087090285e-01,5.826526183847784424e-01,5.821761679875244733e-01,5.815272142166236780e-01,5.810545601368904967e-01,5.804199504671535559e-01,5.799541358676905123e-01,5.793229386810513359e-01,5.788690401745218983e-01,5.782478370112824617e-01,5.777823348038456652e-01,5.771599982284664199e-01,5.766812907785040521e-01,5.761293552396511419e-01
5.883812562109637101e-01,5.877132847243892178e-01,5.871484954463058736e-01,5.864179499919855987e-01,5.858874387560756292e-01,5.851778283940411995e-01,5.846580261600805573e-01,5.839506143697864582e-01,5.834296893184307553e-01,5.827188487862722255e-01,5.821969519565429740e-01,5.814896684336106070e-01,5.809719502857422224e-01,5.802695948315986785e-01,5.797638230340861343e-01,5.790796103305220210e-01,5.785739393898193805e-01,5.778975965936719028e-01,5.773942551801904965e-01,5.767053319043473625e-01,5.761883192962273803e-01,5.755804603668573938e-01
5.889501117450196555e-01,5.882212031768512261e-01,5.876054073977299286e-01,5.868095534100112864e-01,5.862319234193921202e-01,5.854595550936507742e-01,5.848939180544374672e-01,5.841242920491092061e-01,5.835576770702933791e-01,5.827846897509741941e-01,5.822173252683510158e-01,5.814454522207763709e-01,5.808842134262319767e-01,5.801277960329888073e-01,5.795725084531374582e-01,5.788282859433908634e-01,5.782875036601319296e-01,5.775452228923926290e-01,5.770012366168323359e-01,5.762571329056928038e-01,5.756922126485065627e-01,5.750341834396027751e-01
5.895200306131812562e-01,5.887298623931754848e-01,5.880627861545183466e-01,5.872013765839985133e-01,5.865764972664856414e-01,5.857412353487485568e-01,5.851296817752538182e-01,5.842977490438828747e-01,5.836853896407548925e-01,5.828502043554464329e-01,5.822373540660448210e-01,5.814068599717494568e-01,5.807989383331081390e-01,5.799778344402819474e-01,5.793855647319855473e-01,5.785798114649325363e-01,5.779922484763659885e-01,5.771998887798812650e-01,5.766067530727850832e-01,5.758080328227631606e-01,5.751989364259787463e-01,5.744880509799157320e-01
5.900910122901633637e-01,5.892392601667372221e-01,5.885206367976431041e-01,5.875934366006766441e-01,5.869211865667440797e-01,5.860229071003439927e-01,5.853653632117739036e-01,5.844710403956286937e-01,5.838128879555397610e-01,5.829154600226139626e-01,5.822571084977112843e-01,5.813624122223124413e-01,5.807123849766659962e-01,5.798339620999513055e-01,5.791918368111916848e-01,5.783327601172046917e-01,5.777022727357685739e-01,5.768478173301619938e-01,5.762179830126391566e-01,5.753563678080191313e-01,5.747072434431197419e-01,5.739428208027578249e-01
5.906630580130848296e-01,5.897493970405061070e-01,5.889789671324222597e-01,5.879857539418223977e-01,5.872660217526491921e-01,5.863046136451066648e-01,5.856010138881097005e-01,5.846442271235076094e-01,5.839402383187543011e-01,5.829805278561999149e-01,5.822766625137238972e-01,5.813229189423237964e-01,5.806252324848869550e-01,5.796855411755048593e-01,5.790050583129006112e-01,5.780813523911142449e-01,5.774115308777996169e-01,5.764996279029983572e-01,5.758244723288070688e-01,5.749092095400756275e-01,5.742139874020451007e-01,5.733994937482328469e-01
5.912361695515522264e-01,5.902602764752978848e-01,5.894377882368302402e-01,5.883783518193415052e-01,5.876110350762508983e-01,5.865863980113998899e-01,5.858366839021736938e-01,5.848173670934070367e-01,5.840675030495884323e-01,5.830454743211024304e-01,5.822960829226095925e-01,5.812786273281808080e-01,5.805395357867864092e-01,5.795396859472707884e-01,5.788120810081590628e-01,5.778354352323336052e-01,5.771183261540474563e-01,5.761515720460357315e-01,5.754335109208607024e-01,5.744600527778266352e-01,5.737231972519329926e-01,5.728564933229993716e-01
5.918103497030202664e-01,5.907719031021951839e-01,5.898971123003995398e-01,5.887712550334190942e-01,5.879562606747731346e-01,5.868683061321305905e-01,5.860724266554935280e-01,5.849905221572621050e-01,5.841947490061372150e-01,5.831103715633989548e-01,5.823154459144348483e-01,5.812384611565954984e-01,5.804514396783376773e-01,5.793927730825062516e-01,5.786238311246377775e-01,5.775845170019638930e-01,5.768294985500405092e-01,5.758013425590604584e-01,5.750433976968317706e-01,5.740117148863921326e-01,5.732325746895693408e-01,5.723147713373835099e-01
5.923856014490591626e-01,5.912842831655713560e-01,5.903569534200350244e-01,5.891644897094420186e-01,5.883017334494246020e-01,5.871503831992309630e-01,5.863082937071030232e-01,5.851637506784718168e-01,5.843220380455949048e-01,5.831752839620536477e-01,5.823348149532773244e-01,5.811946309966095070e-01,5.803662479605795621e-01,5.792457798422632198e-01,5.784327033598661849e-01,5.773377507561939792e-01,5.765365743724057968e-01,5.754547652438893879e-01,5.746515179267315254e-01,5.735650927433939561e-01,5.727422078582564691e-01,5.717741983902409064e-01
5.929619282665943292e-01,5.917974237110098512e-01,5.908173262765171740e-01,5.895580825375847933e-01,5.886474888415140772e-01,5.874326753467877804e-01,5.865443380411811125e-01,5.853371132824926049e-01,5.844494353852376367e-01,5.832402817161278508e-01,5.823542638912126979e-01,5.811540828166666950e-01,5.802780519813732774e-01,5.790999521814459428e-01,5.782431933836694737e-01,5.770886099121964596e-01,5.762473731099830854e-01,5.751053692170893239e-01,5.742625447667297767e-01,5.731172661117921452e-01,5.722534758690386303e-01,5.712342839509065850e-01
5.935393338157671783e-01,5.923113323860584867e-01,5.912782464595274234e-01,5.899520610736149751e-01,5.889935627766295090e-01,5.877152281527611155e-01,5.867806109191261443e-01,5.855106671397376505e-01,5.845770011172983782e-01,5.833054269181481288e-01,5.823738542109699878e-01,5.811109478950575724e-01,5.801931558754496177e-01,5.789527497986046711e-01,5.780536945693753870e-01,5.768410387964191255e-01,5.759561980650789170e-01,5.747586574568973594e-01,5.738718738050431201e-01,5.726715994088142914e-01,5.717645608119061862e-01,5.706957020327493302e-01
5.941178219353481227e-01,5.928260175192648918e-01,5.917397299877994454e-01,5.903464528114616972e-01,5.893399909303227435e-01,5.879980869399842325e-01,5.870171637291288214e-01,5.856844702476614595e-01,5.847047970743253220e-01,5.833707853563258050e-01,5.823936541474957762e-01,5.810703435445896403e-01,5.801054949474901967e-01,5.788076661929215661e-01,5.778638397510127422e-01,5.765935204341618991e-01,5.756665237731439788e-01,5.744109694256145371e-01,5.734830727266144734e-01,5.722253708779529990e-01,5.712770723155272679e-01,5.701578285984755246e-01
5.946973966064615924e-01,5.933414876548656069e-01,5.922017932590084577e-01,5.907412856621790942e-01,5.896868090536017126e-01,5.882812963496093506e-01,5.872540462685659213e-01,5.858585776978892934e-01,5.848328810107877862e-01,5.834364167718981697e-01,5.824137234931057172e-01,5.810280870436681511e-01,5.800208795897571212e-01,5.786609703613648792e-01,5.776754986084663424e-01,5.763459391251276598e-01,5.753769830426406218e-01,5.740642739548362794e-01,5.730940266868493893e-01,5.717803705173711837e-01,5.707899282946257147e-01,5.696210845500371267e-01
5.952780618848155791e-01,5.938577517287210172e-01,5.926644529056025457e-01,5.911365873154790229e-01,5.900340524361773475e-01,5.885649003017636716e-01,5.874913076532219947e-01,5.860330440742895775e-01,5.849613105086296505e-01,5.835023816089884852e-01,5.824341240653025942e-01,5.809877590189960195e-01,5.799341708107148552e-01,5.785165142457542320e-01,5.774861283251799815e-01,5.760996363940575904e-01,5.750875466336644593e-01,5.737180802996778572e-01,5.727056764892631824e-01,5.713357658430393560e-01,5.703037056870932098e-01,5.690852363499925293e-01
5.958598218896595800e-01,5.943748188354889272e-01,5.931277257075154852e-01,5.915323854266064663e-01,5.903817559787940539e-01,5.888489417444625618e-01,5.877289954640737557e-01,5.862079216683270255e-01,5.850901402722791245e-01,5.835687365025905571e-01,5.824549129563565408e-01,5.809465344184419067e-01,5.798499819334145267e-01,5.783707866932940034e-01,5.772986888523957694e-01,5.758527518845917292e-01,5.747992694168602146e-01,5.733719962338864606e-01,5.723180341137492633e-01,5.708917288605639406e-01,5.698182580647426221e-01,5.685503481091317424e-01
5.964426807867662106e-01,5.948926981997785246e-01,5.935916284970168544e-01,5.919287073983939829e-01,5.907299540721473452e-01,5.891334627159973136e-01,5.879671561309292027e-01,5.863832613579671449e-01,5.852194234788458127e-01,5.836355366487152585e-01,5.824761460535174962e-01,5.809067998616600503e-01,5.797644786517004434e-01,5.782270347637710195e-01,5.771103370839272273e-01,5.756074661581882523e-01,5.745106889098196001e-01,5.730270286617554776e-01,5.719305900600205605e-01,5.704485699064658633e-01,5.693334794870597015e-01,5.680164534653088237e-01
5.970266427471950799e-01,5.954113991899763203e-01,5.940561781281332721e-01,5.923255802933737879e-01,5.910786804030631059e-01,5.894185040627029082e-01,5.882058345523618614e-01,5.865591120912339029e-01,5.853492111484774885e-01,5.837028347679993345e-01,5.824978766344043324e-01,5.808667462221902555e-01,5.796809542258384296e-01,5.780825494494844508e-01,5.769237925900106978e-01,5.753617163396240741e-01,5.742235122640743095e-01,5.726819989568031621e-01,5.715441859239446254e-01,5.700057784414046536e-01,5.688496444450987788e-01,5.674834527777381510e-01
5.976117119711071846e-01,5.959309311544270793e-01,5.945213913798549354e-01,5.927230308676401105e-01,5.914279680807126294e-01,5.897041055973744061e-01,5.884450742242880450e-01,5.867355209538988037e-01,5.854795521251776602e-01,5.837706811299210319e-01,5.825201552884958778e-01,5.808278933618662432e-01,5.795968137276333865e-01,5.779396888807776245e-01,5.767367574388263529e-01,5.751174666149418968e-01,5.739361538213872960e-01,5.723381813772747684e-01,5.711579480292467981e-01,5.695639864026526000e-01,5.683664374985384349e-01,5.669514645955687770e-01
5.981978926341117164e-01,5.964513035428230525e-01,5.949872849622264148e-01,5.931210853734179000e-01,5.917778493516342442e-01,5.899903058291110503e-01,5.886849170961842015e-01,5.869125332399753869e-01,5.856104933780659216e-01,5.838391240636257029e-01,5.825430308165437943e-01,5.807891439601625683e-01,5.795142208913541815e-01,5.777966131850298392e-01,5.765512500596547962e-01,5.748730924177238855e-01,5.736501106894300595e-01,5.719944546693005449e-01,5.707727680434041551e-01,5.691226052155710091e-01,5.678841965729597430e-01,5.664203634875344395e-01
5.987851889227052693e-01,5.969725257184788081e-01,5.954538754295644054e-01,5.935197696767323672e-01,5.921283557936989350e-01,5.902771421365060611e-01,5.889254035981267288e-01,5.870901922353106706e-01,5.857420795212316955e-01,5.839082091791634177e-01,5.825665489539005870e-01,5.807514261307995529e-01,5.794315570152169803e-01,5.776548692035123889e-01,5.763656993072374668e-01,5.746300152502579195e-01,5.733641717400328464e-01,5.716518486720107983e-01,5.703879013864381342e-01,5.686821972085299715e-01,5.674026319822963460e-01,5.658902608334727136e-01
5.993736049866171811e-01,5.974946070885220895e-01,5.959211791962779614e-01,5.939191090634436954e-01,5.924795180596946764e-01,5.905646505573359795e-01,5.891665726041429574e-01,5.872685394650299928e-01,5.858743533538867121e-01,5.839779802664801789e-01,5.825907538050851819e-01,5.807141116238189182e-01,5.793501510099537954e-01,5.775133227967813587e-01,5.761814262089303140e-01,5.743871572600178776e-01,5.730793908178121177e-01,5.713095623298689585e-01,5.700040189351249786e-01,5.682423164282355277e-01,5.669220091690028163e-01,5.653610584496577829e-01
5.999631449695879137e-01,5.980175569494986521e-01,5.963892124697196540e-01,5.943191283536664038e-01,5.928313660483105485e-01,5.908528659325243959e-01,5.894084614327025351e-01,5.874476144571845193e-01,5.860073553721061312e-01,5.840484784824323539e-01,5.826156865393066209e-01,5.806777467958538219e-01,5.792690642842452942e-01,5.773729145467433321e-01,5.759974723278131759e-01,5.741454262559901878e-01,5.727949898417622476e-01,5.709682864785342593e-01,5.696206213385595074e-01,5.678033547279164317e-01,5.664421288120146114e-01,5.648328345827925423e-01
6.005538129744903975e-01,5.985413845870740657e-01,5.968579912630892492e-01,5.947198517549148189e-01,5.931839287185803888e-01,5.911418217671733366e-01,5.896511058546339834e-01,5.876274549878097719e-01,5.861411242538298039e-01,5.841197431479034918e-01,5.826413866291894061e-01,5.806419948276509979e-01,5.791890692640399019e-01,5.772330009773051218e-01,5.758146310545221302e-01,5.739041857064847152e-01,5.725116250332153989e-01,5.706275315085754807e-01,5.692381397483040617e-01,5.673650329495697475e-01,5.659631648971575890e-01,5.643055260162065379e-01
6.011456130848322754e-01,5.990660991683502967e-01,5.973275313485788551e-01,5.951213029457481651e-01,5.935372342129736634e-01,5.914315503364628857e-01,5.898945400968254038e-01,5.878080969152226221e-01,5.862756965123533393e-01,5.841918111578874306e-01,5.826678909018273567e-01,5.806071684029944224e-01,5.791096590262109212e-01,5.770941220689046469e-01,5.756323691274575216e-01,5.736639693933187623e-01,5.722288522601197691e-01,5.702877138596122997e-01,5.688562841466917597e-01,5.669275919549240372e-01,5.654850006799083673e-01,5.637791802035867494e-01
6.017385493421401055e-01,5.995917098060731254e-01,5.977978482646042480e-01,5.955235049800176039e-01,5.938913097413712761e-01,5.917220826076688978e-01,5.901387968679656648e-01,5.879895743711062162e-01,5.864111068518078618e-01,5.842647175546019644e-01,5.826952344103092374e-01,5.805731015038791964e-01,5.790312636321814921e-01,5.769559408569275849e-01,5.754511348049492492e-01,5.734244358881651626e-01,5.719470494450805687e-01,5.699485667462155236e-01,5.684753075597592797e-01,5.664908784282001175e-01,5.650077396295042353e-01,5.632537610292566166e-01
6.023326257591299360e-01,6.001182254908927760e-01,5.982689572854400506e-01,5.959264803402443134e-01,5.942461816615285386e-01,5.920134483151717752e-01,5.903839073733512244e-01,5.881719196738776079e-01,5.865473879700607851e-01,5.843384951778870517e-01,5.827234498594547896e-01,5.805399705153335699e-01,5.789536297179407320e-01,5.768187549967858097e-01,5.752706561488567516e-01,5.731858822315766266e-01,5.716659874988084811e-01,5.696103252466463429e-01,5.680950601427668945e-01,5.660550302167889347e-01,5.645313216795073696e-01,5.627292947289006531e-01
6.029278463062693882e-01,6.006456551280000555e-01,5.987408734240554642e-01,5.963302508821047843e-01,5.946018754158998165e-01,5.923056759266821514e-01,5.906299013482640969e-01,5.883551634671684294e-01,5.866845707991266146e-01,5.844131750405220371e-01,5.827525681606268160e-01,5.805077036678784053e-01,5.788769900540813307e-01,5.766824034631933271e-01,5.750911765049659952e-01,5.729481422925134515e-01,5.713858739210069260e-01,5.692728590687360368e-01,5.677156830868309578e-01,5.656199728799804483e-01,5.640558054507549546e-01,5.622057624828840083e-01
