1.149174880647445107e+00,-2.122772843945441856e-02,-1.593320524827940288e-04,4.451960150605449584e-04
1.149313811020475473e+00,-2.161205825600981401e-02,-1.546926231159179155e-04,4.532611336540981473e-04
1.149453611096560968e+00,-2.199646186671416759e-02,-1.498477338769538258e-04,4.613215752137661552e-04
1.149594293705001213e+00,-2.238093985410499753e-02,-1.447995679815933245e-04,4.693770990490953032e-04
1.149735871467357562e+00,-2.276549280849871071e-02,-1.395502657565717008e-04,4.774274701783709496e-04
1.149878356802696011e+00,-2.315012132785748689e-02,-1.341019257820180721e-04,4.854724591826370395e-04
1.150021761932649156e+00,-2.353482601766043736e-02,-1.284566059899794332e-04,4.935118420662937266e-04
1.150166098886299615e+00,-2.391960749077803872e-02,-1.226163247215750207e-04,5.015454001227187542e-04
1.150311379504897369e+00,-2.430446636734950872e-02,-1.165830617446822481e-04,5.095729198057452614e-04
1.150457615446417670e+00,-2.468940327466417894e-02,-1.103587592345273150e-04,5.175941926063437615e-04
1.150604818189965961e+00,-2.507441884704475488e-02,-1.039453227186237783e-04,5.256090149336062334e-04
1.150752999040037583e+00,-2.545951372573412863e-02,-9.734462198825177826e-05,5.336171880003515167e-04
1.150902169130634700e+00,-2.584468855878463422e-02,-9.055849197783794047e-05,5.416185177125887318e-04
1.151052339429255778e+00,-2.622994400095030043e-02,-8.358873361416496728e-05,5.496128145628248474e-04
1.151203520740751607e+00,-2.661528071358176817e-02,-7.643711463622970825e-05,5.575998935275078283e-04
1.151355723711062762e+00,-2.700069936452337283e-02,-6.910537038731789927e-05,5.655795739669955413e-04
1.151508958830839813e+00,-2.738620062801316868e-02,-6.159520458128009412e-05,5.735516795296186077e-04
1.151663236438949411e+00,-2.777178518458461864e-02,-5.390829004349451115e-05,5.815160380585604472e-04
1.151818566725876014e+00,-2.815745372097144816e-02,-4.604626942741885109e-05,5.894724815010271568e-04
1.151974959737017912e+00,-2.854320693001394238e-02,-3.801075590807723170e-05,5.974208458209701034e-04
1.152132425375885783e+00,-2.892904551056807438e-02,-2.980333385457778483e-05,6.053609709141677397e-04
1.152290973407206875e+00,-2.931497016741602124e-02,-2.142555948017599299e-05,6.132927005255278674e-04
1.152450613459936823e+00,-2.970098161117906699e-02,-1.287896147335321206e-05,6.212158821692764787e-04
1.152611355030185969e+00,-3.008708055823272609e-02,-4.165041608814035179e-06,6.291303670508396895e-04
1.152773207484057982e+00,-3.047326773062342120e-02,4.714724659307667487e-06,6.370360099914734731e-04
1.152936180060413651e+00,-3.085954385598671523e-02,1.375888762268628884e-05,6.449326693546142408e-04
1.153100281873551403e+00,-3.124590966746815246e-02,2.296602276091741501e-05,6.528202069742000679e-04
1.153265521915814107e+00,-3.163236590364537637e-02,3.233473019913224444e-05,6.606984880850180764e-04
1.153431909060127269e+00,-3.201891330845207939e-02,4.186363418262617486e-05,6.685673812550779749e-04
1.153599452062464170e+00,-3.240555263110261874e-02,5.155138256593416735e-05,6.764267583193317446e-04
1.153768159564246609e+00,-3.279228462602007399e-02,6.139664631601982059e-05,6.842764943154749924e-04
1.153938040094678819e+00,-3.317911005276447112e-02,7.139811903023041140e-05,6.921164674211360834e-04
1.154109102073023418e+00,-3.356602967596289400e-02,8.155451646717215564e-05,6.999465588927028525e-04
1.154281353810812316e+00,-3.395304426524131669e-02,9.186457609060283414e-05,7.077666530059673056e-04
1.154454803514004979e+00,-3.434015459515737945e-02,1.023270566260503500e-04,7.155766369974086993e-04
1.154629459285087423e+00,-3.472736144513521861e-02,1.129407376290886278e-04,7.233764010078080897e-04
1.154805329125120572e+00,-3.511466559940090715e-02,1.237044190653263653e-04,7.311658380269314694e-04
1.154982420935732446e+00,-3.550206784691983808e-02,1.346169209014980161e-04,7.389448438393647622e-04
1.155160742521063710e+00,-3.588956898133455198e-02,1.456770827075737351e-04,7.467133169714590402e-04
1.155340301589664609e+00,-3.627716980090545107e-02,1.568837632689445982e-04,7.544711586402186310e-04
1.155521105756344369e+00,-3.666487110845068065e-02,1.682358402086830962e-04,7.622182727027443372e-04
1.155703162543972873e+00,-3.705267371128900811e-02,1.797322096197540020e-04,7.699545656068562671e-04
1.155886479385243026e+00,-3.744057842118270196e-02,1.913717857063429451e-04,7.776799463433820003e-04
1.156071063624388717e+00,-3.782858605428185417e-02,2.031535004342055473e-04,7.853943263989165979e-04
1.156256922518859698e+00,-3.821669743106997919e-02,2.150763031897873212e-04,7.930976197100675362e-04
1.156444063240960496e+00,-3.860491337631050124e-02,2.271391604481420856e-04,8.007897426181159739e-04
1.156632492879448915e+00,-3.899323471899446281e-02,2.393410554483860198e-04,8.084706138257735653e-04
1.156822218441095673e+00,-3.938166229228923232e-02,2.516809878775616571e-04,8.161401543538004955e-04
1.157013246852212074e+00,-3.977019693348843310e-02,2.641579735622179292e-04,8.237982874989280280e-04
1.157205584960138367e+00,-4.015883948396181680e-02,2.767710441669707366e-04,8.314449387934602642e-04
1.157399239534700808e+00,-4.054759078910774583e-02,2.895192469005436475e-04,8.390800359642097694e-04
1.157594217269636072e+00,-4.093645169830489872e-02,3.024016442285532014e-04,8.467035088937091558e-04
1.157790524783981922e+00,-4.132542306486680639e-02,3.154173135934412731e-04,8.543152895815475656e-04
1.157988168623437897e+00,-4.171450574599483430e-02,3.285653471405552972e-04,8.619153121067341106e-04
1.158187155261696688e+00,-4.210370060273460613e-02,3.418448514506261526e-04,8.695035125908939788e-04
1.158387491101745326e+00,-4.249300849993131735e-02,3.552549472784216622e-04,8.770798291620474085e-04
1.158589182477138602e+00,-4.288243030618743568e-02,3.687947692976450975e-04,8.846442019194988848e-04
1.158792235653243630e+00,-4.327196689381967998e-02,3.824634658511766316e-04,8.921965728988373590e-04
1.158996656828460425e+00,-4.366161913881744239e-02,3.962601987070601961e-04,8.997368860385462908e-04
1.159202452135415395e+00,-4.405138792080320886e-02,4.101841428199720641e-04,9.072650871465026690e-04
1.159409627642127738e+00,-4.444127412299142543e-02,4.242344860981572818e-04,9.147811238674058432e-04
1.159618189353153861e+00,-4.483127863214986242e-02,4.384104291754176153e-04,9.222849456512888233e-04
1.159828143210706264e+00,-4.522140233856120073e-02,4.527111851874571213e-04,9.297765037222099904e-04
1.160039495095751327e+00,-4.561164613598500672e-02,4.671359795542229243e-04,9.372557510475831855e-04
1.160252250829081788e+00,-4.600201092162137240e-02,4.816840497659791165e-04,9.447226423084098546e-04
1.160466416172370785e+00,-4.639249759607411150e-02,4.963546451746680965e-04,9.521771338697887499e-04
1.160681996829200369e+00,-4.678310706331467728e-02,5.111470267888801322e-04,9.596191837524803425e-04
1.160898998446072916e+00,-4.717384023064802312e-02,5.260604670740409716e-04,9.670487516046377685e-04
1.161117426613400783e+00,-4.756469800867779707e-02,5.410942497564574794e-04,9.744657986737459421e-04
1.161337286866476859e+00,-4.795568131127242451e-02,5.562476696310963975e-04,9.818702877802537587e-04
1.161558584686424034e+00,-4.834679105553241207e-02,5.715200323740121657e-04,9.892621832908732316e-04
1.161781325501128892e+00,-4.873802816175781816e-02,5.869106543579943880e-04,9.966414510927251724e-04
1.162005514686156538e+00,-4.912939355341616743e-02,6.024188624725590469e-04,1.004008058567457118e-03
1.162231157565644990e+00,-4.952088815711097602e-02,6.180439939472842648e-04,1.011361974566429844e-03
1.162458259413186923e+00,-4.991251290255149797e-02,6.337853961785738788e-04,1.018703169386805940e-03
1.162686825452689865e+00,-5.030426872252208303e-02,6.496424265605704740e-04,1.026031614746972243e-03
1.162916860859225077e+00,-5.069615655285264477e-02,6.656144523184553963e-04,1.033347283763239033e-03
1.163148370759854888e+00,-5.108817733239012782e-02,6.817008503460370017e-04,1.040650150926761275e-03
1.163381360234449824e+00,-5.148033200296914247e-02,6.979010070460450743e-04,1.047940192081084354e-03
1.163615834316485298e+00,-5.187262150938420913e-02,7.142143181734506019e-04,1.055217384399689817e-03
1.163851797993828985e+00,-5.226504679936250231e-02,7.306401886821994873e-04,1.062481706364581946e-03
1.164089256209508871e+00,-5.265760882353648364e-02,7.471780325747773288e-04,1.069733137744763307e-03
