1.259536452805691288e+44,-9.338236108348592529e+41,1.319138037763587426e+40,5.875188766244412432e+40,-4.191309450222919248e+39,1.999072656029975588e+40,-9.693641261289925050e+39,7.561273444588682560e+39,-4.060524395286790927e+39,2.743160572225148196e+39,-1.127932463042011111e+39,-5.994834282261406213e+38,9.050593629776481329e+38,-1.617086718780853500e+39,1.249090610997718022e+39,-1.420241071685668791e+39,7.498449194495808706e+38,-3.673194369387929826e+38,-6.288749370775324165e+37,5.199367989379670821e+38,-5.375333531762724385e+38,8.316630918572875038e+38,-4.929735673587813423e+38,4.279985966154353377e+38,-1.012971046127902932e+38,-2.077410988588033095e+38,2.559727761005017013e+38,-5.559348195430971481e+38,3.364371784764473293e+38,-3.477870672227024185e+38,1.494667153805060048e+38,1.233299950956818359e+38
1.260107582316679261e+44,-2.326445827370487355e+42,2.049257844668422788e+40,4.101330955785979275e+40,1.011642592263112726e+40,2.272288045274239365e+40,5.385991819723963099e+39,8.466250414909842227e+39,-2.225379521606127221e+38,1.214425776933762244e+39,-6.829748303506417503e+38,-5.943743789369745518e+38,-3.183531579561222758e+38,-1.569037864712881638e+39,-1.113089462260789452e+38,-1.086176434291206975e+39,2.336865007678938416e+37,-3.313874067305987498e+38,9.368398070169246904e+37,5.014229938936470232e+38,1.019061954345456222e+38,7.163016533275436129e+38,5.443262290695136979e+37,3.897307531546884319e+38,-5.272564072991747237e+37,-2.226100004203803910e+38,-1.099499915922238900e+38,-5.155972943639501395e+38,-4.849192808216184564e+37,-2.969792985935824001e+38,7.392744598200045390e+37,1.537487139663045030e+38
1.262371067485306746e+44,-3.880956420932383979e+42,3.143839055993526595e+40,3.654788590577440618e+40,3.689964921988035279e+39,1.286633630981393450e+40,1.330026592102120602e+39,1.055673605679194135e+40,5.370510913495006864e+39,4.129329709670185538e+39,-4.504588682119108704e+38,-1.116226186915367435e+39,-6.141390389767357304e+38,-1.690166627397126518e+39,-7.731799489695704940e+38,-1.592621380733895031e+39,-2.446834254730275208e+38,-3.596354862099398713e+38,1.128805500416418511e+38,5.029109859733176468e+38,3.088130930740357019e+38,8.819605653202077217e+38,2.021928831399130278e+38,4.595025616138236649e+38,-3.469263229087145750e+36,-1.605389930805407875e+38,-1.417916789765199157e+38,-5.473392842864869133e+38,-1.324259702440278830e+38,-4.061098758756134865e+38,-5.691023726872247316e+37,2.641803936383133351e+37
1.266026574902287899e+44,-5.442358750012998809e+42,5.677957369586483052e+40,2.774682330017250311e+40,2.210540156903162664e+39,1.626756178048618496e+40,-1.651454261577954017e+39,2.928984388155246770e+39,-8.370885000817147938e+38,3.763275951052513609e+39,2.551009480803340152e+39,1.218553381497053580e+39,-2.673343437308860782e+38,-1.907933636248461657e+39,-5.221726317851851242e+38,-1.356366586409774000e+39,-3.379387964764417050e+38,-6.701879391346753692e+38,7.943111027741592881e+36,4.254856957823071353e+38,1.258775839763930691e+38,7.234573190502246455e+38,1.386400901948415025e+38,5.637997880333045259e+38,7.788461074292158919e+37,-3.107913332475009600e+37,-4.426069739594260392e+34,-4.726526702690971591e+38,-1.138094372680052993e+38,-4.982076370015468749e+38,-1.174434918569422403e+38,-3.972584974733729093e+37
1.270347773130791022e+44,-7.012529808900208818e+42,1.166998307155459538e+41,2.459602635741701926e+40,-7.069129888289267030e+39,1.304242493374506953e+40,1.740854151255831751e+38,8.581755010682329653e+39,-4.471212534947102614e+38,-1.374319544165751382e+39,-2.900767976130991608e+39,3.748925809276415048e+38,2.212322838927598371e+39,1.753256473626536896e+38,5.933435716000855496e+37,-1.453927931205971758e+39,-2.767583085043402784e+37,-5.222482050727154730e+38,-2.087663814983158883e+38,4.893846432999287326e+37,-8.943811963447016170e+37,7.030069278760920877e+38,4.015015833513739475e+36,5.274349578811572431e+38,7.041940001675005766e+37,1.535521653680652310e+37,3.863212112374240208e+36,-5.058816127241549370e+38,-8.361299918455982558e+36,-3.955650092484246991e+38,4.689346860189055554e+37,5.175111970434360059e+37
1.275440675338170506e+44,-8.592736283529207273e+42,1.965488412800239415e+41,2.297596404210215704e+40,-9.917721387546556279e+39,1.254243959780485255e+40,-4.955991858332268728e+39,7.193768826695718966e+39,3.040982018093679383e+39,4.832781217784512386e+39,-9.064425867181811605e+38,-2.913123208883994304e+39,-2.094190585767779878e+39,-1.122115651252134268e+39,1.681696028977883678e+39,-7.815153286473310075e+37,2.254865630561898256e+38,-7.923395402572398618e+38,-3.899034143409210144e+37,3.025112218253961232e+38,-1.705607474747089290e+38,5.822069609985581215e+38,-1.125452170455844537e+38,5.199531507062783019e+38,-1.202453887410757788e+38,-1.396423906257680679e+38,9.929380698179102969e+36,-4.283957895803259864e+38,1.591157345269942029e+38,-3.401118950701962409e+38,1.004052010420103332e+38,-5.011745456892268243e+36
1.281124379556602940e+44,-1.018436404826736692e+43,3.039631742723833577e+41,2.157290752794905342e+40,-1.568691273965420157e+40,1.275150524424831261e+40,-5.496936204860674553e+39,7.288671943223440424e+39,-1.148780535041907597e+38,3.385545726676818579e+39,1.998151293646683097e+39,2.600820617736947419e+39,3.813176319285984385e+38,-3.742025453532903119e+39,-2.174404475176367104e+39,-1.693973260125397991e+39,1.281469191369122748e+39,3.092474697741701795e+38,1.839865706074967031e+38,2.001679065246824330e+38,-5.435109125168705281e+37,8.046730978753857781e+38,-2.880490839557696075e+38,3.954938438798332946e+38,-1.064591422952804267e+38,4.145439712721237130e+37,1.383950697903732980e+38,-4.631172990516795586e+38,1.107069489050451698e+38,-5.624942800046733883e+38,-4.861771867416188435e+37,-5.094449213329758987e+37
1.287508732879619113e+44,-1.178876290995695055e+43,4.321967282364914040e+41,1.950870214603826306e+40,-1.883751158050324174e+40,1.334911633596189901e+40,-8.809788623366901498e+39,7.293773243184367022e+39,1.801187606921973415e+38,2.828634013558072984e+39,-1.235279075076262166e+39,4.876796568648343190e+38,2.509043464320130277e+39,8.621288393099848096e+38,5.455802900118154616e+38,-3.363611278724687850e+39,-1.762314609790161824e+39,-1.150885062837822787e+39,7.908185573990888606e+38,9.493328724929842152e+38,-1.400335271664679492e+38,6.672687205583076831e+38,-1.234613017735605285e+38,8.567310372465403317e+38,6.919553670970827012e+37,7.046612468106334546e+37,1.142017836267700785e+38,-6.325503762387387003e+38,-2.439149066328313632e+37,-6.748116449072025458e+38,3.627728672132085281e+37,-8.269610079361333926e+37
1.294491348491013966e+44,-1.340734053856853812e+43,5.864702705627637388e+41,1.626417062292490910e+40,-2.379281737478950671e+40,1.421391211143806793e+40,-1.035841337548938434e+40,7.521754300522360053e+39,-1.511483467300430166e+39,2.460891081502383094e+39,-9.542552409138313349e+38,-4.365916336561243580e+37,-6.208539097119101794e+37,-1.383009928511841420e+39,2.152122076399915587e+39,6.387417071669254246e+38,9.328327569428738852e+38,-2.288961262689011230e+39,-1.895949066600182471e+39,-3.809322331466709145e+38,2.945197486682708035e+38,1.531364536615837692e+39,-8.849909692924179683e+36,8.027769992498543990e+38,3.281216883968015749e+37,6.065314086210852163e+37,1.525760243080035295e+37,-6.740501413015222093e+38,1.998015202507964848e+38,-6.153300510271745255e+38,-2.041739305907790860e+37,-1.876165056122989499e+38
1.302157492364387036e+44,-1.504149208652651492e+43,7.626071374886768984e+41,1.141636615696752038e+40,-2.691135451414310009e+40,1.556314212124753197e+40,-1.322476758486346333e+40,8.267673504579717767e+39,-1.068806612501938530e+39,2.894140573977384479e+39,-1.727215302212042341e+39,1.510314332276775337e+38,1.016433986557349190e+39,-1.740407626894275439e+39,-2.519548592372931367e+38,-1.987766939477664971e+39,1.654065692479136462e+39,1.007809809725933572e+39,7.695222004820211220e+38,-6.447464246889546099e+38,-1.658578394935291649e+39,4.468635844620304893e+38,-7.777782591783801356e+36,1.084461253346695842e+39,-1.606486484156096873e+38,-2.238715424704766187e+37,2.700970893466212367e+38,-5.125106518499776272e+38,1.713093212941373974e+38,-7.413839377892698538e+38,2.015725961049154472e+38,5.606997513126401955e+37
