1.162241157874357889e+00,-2.368358518080038166e-04,4.888727090453584556e-06,1.314403849652506784e-05,-4.015719326511124621e-08,4.175473203100327213e-06,-1.884887874080420911e-06,1.891584819502245551e-06,-1.254694397948008522e-06,1.250178824574454950e-06,-8.738511377620258869e-07,7.327970032392633337e-07,-5.191902590867374101e-07,4.030881755228213348e-07,-2.425870252557860152e-07,1.222762052582870851e-07
1.162228982617468320e+00,-5.811736046334170513e-04,2.372486071542008468e-06,1.055431987792392057e-05,2.448391271270972114e-06,5.299073126885031626e-06,1.664810238867497905e-06,2.175438679599683844e-06,-9.006977622072476208e-09,7.770549424745976097e-07,-9.991618498718379815e-08,4.433914327674204348e-07,-1.161937293620712852e-07,1.964640650217036599e-07,-5.512252899964042996e-08,6.020213969004650778e-08
1.162240396124493813e+00,-9.686231958172253353e-04,-2.060652615269026322e-06,1.091398893388918767e-05,1.082541084851743052e-06,3.130523336582896610e-06,7.121420824464375077e-07,2.634866037687366713e-06,1.317188931967971932e-06,1.460385498433525164e-06,2.822174474384139820e-07,5.324784745856098178e-07,1.020127204671289478e-07,2.633958511551529047e-07,1.605531326637210654e-08,6.842356952557748784e-08
1.162267164296340471e+00,-1.356087167406136440e-03,-7.568782182804101311e-06,9.060498445779413546e-06,1.057260461333545121e-06,4.535014009090718168e-06,3.737338340435714112e-07,9.260601389754485879e-07,-1.097550491047094567e-07,1.234898047930421683e-06,7.732056285297481124e-07,8.922206866761317468e-07,2.482563757153638528e-07,3.297933172255809731e-07,9.784930367351396541e-08,9.931584984274044459e-08
1.162288187921394211e+00,-1.743565323764795227e-03,-7.669140280710737279e-06,8.670906575107203973e-06,-1.615481775003521636e-06,3.468823853604655061e-06,1.051256375939751964e-06,2.517933486032020163e-06,1.912775473983385766e-07,1.872539790170879570e-07,-4.215974984790940572e-07,4.504199156915578151e-07,3.171221587563131938e-07,4.234227315054461815e-07,1.127523164105859177e-07,1.074451249638563866e-07
1.162309643873260523e+00,-2.131053900502416498e-03,-7.882308374615627777e-06,8.770808338835062168e-06,-1.953941170723672016e-06,3.194021683899234132e-06,-5.155030445569419584e-07,1.639178675308383681e-06,7.653318679495813015e-07,1.632723704972360856e-06,2.310325340464797206e-07,1.988372187386455714e-08,-4.258817965486182133e-07,5.172831028105173701e-08,2.416872731808572539e-08,8.043349680741940233e-08
1.162325827226131869e+00,-2.518550923205534198e-03,-5.563260338860807896e-06,9.120617737435471328e-06,-3.215773167961066825e-06,3.082510966917820228e-06,-3.685379895666807126e-07,1.555508430423069299e-06,-3.610658970698565895e-07,7.352191685183750991e-07,4.587889202477615780e-07,1.102894957442576707e-06,3.086035727083852320e-07,8.011650819584464900e-08,-2.242122226769893700e-07,-3.700299659042949330e-08
1.162341572515858346e+00,-2.906054372473973468e-03,-3.350353583522758250e-06,9.613101897744044666e-06,-3.411329692653425338e-06,3.065623568934347509e-06,-1.076949791085218822e-06,1.498310955694304170e-06,-1.746998838647595420e-08,8.589115993162810270e-07,-3.340956946599332733e-07,2.109001794141363018e-07,1.661522410654689419e-07,6.630694761432937012e-07,3.012812332982284236e-07,1.376314989892657437e-07
1.162353914829809653e+00,-3.293563234542065676e-03,3.644621731097724693e-07,1.019207044553917252e-05,-4.109534187564378716e-06,3.100482504634141656e-06,-1.074890468130001997e-06,1.473021271528041076e-06,-4.984126601714766736e-07,8.120331329158902989e-07,9.157255677176567854e-08,5.508349661155487187e-07,-2.559162518562911603e-07,-7.615906003673872382e-08,-8.327809004199382414e-08,1.659180996066433877e-07
1.162366112984098754e+00,-3.681076559381435409e-03,3.995930646747726522e-06,1.082488432870183648e-05,-4.160322065986307716e-06,3.170638380697518577e-06,-1.528312805781917305e-06,1.463338213061882165e-06,-4.114510697844631082e-07,7.883143840065054420e-07,-3.274581607858387255e-07,4.080416982285561822e-07,1.021102670247658883e-07,3.828574381839824903e-07,-1.163960678951525551e-07,-1.241945592270199406e-07
1.162376456736639918e+00,-4.068594049983595418e-03,8.544392708774439793e-06,1.149408468799871519e-05,-4.486573970008400636e-06,3.268073517193048616e-06,-1.566650944591352346e-06,1.479836044440685505e-06,-7.015620987760318172e-07,7.880176286917395245e-07,-1.761717164979609285e-07,4.424292590118200641e-07,-2.525891274994529478e-07,1.391312568080685375e-07,8.860922842343632588e-08,2.632683132261504078e-07
1.162387023288469656e+00,-4.456115451217781964e-03,1.305557775607962129e-05,1.218568209193117424e-05,-4.410530893598010871e-06,3.383842444288839846e-06,-1.853359605816923272e-06,1.506979269816355327e-06,-6.849319984375545900e-07,7.966498050404613451e-07,-3.897309879029656199e-07,4.364166164110006019e-07,-5.716975622158809722e-08,2.615871076468850864e-07,-1.877413669144900599e-07,-9.930963043580653959e-08
1.162396908680895624e+00,-4.843640959634132326e-03,1.810289600344492517e-05,1.289144280525525432e-05,-4.463998485382605907e-06,3.511290793749635708e-06,-1.906086546304280871e-06,1.544127634076075672e-06,-8.726782930595922139e-07,8.074361040194544259e-07,-3.465337822302488879e-07,4.411194567694592950e-07,-2.550404175878998037e-07,1.968130324556463528e-07,1.771292399213586499e-08,1.881035500694849816e-07
1.162407335386136609e+00,-5.231170800072001970e-03,2.315765220515901557e-05,1.360539286381426405e-05,-4.280069733807873034e-06,3.648395877938262477e-06,-2.077762458939369505e-06,1.588986520500990096e-06,-8.966418259259700818e-07,8.291522022030317629e-07,-4.708479651839916902e-07,4.538288789941724577e-07,-1.724857604922663823e-07,2.438073568884063791e-07,-1.583416193752518186e-07,-1.596539608156311019e-08
1.162417924277983516e+00,-5.618705502105608707e-03,2.850441150023790698e-05,1.432332045914197494e-05,-4.133934069595890382e-06,3.790603816097859458e-06,-2.125652307848752143e-06,1.638939076537004880e-06,-1.017156880264713514e-06,8.508085577729751492e-07,-4.752425548501179597e-07,4.646012678830718778e-07,-2.781440850119741570e-07,2.241285727132974470e-07,-6.162464264922173918e-08,1.254229550981533770e-07
1.162429340881454776e+00,-6.006245629831083455e-03,3.388204644093686935e-05,1.504226720737758538e-05,-3.854286504694284798e-06,3.936988882038278126e-06,-2.217439689426031757e-06,1.693131987348661660e-06,-1.059554296065079448e-06,8.789241687789939306e-07,-5.526256206620644429e-07,4.813680626047922573e-07,-2.575251374353076939e-07,2.497823033730320330e-07,-1.458372784444994519e-07,3.854952628640218038e-08
1.162441497546774283e+00,-6.393791940731904933e-03,3.940753731030907647e-05,1.576008075977568257e-05,-3.566282590192551560e-06,4.085024710557411121e-06,-2.246841212503319918e-06,1.750102304701184330e-06,-1.138839158809634711e-06,9.076805533303478057e-07,-5.784754693012941762e-07,4.980249541548797954e-07,-3.149650029503348048e-07,2.489660242263255774e-07,-1.145394955930079117e-07,9.724962301421724575e-08
1.162454743787055600e+00,-6.781345236078872851e-03,4.496558641288277147e-05,1.647521133360703438e-05,-3.203134170355614874e-06,4.233976290216392990e-06,-2.283311752157568542e-06,1.809103242586540539e-06,-1.183787586858664476e-06,9.398059191145780034e-07,-6.313174972204238511e-07,5.175901490669931881e-07,-3.230409357257192637e-07,2.662657068988258380e-07,-1.531344950879420796e-07,6.781565057428773358e-08
1.162469118014165304e+00,-7.168906434460636801e-03,5.059351948248028835e-05,1.718655136765008529e-05,-2.815813482137316526e-06,4.382484534590225245e-06,-2.287252562668817824e-06,1.869333934589878510e-06,-1.238260593255935404e-06,9.727731651865134666e-07,-6.641030491361110677e-07,5.379191638770625117e-07,-3.586918496459312600e-07,2.744228698430689617e-07,-1.503598221867796791e-07,9.065757226867088292e-08
1.162484810273466396e+00,-7.556476499594136365e-03,5.624450451241491677e-05,1.789329916415498267e-05,-2.383998222332817107e-06,4.529964911105521796e-06,-2.283953780650438414e-06,1.930204446110028726e-06,-1.277411451117149710e-06,1.007407017528105797e-06,-7.045383166974505951e-07,5.597552372622882633e-07,-3.774539738920883181e-07,2.891620376060943798e-07,-1.706521082223133590e-07,8.442297972505174997e-08
1.162501894364642130e+00,-7.944056466069909783e-03,6.192573344478754377e-05,1.859490078848398398e-05,-1.927486097567238099e-06,4.675674739005111769e-06,-2.261235306524195243e-06,1.991211450710905773e-06,-1.315800419954271661e-06,1.042669262305007116e-06,-7.373431639414937400e-07,5.824061436350558285e-07,-4.043243692240447440e-07,3.014603273156224450e-07,-1.781575949266755998e-07,9.445418495956925398e-08
1.162520483940979288e+00,-8.331647407540138106e-03,6.761893666611812348e-05,1.929097013696895457e-05,-1.443023703900231380e-06,4.819193985608483111e-06,-2.227562257862275574e-06,2.051927096541339424e-06,-1.346104012991955479e-06,1.078659420700178728e-06,-7.710027720951584396e-07,6.059350324723322689e-07,-4.259440381198902059e-07,3.160739781449956043e-07,-1.921930876426503065e-07,9.632466668740846671e-08
1.162540650369522366e+00,-8.719250441676651420e-03,7.332309730685021565e-05,1.998125937928765805e-05,-9.389633491892895867e-07,4.960109206466820075e-06,-2.180249642033671442e-06,2.112003829810027433e-06,-1.372643644248494610e-06,1.114922690323427723e-06,-8.012861198577678201e-07,6.300849619989695727e-07,-4.493462760451864824e-07,3.303958066276993510e-07,-2.027945460968128000e-07,1.026660786593303065e-07
1.162562468962840212e+00,-9.106866716212705382e-03,7.903123049055830324e-05,2.066561653367264551e-05,-4.170236415235867300e-07,5.098149530393530915e-06,-2.122258084397837807e-06,2.171139580744996245e-06,-1.393708311259178600e-06,1.151349020955816371e-06,-8.304869244055851363e-07,6.547709371623050556e-07,-4.710858182974987651e-07,3.456378799482004438e-07,-2.149740608962946720e-07,1.071348728690080243e-07
1.162585997827930040e+00,-9.494497407102772679e-03,8.474168078368912727e-05,2.134396636914275003e-05,1.183641693512649251e-07,5.233088933239565810e-06,-2.053648297001275935e-06,2.229087106328520029e-06,-1.410554359218552101e-06,1.187697734342241240e-06,-8.576421220802751821e-07,6.798581409055148850e-07,-4.928921068054689658e-07,3.611221550420956605e-07,-2.263474970752576976e-07,1.127640367609705763e-07
1.162611290305903156e+00,-9.882143711711616207e-03,9.045213463699554313e-05,2.201628824178777921e-05,6.645990364324838584e-07,5.364774363830759896e-06,-1.975784954845460906e-06,2.285634802631775209e-06,-1.422992229341280002e-06,1.223828610022459351e-06,-8.833339554519675785e-07,7.052505537116088297e-07,-5.140157812036708074e-07,3.770885032223017519e-07,-2.380468219695397458e-07,1.181226092217269041e-07
1.162638390809631384e+00,-1.026980684572144364e-02,9.616210431086669869e-05,2.268260337978666996e-05,1.218711723810841918e-06,5.493095512811713155e-06,-1.889349447527916004e-06,2.340608160816826100e-06,-1.431478946642417149e-06,1.259585205970470412e-06,-9.074196475160334341e-07,7.308534792204585129e-07,-5.348411602850398905e-07,3.933599855496239250e-07,-2.495864135608483192e-07,1.238330178329749565e-07
1.162667338205708889e+00,-1.065748803921222343e-02,1.018715013408211939e-04,2.334296285705882157e-05,1.778329136403050681e-06,5.617985608854375590e-06,-1.795252394121843453e-06,2.393861154317833417e-06,-1.436164649398774529e-06,1.294844992519306182e-06,-9.300696218938683812e-07,7.565849055937712286e-07,-5.552433041630146227e-07,4.099527609628325631e-07,-2.611937959459686986e-07,1.296099498004910089e-07
1.162698165582917387e+00,-1.104518853396113665e-02,1.075810276637036156e-04,2.399743943891363696e-05,2.341211904410139821e-06,5.739410269345671112e-06,-1.694234975362085560e-06,2.445274372334105273e-06,-1.437314284771784578e-06,1.329493578020035649e-06,-9.513117234490400809e-07,7.823700801934396765e-07,-5.753101677287951465e-07,4.268057549501602654e-07,-2.727896198720380916e-07,1.355576101924604870e-07
1.162730901427297514e+00,-1.143290958088516440e-02,1.132918137841457118e-04,2.464612074076430459e-05,2.905417257576675683e-06,5.857363511640664711e-06,-1.587041740917088939e-06,2.494750780401844281e-06,-1.435129764248976869e-06,1.363433162135385679e-06,-9.712258298259779377e-07,8.081416983368033824e-07,-5.950375782134802172e-07,4.438949939749095575e-07,-2.844187347930682286e-07,1.416212288482543435e-07
