5.737288355144282148e-01
5.745132640327831330e-01
5.753621760692254616e-01
5.762777192560605277e-01
5.771986858771969153e-01
5.781551342059689791e-01
5.791154773708278025e-01
5.800975688497425065e-01
5.810888056038625571e-01
5.820933995632882052e-01
5.831083138535924082e-01
5.841334700216500586e-01
5.851679724324204690e-01
5.862112484274728530e-01
5.872627286644773736e-01
5.883219036952174186e-01
5.893883041780070275e-01
5.904614966993325664e-01
5.915410789494410793e-01
5.926266760221485796e-01
5.937179373821439565e-01
5.948145343514334993e-01
5.959161579971518075e-01
5.970225173355183657e-01
5.981333377886077773e-01
5.992483598460117689e-01
6.003673378945565409e-01
6.014900391873538865e-01
6.026162429294994460e-01
6.037457394622892659e-01
6.048783295313201469e-01
6.060138236265393274e-01
6.071520413844291308e-01
6.082928110441917502e-01
6.094359689511332778e-01
6.105813591015318842e-01
6.117288327241479085e-01
6.128782478942540468e-01
6.140294691766514656e-01
6.151823672946359345e-01
6.163368188222757560e-01
6.174927058977206507e-01
6.186499159555383098e-01
6.198083414763276844e-01
6.209678797520673532e-01
6.221284326658336195e-01
6.232899064846794124e-01
6.244522116645971899e-01
6.256152626666031669e-01
6.267789777830852227e-01
6.279432789736343334e-01
6.291080917096687486e-01
6.302733448272149763e-01
6.314389703872802517e-01
6.326049035432932399e-01
6.337710824151439049e-01
6.349374479693915552e-01
6.361039439052452726e-01
6.372705165459592314e-01
6.384371147353073983e-01
6.396036897388364117e-01
6.407701951496139747e-01
6.419365867982107510e-01
6.431028226666806180e-01
6.442688628063117928e-01
6.454346692589458812e-01
6.466002059816697844e-01
6.477654387747047160e-01
6.489303352123235724e-01
6.500948645766415623e-01
6.512589977941345420e-01
6.524227073747504990e-01
6.535859673534842873e-01
6.547487532342974870e-01
6.559110419362716993e-01
6.570728117418871417e-01
6.582340422473292874e-01
6.593947143147305123e-01
6.605548100262559341e-01
6.617143126399511743e-01
6.628732065472755508e-01
6.640314772322422066e-01
6.651891112320994504e-01
6.663460960994813664e-01
6.675024203659700728e-01
6.686580735070046799e-01
6.698130459080839927e-01
6.709673288322073326e-01
6.721209143885011894e-01
6.732737955019854059e-01
6.744259658844306005e-01
6.755774200062628632e-01
6.767281530694740921e-01
6.778781609814997777e-01
6.790274403300211592e-01
6.801759883586605548e-01
6.813238029435320087e-01
6.824708825706147231e-01
6.836172263139189686e-01
6.847628338144109428e-01
6.859077052596717072e-01
6.870518413642593414e-01
6.881952433507494415e-01
6.893379129314273213e-01
6.904798522906097080e-01
6.916210640675699572e-01
6.927615513400473546e-01
6.939013176083168588e-01
6.950403667798003005e-01
6.961787031541977200e-01
6.973163314091231912e-01
6.984532565862231479e-01
6.995894840777618917e-01
7.007250196136596276e-01
7.018598692489615987e-01
7.029940393517294384e-01
7.041275365913352013e-01
7.052603679271450821e-01
7.063925405975810534e-01
7.075240621095461035e-01
7.086549402281983046e-01
7.097851829670651647e-01
7.109147985784856072e-01
