5.993959305910513402e-01,5.976993470553579879e-01,5.964226217054435786e-01,5.947448312042102891e-01,5.935006028695776203e-01,5.918172595958485216e-01,5.905812192863636456e-01,5.889078381768022563e-01,5.876858260464176142e-01,5.860318466136742455e-01,5.848260361056530909e-01,5.831919984033079318e-01,5.819996959097950562e-01,5.803806526731560833e-01,5.791964475668217593e-01,5.775864444922281793e-01,5.764066477364748753e-01,5.748027450542747552e-01,5.736276048227144653e-01,5.720349283267170959e-01,5.708708404256283009e-01,5.693045739883837442e-01,5.681624454578797501e-01,5.666434608072867807e-01,5.655120351545170898e-01,5.640331778695858445e-01
5.999921963393284319e-01,5.982381586169048804e-01,5.969191956756094708e-01,5.951867483627867328e-01,5.939022784283157774e-01,5.921647848062633335e-01,5.908891315751136908e-01,5.891622752254270790e-01,5.879012956113455202e-01,5.861946583378382369e-01,5.849505046963205945e-01,5.832645530722934124e-01,5.820343978960419440e-01,5.803637170850308724e-01,5.791427259266318517e-01,5.774807747106650568e-01,5.762645494597550266e-01,5.746090530801226670e-01,5.733976039442750805e-01,5.717540627397106334e-01,5.705539620608434115e-01,5.689381682238532356e-01,5.677607553068609869e-01,5.661943670682141327e-01,5.650283303248148092e-01,5.635043576283029765e-01
6.005896177353882148e-01,5.987779657089594698e-01,5.974167250992326039e-01,5.956296134759889727e-01,5.943049042199863852e-01,5.925132675872613053e-01,5.911980074937864815e-01,5.894176840263980477e-01,5.881177422241616881e-01,5.863584529279117774e-01,5.850759591207582710e-01,5.833380955605154128e-01,5.820700874954382043e-01,5.803482435868275724e-01,5.790891045903051593e-01,5.773768772461224108e-01,5.761225613310688720e-01,5.744170732457588580e-01,5.731678623063914957e-01,5.714747256488168503e-01,5.702375378970349074e-01,5.685730780459622435e-01,5.673597093028093230e-01,5.657463975529043454e-01,5.645454552931312708e-01,5.629765751329189882e-01
6.011881981824248600e-01,5.993187757323082954e-01,5.979152217402022851e-01,5.960734422352347295e-01,5.947084975976396626e-01,5.928627263552073146e-01,5.915078656830402570e-01,5.896740830988391746e-01,5.883351841394691695e-01,5.865232481881184068e-01,5.852024168492157008e-01,5.834126429712114259e-01,5.821067817597648242e-01,5.803333899646158089e-01,5.790371993823223429e-01,5.772733179823508198e-01,5.759822814224021537e-01,5.742254355068036054e-01,5.729396981521579502e-01,5.711958383777252513e-01,5.699225082765658756e-01,5.682085828861667132e-01,5.669598674834896990e-01,5.652991749384927989e-01,5.640636266439630342e-01,5.624497501224355878e-01
6.017879410557818165e-01,5.998605959458374048e-01,5.984146970279807798e-01,5.965182496726797456e-01,5.951130750205099185e-01,5.932131783668093128e-01,5.918187234653295992e-01,5.899314894764552397e-01,5.885536380257077038e-01,5.866890602181485947e-01,5.853298935509314571e-01,5.834882103929253105e-01,5.821444952501459991e-01,5.803198567301280919e-01,5.789857303614955875e-01,5.771712964115144340e-01,5.758424101714683108e-01,5.740353202404302468e-01,5.727120096217921397e-01,5.709183661016745681e-01,5.696080680460424706e-01,5.678453544186641277e-01,5.665607437163503457e-01,5.648530640784990009e-01,5.635826562726736766e-01,5.619239565984541773e-01
6.023888496870453135e-01,6.004034334852472732e-01,5.989151620816893784e-01,5.969640501781455777e-01,5.955186520625227464e-01,5.935646397127306573e-01,5.921305968342726045e-01,5.901899186994276070e-01,5.887731189799084719e-01,5.868559034938586327e-01,5.854584032856829934e-01,5.835648114538483089e-01,5.821832415037428987e-01,5.803071132557641176e-01,5.789357462910781349e-01,5.770698695815414947e-01,5.757040329531217804e-01,5.738457792559032988e-01,5.724857421021462001e-01,5.706415193517301310e-01,5.692949298528092728e-01,5.674828370514017895e-01,5.661627827075282893e-01,5.644077627262709118e-01,5.631027213893966543e-01,5.613991291473459100e-01
6.029909273765055033e-01,6.009472953401215900e-01,5.994166276882141320e-01,5.974108575091559015e-01,5.959252434568176326e-01,5.939171254158179813e-01,5.924435005849234548e-01,5.904493849751564216e-01,5.889936406860553086e-01,5.870237909806709231e-01,5.855879585189377456e-01,5.836424579925730827e-01,5.822230318577769070e-01,5.802955981805131280e-01,5.788864378732175853e-01,5.769698099629126942e-01,5.755662986312818363e-01,5.736576021940813508e-01,5.722601444969035445e-01,5.703659707142726409e-01,5.689825234725651715e-01,5.671215166830683163e-01,5.657656298167369480e-01,5.639635423913773593e-01,5.626236827297862453e-01,5.608753234222093598e-01
6.035941773813230382e-01,6.014921883698808314e-01,5.999191043234782805e-01,5.978586848090097217e-01,5.963328631101563193e-01,5.942706494380942672e-01,5.927574483218168711e-01,5.907099011957853696e-01,5.892152154583483181e-01,5.871927342446886522e-01,5.857185703378340325e-01,5.837211606023317012e-01,5.822638767511437718e-01,5.802849881477845084e-01,5.788384583527194094e-01,5.768705278190208174e-01,5.754299010539514203e-01,5.734701786643556787e-01,5.720358396661299194e-01,5.700911970372875004e-01,5.686713323307985846e-01,5.667610160961582544e-01,5.653695941503202871e-01,5.635201947577279658e-01,5.621456656342050939e-01,5.603524938178398029e-01
6.041986029249504231e-01,6.020381192880258636e-01,6.004226021392125023e-01,5.983075446210717185e-01,5.967415241454095964e-01,5.946252247658289081e-01,5.930724525683980231e-01,5.909714790690859809e-01,5.894378543675422577e-01,5.873627435381560957e-01,5.858502484546398437e-01,5.838009283563144747e-01,5.823057848034385309e-01,5.802755495750824277e-01,5.787913163978773978e-01,5.767724987893926292e-01,5.752943131134714561e-01,5.732840054833233667e-01,5.718123523822951082e-01,5.698176312999816417e-01,5.683609888380842801e-01,5.664016547378538657e-01,5.649744443338303723e-01,5.630779014110105507e-01,5.616685791039910391e-01,5.598306776097931037e-01
6.048042071892121285e-01,6.025850946743404046e-01,6.009271309804634642e-01,5.987574489077150952e-01,5.971512389213963212e-01,5.949808634287195863e-01,5.933885247903507576e-01,5.912341291529713549e-01,5.896615672971963207e-01,5.875338279096304905e-01,5.859830013967810558e-01,5.838817692421709449e-01,5.823487637920778948e-01,5.802670918263920230e-01,5.787454039226900271e-01,5.766753698228378466e-01,5.751599570634614578e-01,5.730987114531758131e-01,5.715900683077800304e-01,5.695449507019437752e-01,5.680517975244609996e-01,5.660431974502938557e-01,5.645803782133903548e-01,5.626365320985373675e-01,5.611925045874996965e-01,5.593098459808758527e-01
6.054109933209251837e-01,6.031331209653127967e-01,6.014327003795389981e-01,5.992084090670515284e-01,5.975620190720266622e-01,5.953375765718612600e-01,5.937056754861890218e-01,5.914978609623222638e-01,5.898863630476984810e-01,5.877059952791406916e-01,5.861168365243333289e-01,5.839636899853105634e-01,5.823928200355320550e-01,5.802597718856329356e-01,5.787004336026578821e-01,5.765794224031500770e-01,5.750265214455899665e-01,5.729145941724245183e-01,5.713687036554854215e-01,5.692734182207350724e-01,5.677435372012000769e-01,5.656858410111489377e-01,5.641872563768591808e-01,5.621962002835600991e-01,5.607173877749351831e-01,5.587900221439329185e-01
6.060189644270793652e-01,6.036822044630928419e-01,6.019393195702498200e-01,5.996604359523279859e-01,5.979738755299548458e-01,5.956953744835817854e-01,5.940239142208042500e-01,5.917626830132363125e-01,5.901122493968551375e-01,5.878792525367695365e-01,5.862517601828598490e-01,5.840466963650288168e-01,5.824379590640853532e-01,5.802534809394848114e-01,5.786566324564283992e-01,5.764844532865313065e-01,5.748942526345752757e-01,5.727314383596207037e-01,5.711484858139488363e-01,5.690028456016172909e-01,5.674363895796059598e-01,5.653294481411740291e-01,5.637951985373431674e-01,5.617568304668116852e-01,5.602432788827363952e-01,5.582711892016634092e-01
6.066281235793220539e-01,6.042323513305418725e-01,6.024469974871232703e-01,6.001135398899208884e-01,5.983868185623353320e-01,5.960542666563328762e-01,5.943432497006981841e-01,5.920286029110466419e-01,5.903392331873057453e-01,5.880536056125236222e-01,5.863877777367507704e-01,5.841307931241034312e-01,5.824841852520629137e-01,5.802483086640576326e-01,5.786138381886194448e-01,5.763906230810156295e-01,5.747629739525843551e-01,5.725494150094656565e-01,5.709292532429157685e-01,5.687333854345745232e-01,5.671302287833744904e-01,5.649741344477923199e-01,5.634041260124108552e-01,5.613184904321645297e-01,5.597701480241136229e-01,5.577533609416505112e-01
