1.167000380948494564e+00,-2.297230459409119185e-04,-4.151079558825654381e-06,1.757652901562822834e-05,-2.497062482897938196e-06,4.654650129928827873e-06,-1.921620678292830509e-06,1.056674628963083507e-06
1.167048586184318948e+00,-5.835669475974143705e-04,-1.053266131673807893e-05,1.402057554614200008e-05,6.910935704124154810e-07,5.084244980552155013e-06,7.223545199662104177e-07,1.042606357651298943e-06
1.167119027246583673e+00,-9.726501954320891652e-04,-2.061788192454089286e-05,1.565385609225700136e-05,-1.436677697266852682e-06,2.997175525709661059e-06,-1.562526368596370285e-07,1.161157311885263610e-06
1.167204824018187370e+00,-1.361777175465556794e-03,-3.268833067664872472e-05,1.634074439599286777e-05,-1.594899920007164518e-06,4.553070555080029891e-06,-5.410864747576460410e-07,2.154699335066290189e-07
1.167286372346885814e+00,-1.750948432482267447e-03,-4.007108931813191388e-05,1.847860456583028110e-05,-4.468690666614705265e-06,3.878154236400255250e-06,1.299906053978117093e-08,1.576890383200857393e-06
1.167368992082307377e+00,-2.140160955252476405e-03,-4.771029070998328292e-05,2.102691676172940838e-05,-5.186405510962388554e-06,4.327717752425352948e-06,-1.311966546031946568e-06,4.450243490106142730e-07
1.167447395129926679e+00,-2.529413250674364400e-03,-5.315109567346348873e-05,2.379187859391507232e-05,-6.951001116153876502e-06,4.573795105308753328e-06,-1.067853845813926394e-06,1.144925071194791144e-06
1.167524072715524497e+00,-2.918702949835379201e-03,-5.800901530941121598e-05,2.671565986006596560e-05,-8.069173998384582269e-06,5.023332271009151029e-06,-1.635629705129017231e-06,9.036882399060530702e-07
1.167597745232513695e+00,-3.308028554881475153e-03,-6.164510143374241080e-05,2.972713625573608631e-05,-9.399987015018540504e-06,5.452772733546829009e-06,-1.830615753730530093e-06,1.093906345561723725e-06
1.167669061822854903e+00,-3.697388323727169440e-03,-6.443732533525925454e-05,3.280475409139782528e-05,-1.059767859357130249e-05,5.935936151557630325e-06,-2.152113069739391982e-06,1.138433074865385919e-06
1.167737969134019282e+00,-4.086780847413633982e-03,-6.633922981456180645e-05,3.592636411933747276e-05,-1.178980012089825280e-05,6.435574331692395234e-06,-2.428618404694271593e-06,1.236122818326634842e-06
1.167804675221870703e+00,-4.476204779603962236e-03,-6.743474238034286028e-05,3.907962780630436228e-05,-1.294264229349806339e-05,6.955597305235983185e-06,-2.711679151405979593e-06,1.327483830179665425e-06
1.167869323670130743e+00,-4.865658922473793668e-03,-6.776346052114745611e-05,4.225488630818508007e-05,-1.406596774794488525e-05,7.490581567334841928e-06,-2.990157972944211540e-06,1.425436373089783437e-06
1.167932072994409598e+00,-5.255142190158011706e-03,-6.736926831914930025e-05,4.544507780174233957e-05,-1.515889058835429015e-05,8.038485395045480431e-06,-3.266793793878751406e-06,1.526778570890008346e-06
1.167993075385504120e+00,-5.644653608234094511e-03,-6.629079571562196405e-05,4.864468781334840841e-05,-1.622205372110718802e-05,8.597421736311616769e-06,-3.541592198888152132e-06,1.631431900156465886e-06
