R,LDG,LDGQ,LDP,LDPQ,WD
0.3465,7.94E-03,1.32E-03,2.61E-02,1.44E-02,5.43E-03
0.3475,7.92E-03,1.32E-03,2.60E-02,1.43E-02,5.41E-03
0.3485,7.89E-03,1.32E-03,2.59E-02,1.43E-02,5.39E-03
0.3495,7.86E-03,1.32E-03,2.58E-02,1.43E-02,5.38E-03
0.3505,7.84E-03,1.32E-03,2.57E-02,1.42E-02,5.36E-03
0.3515,7.81E-03,1.32E-03,2.56E-02,1.42E-02,5.34E-03
0.3525,7.78E-03,1.33E-03,2.55E-02,1.42E-02,5.32E-03
0.3535,7.76E-03,1.33E-03,2.55E-02,1.41E-02,5.30E-03
0.3545,7.73E-03,1.33E-03,2.54E-02,1.41E-02,5.28E-03
0.3555,7.71E-03,1.33E-03,2.53E-02,1.41E-02,5.27E-03
0.3565,7.68E-03,1.33E-03,2.52E-02,1.40E-02,5.25E-03
0.3575,7.66E-03,1.33E-03,2.51E-02,1.40E-02,5.23E-03
0.3585,7.63E-03,1.33E-03,2.50E-02,1.40E-02,5.21E-03
0.3595,7.61E-03,1.33E-03,2.49E-02,1.39E-02,5.19E-03
0.3605,7.58E-03,1.33E-03,2.48E-02,1.39E-02,5.18E-03
0.3615,7.56E-03,1.33E-03,2.47E-02,1.39E-02,5.16E-03
0.3625,7.53E-03,1.33E-03,2.46E-02,1.38E-02,5.14E-03
0.3635,7.51E-03,1.33E-03,2.45E-02,1.38E-02,5.12E-03
0.3645,7.49E-03,1.33E-03,2.44E-02,1.38E-02,5.10E-03
0.3655,7.46E-03,1.33E-03,2.43E-02,1.37E-02,5.08E-03
0.3665,7.44E-03,1.33E-03,2.42E-02,1.37E-02,5.07E-03
0.3675,7.41E-03,1.33E-03,2.42E-02,1.37E-02,5.05E-03
0.3685,7.39E-03,1.33E-03,2.41E-02,1.36E-02,5.03E-03
0.3695,7.37E-03,1.33E-03,2.40E-02,1.36E-02,5.01E-03
0.3705,7.35E-03,1.33E-03,2.39E-02,1.36E-02,4.99E-03
0.3715,7.32E-03,1.33E-03,2.38E-02,1.35E-02,4.98E-03
0.3725,7.30E-03,1.33E-03,2.37E-02,1.35E-02,4.96E-03
0.3735,7.28E-03,1.33E-03,2.36E-02,1.35E-02,4.94E-03
0.3745,7.26E-03,1.33E-03,2.35E-02,1.34E-02,4.92E-03
0.3755,7.24E-03,1.33E-03,2.35E-02,1.34E-02,4.90E-03
0.3765,7.22E-03,1.33E-03,2.34E-02,1.34E-02,4.88E-03
0.3775,7.19E-03,1.33E-03,2.33E-02,1.33E-02,4.87E-03
0.3785,7.17E-03,1.33E-03,2.32E-02,1.33E-02,4.85E-03
0.3795,7.15E-03,1.33E-03,2.31E-02,1.33E-02,4.83E-03
0.3805,7.13E-03,1.33E-03,2.30E-02,1.32E-02,4.81E-03
0.3815,7.11E-03,1.33E-03,2.29E-02,1.32E-02,4.79E-03
0.3825,7.09E-03,1.33E-03,2.29E-02,1.31E-02,4.78E-03
0.3835,7.07E-03,1.33E-03,2.28E-02,1.31E-02,4.76E-03
0.3845,7.05E-03,1.33E-03,2.27E-02,1.31E-02,4.74E-03
0.3855,7.03E-03,1.33E-03,2.26E-02,1.30E-02,4.72E-03
0.3865,7.01E-03,1.33E-03,2.25E-02,1.30E-02,4.70E-03
0.3875,6.99E-03,1.33E-03,2.25E-02,1.30E-02,4.69E-03
0.3885,6.98E-03,1.33E-03,2.24E-02,1.29E-02,4.67E-03
0.3895,6.96E-03,1.33E-03,2.23E-02,1.29E-02,4.65E-03
0.3905,6.94E-03,1.32E-03,2.22E-02,1.29E-02,4.63E-03
0.3915,6.92E-03,1.32E-03,2.21E-02,1.28E-02,4.61E-03
0.3925,6.90E-03,1.32E-03,2.21E-02,1.28E-02,4.60E-03
0.3935,6.88E-03,1.32E-03,2.20E-02,1.28E-02,4.58E-03
0.3945,6.87E-03,1.32E-03,2.19E-02,1.27E-02,4.56E-03
0.3955,6.85E-03,1.32E-03,2.18E-02,1.27E-02,4.54E-03
0.3965,6.83E-03,1.32E-03,2.17E-02,1.26E-02,4.53E-03
0.3975,6.82E-03,1.32E-03,2.17E-02,1.26E-02,4.51E-03
0.3985,6.80E-03,1.32E-03,2.16E-02,1.26E-02,4.49E-03
0.3995,6.78E-03,1.32E-03,2.15E-02,1.25E-02,4.47E-03
0.4005,6.77E-03,1.32E-03,2.14E-02,1.25E-02,4.46E-03
0.4015,6.75E-03,1.32E-03,2.14E-02,1.25E-02,4.44E-03
0.4025,6.74E-03,1.32E-03,2.13E-02,1.24E-02,4.42E-03
0.4035,6.72E-03,1.31E-03,2.12E-02,1.24E-02,4.40E-03
0.4045,6.71E-03,1.31E-03,2.11E-02,1.24E-02,4.39E-03
0.4055,6.69E-03,1.31E-03,2.11E-02,1.23E-02,4.37E-03
0.4065,6.68E-03,1.31E-03,2.10E-02,1.23E-02,4.35E-03
0.4075,6.66E-03,1.31E-03,2.09E-02,1.23E-02,4.33E-03
0.4085,6.65E-03,1.31E-03,2.08E-02,1.22E-02,4.32E-03
0.4095,6.63E-03,1.31E-03,2.08E-02,1.22E-02,4.30E-03
0.4105,6.62E-03,1.31E-03,2.07E-02,1.21E-02,4.28E-03
0.4115,6.60E-03,1.31E-03,2.06E-02,1.21E-02,4.27E-03
0.4125,6.59E-03,1.31E-03,2.06E-02,1.21E-02,4.25E-03
0.4135,6.58E-03,1.30E-03,2.05E-02,1.20E-02,4.23E-03
0.4145,6.56E-03,1.30E-03,2.04E-02,1.20E-02,4.22E-03
0.4155,6.55E-03,1.30E-03,2.03E-02,1.20E-02,4.20E-03
0.4165,6.54E-03,1.30E-03,2.03E-02,1.19E-02,4.18E-03
0.4175,6.53E-03,1.30E-03,2.02E-02,1.19E-02,4.17E-03
0.4185,6.51E-03,1.30E-03,2.01E-02,1.19E-02,4.15E-03
0.4195,6.50E-03,1.30E-03,2.01E-02,1.18E-02,4.13E-03
0.4205,6.49E-03,1.30E-03,2.00E-02,1.18E-02,4.12E-03
0.4215,6.48E-03,1.29E-03,1.99E-02,1.18E-02,4.10E-03
0.4225,6.47E-03,1.29E-03,1.99E-02,1.17E-02,4.08E-03
0.4235,6.46E-03,1.29E-03,1.98E-02,1.17E-02,4.07E-03
0.4245,6.45E-03,1.29E-03,1.97E-02,1.16E-02,4.05E-03
0.4255,6.43E-03,1.29E-03,1.97E-02,1.16E-02,4.04E-03
0.4265,6.42E-03,1.29E-03,1.96E-02,1.16E-02,4.02E-03
0.4275,6.41E-03,1.29E-03,1.95E-02,1.15E-02,4.01E-03
0.4285,6.40E-03,1.29E-03,1.95E-02,1.15E-02,3.99E-03
0.4295,6.39E-03,1.28E-03,1.94E-02,1.15E-02,3.97E-03
0.4305,6.38E-03,1.28E-03,1.93E-02,1.14E-02,3.96E-03
0.4315,6.37E-03,1.28E-03,1.93E-02,1.14E-02,3.94E-03
0.4325,6.37E-03,1.28E-03,1.92E-02,1.14E-02,3.93E-03
0.4335,6.36E-03,1.28E-03,1.91E-02,1.13E-02,3.91E-03
0.4345,6.35E-03,1.28E-03,1.91E-02,1.13E-02,3.90E-03
0.4355,6.34E-03,1.28E-03,1.90E-02,1.13E-02,3.88E-03
0.4365,6.33E-03,1.27E-03,1.89E-02,1.12E-02,3.87E-03
0.4375,6.32E-03,1.27E-03,1.89E-02,1.12E-02,3.85E-03
0.4385,6.31E-03,1.27E-03,1.88E-02,1.12E-02,3.84E-03
0.4395,6.30E-03,1.27E-03,1.88E-02,1.11E-02,3.82E-03
0.4405,6.30E-03,1.27E-03,1.87E-02,1.11E-02,3.81E-03
0.4415,6.29E-03,1.27E-03,1.86E-02,1.11E-02,3.79E-03
0.4425,6.28E-03,1.27E-03,1.86E-02,1.10E-02,3.78E-03
0.4435,6.27E-03,1.26E-03,1.85E-02,1.10E-02,3.77E-03
0.4445,6.27E-03,1.26E-03,1.84E-02,1.09E-02,3.75E-03
0.4455,6.26E-03,1.26E-03,1.84E-02,1.09E-02,3.74E-03
0.4465,6.25E-03,1.26E-03,1.83E-02,1.09E-02,3.72E-03
0.4475,6.25E-03,1.26E-03,1.83E-02,1.08E-02,3.71E-03
0.4485,6.24E-03,1.26E-03,1.82E-02,1.08E-02,3.70E-03
0.4495,6.23E-03,1.26E-03,1.81E-02,1.08E-02,3.68E-03
0.4505,6.23E-03,1.25E-03,1.81E-02,1.07E-02,3.67E-03
0.4515,6.22E-03,1.25E-03,1.80E-02,1.07E-02,3.65E-03
0.4525,6.21E-03,1.25E-03,1.80E-02,1.07E-02,3.64E-03
0.4535,6.21E-03,1.25E-03,1.79E-02,1.06E-02,3.63E-03
0.4545,6.20E-03,1.25E-03,1.78E-02,1.06E-02,3.61E-03
0.4555,6.20E-03,1.25E-03,1.78E-02,1.06E-02,3.60E-03
0.4565,6.19E-03,1.25E-03,1.77E-02,1.05E-02,3.59E-03
0.4575,6.19E-03,1.24E-03,1.77E-02,1.05E-02,3.58E-03
0.4585,6.18E-03,1.24E-03,1.76E-02,1.05E-02,3.56E-03
0.4595,6.18E-03,1.24E-03,1.76E-02,1.04E-02,3.55E-03
0.4605,6.17E-03,1.24E-03,1.75E-02,1.04E-02,3.54E-03
0.4615,6.17E-03,1.24E-03,1.74E-02,1.04E-02,3.53E-03
0.4625,6.16E-03,1.24E-03,1.74E-02,1.03E-02,3.51E-03
0.4635,6.16E-03,1.24E-03,1.73E-02,1.03E-02,3.50E-03
0.4645,6.15E-03,1.24E-03,1.73E-02,1.03E-02,3.49E-03
0.4655,6.15E-03,1.23E-03,1.72E-02,1.02E-02,3.48E-03
0.4665,6.14E-03,1.23E-03,1.72E-02,1.02E-02,3.47E-03
0.4675,6.14E-03,1.23E-03,1.71E-02,1.02E-02,3.45E-03
0.4685,6.14E-03,1.23E-03,1.70E-02,1.01E-02,3.44E-03
0.4695,6.13E-03,1.23E-03,1.70E-02,1.01E-02,3.43E-03
0.4705,6.13E-03,1.23E-03,1.69E-02,1.01E-02,3.42E-03
0.4715,6.12E-03,1.23E-03,1.69E-02,1.00E-02,3.41E-03
0.4725,6.12E-03,1.23E-03,1.68E-02,1.00E-02,3.40E-03
0.4735,6.12E-03,1.22E-03,1.68E-02,9.96E-03,3.39E-03
0.4745,6.11E-03,1.22E-03,1.67E-02,9.93E-03,3.38E-03
0.4755,6.11E-03,1.22E-03,1.67E-02,9.90E-03,3.37E-03
0.4765,6.11E-03,1.22E-03,1.66E-02,9.87E-03,3.36E-03
0.4775,6.10E-03,1.22E-03,1.65E-02,9.83E-03,3.35E-03
0.4785,6.10E-03,1.22E-03,1.65E-02,9.80E-03,3.34E-03
0.4795,6.10E-03,1.22E-03,1.64E-02,9.77E-03,3.33E-03
0.4805,6.09E-03,1.22E-03,1.64E-02,9.74E-03,3.32E-03
0.4815,6.09E-03,1.22E-03,1.63E-02,9.70E-03,3.31E-03
0.4825,6.09E-03,1.21E-03,1.63E-02,9.67E-03,3.30E-03
0.4835,6.09E-03,1.21E-03,1.62E-02,9.64E-03,3.29E-03
0.4845,6.08E-03,1.21E-03,1.62E-02,9.61E-03,3.28E-03
0.4855,6.08E-03,1.21E-03,1.61E-02,9.58E-03,3.27E-03
0.4865,6.08E-03,1.21E-03,1.61E-02,9.55E-03,3.26E-03
0.4875,6.07E-03,1.21E-03,1.60E-02,9.51E-03,3.25E-03
0.4885,6.07E-03,1.21E-03,1.60E-02,9.48E-03,3.24E-03
0.4895,6.07E-03,1.21E-03,1.59E-02,9.45E-03,3.23E-03
0.4905,6.07E-03,1.21E-03,1.59E-02,9.42E-03,3.22E-03
0.4915,6.06E-03,1.21E-03,1.58E-02,9.39E-03,3.22E-03
0.4925,6.06E-03,1.21E-03,1.57E-02,9.36E-03,3.21E-03
0.4935,6.06E-03,1.21E-03,1.57E-02,9.33E-03,3.20E-03
0.4945,6.06E-03,1.20E-03,1.56E-02,9.30E-03,3.19E-03
0.4955,6.05E-03,1.20E-03,1.56E-02,9.27E-03,3.18E-03
0.4965,6.05E-03,1.20E-03,1.55E-02,9.23E-03,3.18E-03
0.4975,6.05E-03,1.20E-03,1.55E-02,9.20E-03,3.17E-03
0.4985,6.05E-03,1.20E-03,1.54E-02,9.17E-03,3.16E-03
0.4995,6.05E-03,1.20E-03,1.54E-02,9.14E-03,3.15E-03
0.5005,6.04E-03,1.20E-03,1.53E-02,9.11E-03,3.15E-03
0.5015,6.04E-03,1.20E-03,1.53E-02,9.08E-03,3.14E-03
0.5025,6.04E-03,1.20E-03,1.52E-02,9.05E-03,3.13E-03
0.5035,6.04E-03,1.20E-03,1.52E-02,9.02E-03,3.13E-03
0.5045,6.03E-03,1.20E-03,1.51E-02,8.99E-03,3.12E-03
0.5055,6.03E-03,1.20E-03,1.51E-02,8.96E-03,3.11E-03
0.5065,6.03E-03,1.20E-03,1.50E-02,8.94E-03,3.11E-03
0.5075,6.03E-03,1.20E-03,1.50E-02,8.91E-03,3.10E-03
0.5085,6.03E-03,1.20E-03,1.49E-02,8.88E-03,3.09E-03
0.5095,6.02E-03,1.20E-03,1.49E-02,8.85E-03,3.09E-03
0.5105,6.02E-03,1.20E-03,1.48E-02,8.82E-03,3.08E-03
0.5115,6.02E-03,1.20E-03,1.48E-02,8.79E-03,3.08E-03
0.5125,6.02E-03,1.20E-03,1.47E-02,8.76E-03,3.07E-03
0.5135,6.01E-03,1.20E-03,1.47E-02,8.73E-03,3.07E-03
0.5145,6.01E-03,1.20E-03,1.46E-02,8.71E-03,3.06E-03
0.5155,6.01E-03,1.20E-03,1.46E-02,8.68E-03,3.06E-03
0.5165,6.01E-03,1.20E-03,1.45E-02,8.65E-03,3.05E-03
0.5175,6.00E-03,1.20E-03,1.45E-02,8.62E-03,3.05E-03
0.5185,6.00E-03,1.20E-03,1.44E-02,8.59E-03,3.04E-03
0.5195,6.00E-03,1.20E-03,1.44E-02,8.57E-03,3.04E-03
0.5205,6.00E-03,1.20E-03,1.43E-02,8.54E-03,3.03E-03
0.5215,5.99E-03,1.20E-03,1.43E-02,8.51E-03,3.03E-03
0.5225,5.99E-03,1.20E-03,1.42E-02,8.49E-03,3.02E-03
0.5235,5.99E-03,1.20E-03,1.42E-02,8.46E-03,3.02E-03
0.5245,5.99E-03,1.20E-03,1.42E-02,8.43E-03,3.01E-03
0.5255,5.98E-03,1.20E-03,1.41E-02,8.41E-03,3.01E-03
0.5265,5.98E-03,1.20E-03,1.41E-02,8.38E-03,3.01E-03
0.5275,5.98E-03,1.21E-03,1.40E-02,8.35E-03,3.00E-03
0.5285,5.97E-03,1.21E-03,1.40E-02,8.33E-03,3.00E-03
0.5295,5.97E-03,1.21E-03,1.39E-02,8.30E-03,3.00E-03
0.5305,5.97E-03,1.21E-03,1.39E-02,8.28E-03,2.99E-03
0.5315,5.97E-03,1.21E-03,1.38E-02,8.25E-03,2.99E-03
0.5325,5.96E-03,1.21E-03,1.38E-02,8.23E-03,2.99E-03
0.5335,5.96E-03,1.21E-03,1.37E-02,8.20E-03,2.98E-03
0.5345,5.96E-03,1.21E-03,1.37E-02,8.18E-03,2.98E-03
0.5355,5.95E-03,1.21E-03,1.36E-02,8.15E-03,2.98E-03
0.5365,5.95E-03,1.22E-03,1.36E-02,8.13E-03,2.98E-03
0.5375,5.94E-03,1.22E-03,1.35E-02,8.10E-03,2.97E-03
0.5385,5.94E-03,1.22E-03,1.35E-02,8.08E-03,2.97E-03
0.5395,5.94E-03,1.22E-03,1.35E-02,8.06E-03,2.97E-03
0.5405,5.93E-03,1.22E-03,1.34E-02,8.03E-03,2.97E-03
0.5415,5.93E-03,1.22E-03,1.34E-02,8.01E-03,2.96E-03
0.5425,5.93E-03,1.22E-03,1.33E-02,7.99E-03,2.96E-03
0.5435,5.92E-03,1.23E-03,1.33E-02,7.96E-03,2.96E-03
0.5445,5.92E-03,1.23E-03,1.32E-02,7.94E-03,2.96E-03
0.5455,5.91E-03,1.23E-03,1.32E-02,7.92E-03,2.96E-03
0.5465,5.91E-03,1.23E-03,1.31E-02,7.90E-03,2.96E-03
0.5475,5.91E-03,1.23E-03,1.31E-02,7.88E-03,2.95E-03
0.5485,5.90E-03,1.24E-03,1.31E-02,7.85E-03,2.95E-03
0.5495,5.90E-03,1.24E-03,1.30E-02,7.83E-03,2.95E-03
0.5505,5.89E-03,1.24E-03,1.30E-02,7.81E-03,2.95E-03
0.5515,5.89E-03,1.24E-03,1.29E-02,7.79E-03,2.95E-03
0.5525,5.88E-03,1.25E-03,1.29E-02,7.77E-03,2.95E-03
0.5535,5.88E-03,1.25E-03,1.28E-02,7.75E-03,2.95E-03
0.5545,5.87E-03,1.25E-03,1.28E-02,7.73E-03,2.95E-03
0.5555,5.87E-03,1.25E-03,1.28E-02,7.71E-03,2.94E-03
0.5565,5.86E-03,1.26E-03,1.27E-02,7.69E-03,2.94E-03
0.5575,5.86E-03,1.26E-03,1.27E-02,7.67E-03,2.94E-03
0.5585,5.85E-03,1.26E-03,1.26E-02,7.65E-03,2.94E-03
0.5595,5.85E-03,1.26E-03,1.26E-02,7.64E-03,2.94E-03
0.5605,5.84E-03,1.27E-03,1.25E-02,7.62E-03,2.94E-03
0.5615,5.83E-03,1.27E-03,1.25E-02,7.60E-03,2.94E-03
0.5625,5.83E-03,1.27E-03,1.25E-02,7.58E-03,2.94E-03
0.5635,5.82E-03,1.28E-03,1.24E-02,7.57E-03,2.94E-03
0.5645,5.82E-03,1.28E-03,1.24E-02,7.55E-03,2.94E-03
0.5655,5.81E-03,1.28E-03,1.23E-02,7.53E-03,2.94E-03
0.5665,5.81E-03,1.29E-03,1.23E-02,7.52E-03,2.94E-03
0.5675,5.80E-03,1.29E-03,1.23E-02,7.50E-03,2.94E-03
0.5685,5.79E-03,1.30E-03,1.22E-02,7.49E-03,2.94E-03
0.5695,5.79E-03,1.30E-03,1.22E-02,7.47E-03,2.94E-03
0.5705,5.78E-03,1.30E-03,1.21E-02,7.46E-03,2.94E-03
0.5715,5.77E-03,1.31E-03,1.21E-02,7.44E-03,2.94E-03
0.5725,5.77E-03,1.31E-03,1.21E-02,7.43E-03,2.94E-03
0.5735,5.76E-03,1.32E-03,1.20E-02,7.41E-03,2.94E-03
0.5745,5.75E-03,1.32E-03,1.20E-02,7.40E-03,2.94E-03
0.5755,5.75E-03,1.32E-03,1.20E-02,7.39E-03,2.94E-03
0.5765,5.74E-03,1.33E-03,1.19E-02,7.38E-03,2.94E-03
0.5775,5.73E-03,1.33E-03,1.19E-02,7.36E-03,2.94E-03
0.5785,5.72E-03,1.34E-03,1.19E-02,7.35E-03,2.95E-03
0.5795,5.72E-03,1.34E-03,1.18E-02,7.34E-03,2.95E-03
0.5805,5.71E-03,1.35E-03,1.18E-02,7.33E-03,2.95E-03
0.5815,5.70E-03,1.35E-03,1.17E-02,7.32E-03,2.95E-03
0.5825,5.69E-03,1.36E-03,1.17E-02,7.31E-03,2.95E-03
0.5835,5.69E-03,1.36E-03,1.17E-02,7.30E-03,2.95E-03
0.5845,5.68E-03,1.37E-03,1.16E-02,7.29E-03,2.95E-03
0.5855,5.67E-03,1.37E-03,1.16E-02,7.28E-03,2.95E-03
0.5865,5.66E-03,1.38E-03,1.16E-02,7.28E-03,2.95E-03
0.5875,5.65E-03,1.38E-03,1.16E-02,7.27E-03,2.95E-03
0.5885,5.65E-03,1.39E-03,1.15E-02,7.26E-03,2.95E-03
0.5895,5.64E-03,1.40E-03,1.15E-02,7.26E-03,2.95E-03
0.5905,5.63E-03,1.40E-03,1.15E-02,7.25E-03,2.96E-03
0.5915,5.62E-03,1.41E-03,1.14E-02,7.24E-03,2.96E-03
0.5925,5.61E-03,1.41E-03,1.14E-02,7.24E-03,2.96E-03
0.5935,5.60E-03,1.42E-03,1.14E-02,7.23E-03,2.96E-03
0.5945,5.60E-03,1.43E-03,1.13E-02,7.23E-03,2.96E-03
0.5955,5.59E-03,1.43E-03,1.13E-02,7.23E-03,2.96E-03
0.5965,5.58E-03,1.44E-03,1.13E-02,7.22E-03,2.96E-03
0.5975,5.57E-03,1.45E-03,1.13E-02,7.22E-03,2.96E-03
0.5985,5.56E-03,1.45E-03,1.12E-02,7.22E-03,2.96E-03
0.5995,5.55E-03,1.46E-03,1.12E-02,7.22E-03,2.97E-03
0.6005,5.54E-03,1.47E-03,1.12E-02,7.22E-03,2.97E-03
0.6015,5.53E-03,1.48E-03,1.12E-02,7.22E-03,2.97E-03
0.6025,5.52E-03,1.48E-03,1.11E-02,7.22E-03,2.97E-03
0.6035,5.52E-03,1.49E-03,1.11E-02,7.22E-03,2.97E-03
0.6045,5.51E-03,1.50E-03,1.11E-02,7.22E-03,2.97E-03
0.6055,5.50E-03,1.51E-03,1.11E-02,7.22E-03,2.97E-03
0.6065,5.49E-03,1.51E-03,1.10E-02,7.22E-03,2.97E-03
0.6075,5.48E-03,1.52E-03,1.10E-02,7.23E-03,2.98E-03
0.6085,5.47E-03,1.53E-03,1.10E-02,7.23E-03,2.98E-03
0.6095,5.46E-03,1.54E-03,1.10E-02,7.23E-03,2.98E-03
0.6105,5.45E-03,1.55E-03,1.10E-02,7.24E-03,2.98E-03
0.6115,5.44E-03,1.56E-03,1.09E-02,7.24E-03,2.98E-03
0.6125,5.43E-03,1.56E-03,1.09E-02,7.25E-03,2.98E-03
0.6135,5.42E-03,1.57E-03,1.09E-02,7.26E-03,2.98E-03
0.6145,5.41E-03,1.58E-03,1.09E-02,7.26E-03,2.98E-03
0.6155,5.40E-03,1.59E-03,1.09E-02,7.27E-03,2.98E-03
0.6165,5.39E-03,1.60E-03,1.08E-02,7.28E-03,2.99E-03
0.6175,5.38E-03,1.61E-03,1.08E-02,7.29E-03,2.99E-03
0.6185,5.37E-03,1.62E-03,1.08E-02,7.30E-03,2.99E-03
0.6195,5.36E-03,1.63E-03,1.08E-02,7.31E-03,2.99E-03
0.6205,5.35E-03,1.64E-03,1.08E-02,7.32E-03,2.99E-03
0.6215,5.34E-03,1.65E-03,1.08E-02,7.33E-03,2.99E-03
0.6225,5.33E-03,1.66E-03,1.08E-02,7.34E-03,2.99E-03
0.6235,5.32E-03,1.67E-03,1.08E-02,7.36E-03,2.99E-03
0.6245,5.31E-03,1.68E-03,1.07E-02,7.37E-03,2.99E-03
0.6255,5.30E-03,1.69E-03,1.07E-02,7.38E-03,2.99E-03
0.6265,5.30E-03,1.70E-03,1.07E-02,7.40E-03,2.99E-03
0.6275,5.29E-03,1.72E-03,1.07E-02,7.41E-03,3.00E-03
0.6285,5.28E-03,1.73E-03,1.07E-02,7.43E-03,3.00E-03
0.6295,5.27E-03,1.74E-03,1.07E-02,7.45E-03,3.00E-03
0.6305,5.26E-03,1.75E-03,1.07E-02,7.46E-03,3.00E-03
0.6315,5.25E-03,1.76E-03,1.07E-02,7.48E-03,3.00E-03
0.6325,5.24E-03,1.77E-03,1.07E-02,7.50E-03,3.00E-03
0.6335,5.23E-03,1.79E-03,1.07E-02,7.52E-03,3.00E-03
0.6345,5.22E-03,1.80E-03,1.07E-02,7.54E-03,3.00E-03
0.6355,5.21E-03,1.81E-03,1.07E-02,7.56E-03,3.00E-03
0.6365,5.20E-03,1.82E-03,1.07E-02,7.58E-03,3.00E-03
0.6375,5.19E-03,1.84E-03,1.07E-02,7.60E-03,3.00E-03
0.6385,5.18E-03,1.85E-03,1.07E-02,7.62E-03,3.00E-03
0.6395,5.18E-03,1.86E-03,1.07E-02,7.65E-03,3.00E-03
0.6405,5.17E-03,1.88E-03,1.07E-02,7.67E-03,3.00E-03
0.6415,5.16E-03,1.89E-03,1.07E-02,7.70E-03,3.00E-03
0.6425,5.15E-03,1.90E-03,1.07E-02,7.72E-03,3.00E-03
0.6435,5.14E-03,1.92E-03,1.07E-02,7.75E-03,3.00E-03
0.6445,5.13E-03,1.93E-03,1.07E-02,7.77E-03,3.00E-03
0.6455,5.13E-03,1.95E-03,1.07E-02,7.80E-03,3.00E-03
0.6465,5.12E-03,1.96E-03,1.07E-02,7.83E-03,3.00E-03
0.6475,5.11E-03,1.98E-03,1.07E-02,7.86E-03,3.00E-03
0.6485,5.10E-03,1.99E-03,1.07E-02,7.88E-03,3.00E-03
0.6495,5.09E-03,2.01E-03,1.08E-02,7.91E-03,3.00E-03
0.6505,5.09E-03,2.02E-03,1.08E-02,7.94E-03,3.00E-03
0.6515,5.08E-03,2.04E-03,1.08E-02,7.97E-03,3.00E-03
0.6525,5.07E-03,2.05E-03,1.08E-02,8.01E-03,3.00E-03
0.6535,5.07E-03,2.07E-03,1.08E-02,8.04E-03,3.00E-03
0.6545,5.06E-03,2.09E-03,1.08E-02,8.07E-03,3.00E-03
0.6555,5.05E-03,2.10E-03,1.08E-02,8.10E-03,3.00E-03
0.6565,5.05E-03,2.12E-03,1.09E-02,8.14E-03,3.00E-03
0.6575,5.04E-03,2.14E-03,1.09E-02,8.17E-03,3.00E-03
0.6585,5.04E-03,2.15E-03,1.09E-02,8.21E-03,3.00E-03
0.6595,5.03E-03,2.17E-03,1.09E-02,8.24E-03,3.00E-03
0.6605,5.03E-03,2.19E-03,1.09E-02,8.28E-03,3.00E-03
0.6615,5.02E-03,2.21E-03,1.09E-02,8.31E-03,3.00E-03
0.6625,5.02E-03,2.22E-03,1.10E-02,8.35E-03,2.99E-03
0.6635,5.01E-03,2.24E-03,1.10E-02,8.39E-03,2.99E-03
0.6645,5.01E-03,2.26E-03,1.10E-02,8.43E-03,2.99E-03
0.6655,5.00E-03,2.28E-03,1.10E-02,8.47E-03,2.99E-03
0.6665,5.00E-03,2.30E-03,1.11E-02,8.51E-03,2.99E-03
0.6675,5.00E-03,2.32E-03,1.11E-02,8.55E-03,2.99E-03
0.6685,4.99E-03,2.33E-03,1.11E-02,8.59E-03,2.99E-03
0.6695,4.99E-03,2.35E-03,1.11E-02,8.63E-03,2.99E-03
0.6705,4.99E-03,2.37E-03,1.12E-02,8.67E-03,2.98E-03
0.6715,4.99E-03,2.39E-03,1.12E-02,8.71E-03,2.98E-03
0.6725,4.99E-03,2.41E-03,1.12E-02,8.76E-03,2.98E-03
0.6735,4.98E-03,2.43E-03,1.13E-02,8.80E-03,2.98E-03
0.6745,4.98E-03,2.45E-03,1.13E-02,8.84E-03,2.98E-03
0.6755,4.98E-03,2.47E-03,1.13E-02,8.89E-03,2.98E-03
0.6765,4.98E-03,2.49E-03,1.14E-02,8.93E-03,2.97E-03
0.6775,4.98E-03,2.52E-03,1.14E-02,8.98E-03,2.97E-03
0.6785,4.98E-03,2.54E-03,1.14E-02,9.02E-03,2.97E-03
0.6795,4.98E-03,2.56E-03,1.15E-02,9.07E-03,2.97E-03
0.6805,4.99E-03,2.58E-03,1.15E-02,9.12E-03,2.96E-03
0.6815,4.99E-03,2.60E-03,1.15E-02,9.16E-03,2.96E-03
0.6825,4.99E-03,2.62E-03,1.16E-02,9.21E-03,2.96E-03
0.6835,4.99E-03,2.65E-03,1.16E-02,9.26E-03,2.96E-03
0.6845,4.99E-03,2.67E-03,1.16E-02,9.31E-03,2.96E-03
0.6855,5.00E-03,2.69E-03,1.17E-02,9.36E-03,2.95E-03
0.6865,5.00E-03,2.71E-03,1.17E-02,9.41E-03,2.95E-03
0.6875,5.00E-03,2.74E-03,1.18E-02,9.46E-03,2.95E-03
0.6885,5.01E-03,2.76E-03,1.18E-02,9.51E-03,2.94E-03
0.6895,5.01E-03,2.78E-03,1.19E-02,9.56E-03,2.94E-03
0.6905,5.02E-03,2.81E-03,1.19E-02,9.61E-03,2.94E-03
0.6915,5.02E-03,2.83E-03,1.19E-02,9.66E-03,2.94E-03
0.6925,5.03E-03,2.86E-03,1.20E-02,9.71E-03,2.93E-03
0.6935,5.04E-03,2.88E-03,1.20E-02,9.76E-03,2.93E-03
0.6945,5.04E-03,2.90E-03,1.21E-02,9.82E-03,2.93E-03
