R,LDG,LDGQ,LDP,LDPQ,WD
0.0285,3.658299E-03,8.621267E-06,3.895508E-02,3.362487E-03,1.609866E-03
0.0295,3.655291E-03,8.932350E-06,3.871475E-02,3.465382E-03,1.657356E-03
0.0305,3.652180E-03,9.262618E-06,3.847631E-02,3.567201E-03,1.704293E-03
0.0315,3.648965E-03,9.611261E-06,3.823973E-02,3.667940E-03,1.750680E-03
0.0325,3.645645E-03,9.977555E-06,3.800499E-02,3.767597E-03,1.796521E-03
0.0335,3.642221E-03,1.036085E-05,3.777204E-02,3.866169E-03,1.841818E-03
0.0345,3.638691E-03,1.076055E-05,3.754087E-02,3.963654E-03,1.886574E-03
0.0355,3.635056E-03,1.117614E-05,3.731143E-02,4.060051E-03,1.930793E-03
0.0365,3.631315E-03,1.160712E-05,3.708371E-02,4.155359E-03,1.974478E-03
0.0375,3.627468E-03,1.205304E-05,3.685768E-02,4.249577E-03,2.017631E-03
0.0385,3.623514E-03,1.251352E-05,3.663330E-02,4.342705E-03,2.060257E-03
0.0395,3.619455E-03,1.298816E-05,3.641057E-02,4.434743E-03,2.102357E-03
0.0405,3.615290E-03,1.347662E-05,3.618944E-02,4.525692E-03,2.143936E-03
0.0415,3.611019E-03,1.397859E-05,3.596991E-02,4.615552E-03,2.184996E-03
0.0425,3.606642E-03,1.449375E-05,3.575194E-02,4.704324E-03,2.225541E-03
0.0435,3.602160E-03,1.502182E-05,3.553552E-02,4.792010E-03,2.265573E-03
0.0445,3.597572E-03,1.556254E-05,3.532062E-02,4.878612E-03,2.305096E-03
0.0455,3.592879E-03,1.611567E-05,3.510724E-02,4.964130E-03,2.344112E-03
0.0465,3.588082E-03,1.668095E-05,3.489534E-02,5.048568E-03,2.382626E-03
0.0475,3.583180E-03,1.725816E-05,3.468490E-02,5.131928E-03,2.420639E-03
0.0485,3.578174E-03,1.784709E-05,3.447592E-02,5.214211E-03,2.458156E-03
0.0495,3.573064E-03,1.844753E-05,3.426837E-02,5.295421E-03,2.495178E-03
0.0505,3.567851E-03,1.905929E-05,3.406224E-02,5.375562E-03,2.531710E-03
0.0515,3.562536E-03,1.968216E-05,3.385750E-02,5.454635E-03,2.567753E-03
0.0525,3.557118E-03,2.031596E-05,3.365415E-02,5.532644E-03,2.603312E-03
0.0535,3.551598E-03,2.096052E-05,3.345216E-02,5.609593E-03,2.638390E-03
0.0545,3.545976E-03,2.161566E-05,3.325153E-02,5.685486E-03,2.672988E-03
0.0555,3.540255E-03,2.228122E-05,3.305224E-02,5.760325E-03,2.707111E-03
0.0565,3.534432E-03,2.295702E-05,3.285427E-02,5.834116E-03,2.740761E-03
0.0575,3.528511E-03,2.364291E-05,3.265760E-02,5.906862E-03,2.773941E-03
0.0585,3.522490E-03,2.433873E-05,3.246224E-02,5.978567E-03,2.806654E-03
0.0595,3.516370E-03,2.504433E-05,3.226815E-02,6.049235E-03,2.838903E-03
0.0605,3.510153E-03,2.575955E-05,3.207534E-02,6.118872E-03,2.870691E-03
0.0615,3.503839E-03,2.648425E-05,3.188378E-02,6.187482E-03,2.902022E-03
0.0625,3.497428E-03,2.721828E-05,3.169347E-02,6.255069E-03,2.932897E-03
0.0635,3.490921E-03,2.796150E-05,3.150438E-02,6.321637E-03,2.963319E-03
0.0645,3.484319E-03,2.871376E-05,3.131652E-02,6.387193E-03,2.993293E-03
0.0655,3.477623E-03,2.947493E-05,3.112987E-02,6.451741E-03,3.022820E-03
0.0665,3.470832E-03,3.024488E-05,3.094442E-02,6.515285E-03,3.051904E-03
0.0675,3.463949E-03,3.102345E-05,3.076015E-02,6.577832E-03,3.080546E-03
0.0685,3.456973E-03,3.181053E-05,3.057706E-02,6.639385E-03,3.108751E-03
0.0695,3.449906E-03,3.260597E-05,3.039514E-02,6.699952E-03,3.136521E-03
0.0705,3.442747E-03,3.340965E-05,3.021437E-02,6.759535E-03,3.163859E-03
0.0715,3.435499E-03,3.422143E-05,3.003475E-02,6.818143E-03,3.190767E-03
0.0725,3.428161E-03,3.504119E-05,2.985626E-02,6.875778E-03,3.217249E-03
0.0735,3.420735E-03,3.586879E-05,2.967890E-02,6.932448E-03,3.243307E-03
0.0745,3.413221E-03,3.670411E-05,2.950266E-02,6.988158E-03,3.268944E-03
0.0755,3.405620E-03,3.754702E-05,2.932752E-02,7.042913E-03,3.294163E-03
0.0765,3.397932E-03,3.839740E-05,2.915348E-02,7.096720E-03,3.318966E-03
0.0775,3.390160E-03,3.925513E-05,2.898054E-02,7.149583E-03,3.343357E-03
0.0785,3.382302E-03,4.012007E-05,2.880867E-02,7.201508E-03,3.367337E-03
0.0795,3.374361E-03,4.099210E-05,2.863788E-02,7.252503E-03,3.390911E-03
0.0805,3.366337E-03,4.187111E-05,2.846815E-02,7.302571E-03,3.414080E-03
0.0815,3.358231E-03,4.275697E-05,2.829948E-02,7.351720E-03,3.436847E-03
0.0825,3.350044E-03,4.364956E-05,2.813185E-02,7.399955E-03,3.459215E-03
0.0835,3.341777E-03,4.454877E-05,2.796527E-02,7.447282E-03,3.481187E-03
0.0845,3.333430E-03,4.545446E-05,2.779972E-02,7.493708E-03,3.502765E-03
0.0855,3.325004E-03,4.636652E-05,2.763519E-02,7.539237E-03,3.523952E-03
0.0865,3.316501E-03,4.728483E-05,2.747168E-02,7.583877E-03,3.544751E-03
0.0875,3.307920E-03,4.820928E-05,2.730919E-02,7.627633E-03,3.565165E-03
0.0885,3.299264E-03,4.913974E-05,2.714769E-02,7.670512E-03,3.585195E-03
0.0895,3.290533E-03,5.007611E-05,2.698719E-02,7.712520E-03,3.604845E-03
0.0905,3.281727E-03,5.101825E-05,2.682769E-02,7.753662E-03,3.624117E-03
0.0915,3.272849E-03,5.196607E-05,2.666916E-02,7.793946E-03,3.643014E-03
0.0925,3.263897E-03,5.291943E-05,2.651161E-02,7.833377E-03,3.661539E-03
0.0935,3.254875E-03,5.387823E-05,2.635503E-02,7.871961E-03,3.679694E-03
0.0945,3.245782E-03,5.484235E-05,2.619941E-02,7.909705E-03,3.697481E-03
0.0955,3.236619E-03,5.581168E-05,2.604475E-02,7.946615E-03,3.714904E-03
0.0965,3.227388E-03,5.678610E-05,2.589104E-02,7.982697E-03,3.731965E-03
0.0975,3.218089E-03,5.776551E-05,2.573828E-02,8.017958E-03,3.748666E-03
0.0985,3.208723E-03,5.874978E-05,2.558645E-02,8.052404E-03,3.765010E-03
0.0995,3.199291E-03,5.973880E-05,2.543555E-02,8.086041E-03,3.781000E-03
0.1005,3.189794E-03,6.073247E-05,2.528558E-02,8.118876E-03,3.796638E-03
0.1015,3.180234E-03,6.173067E-05,2.513654E-02,8.150915E-03,3.811927E-03
0.1025,3.170610E-03,6.273329E-05,2.498840E-02,8.182163E-03,3.826869E-03
0.1035,3.160925E-03,6.374023E-05,2.484118E-02,8.212629E-03,3.841467E-03
0.1045,3.151178E-03,6.475136E-05,2.469486E-02,8.242317E-03,3.855723E-03
0.1055,3.141371E-03,6.576659E-05,2.454944E-02,8.271235E-03,3.869640E-03
0.1065,3.131506E-03,6.678579E-05,2.440491E-02,8.299388E-03,3.883220E-03
0.1075,3.121582E-03,6.780888E-05,2.426128E-02,8.326784E-03,3.896466E-03
0.1085,3.111601E-03,6.883572E-05,2.411852E-02,8.353428E-03,3.909380E-03
0.1095,3.101563E-03,6.986623E-05,2.397664E-02,8.379326E-03,3.921965E-03
0.1105,3.091471E-03,7.090029E-05,2.383564E-02,8.404486E-03,3.934224E-03
0.1115,3.081324E-03,7.193779E-05,2.369550E-02,8.428914E-03,3.946158E-03
0.1125,3.071124E-03,7.297863E-05,2.355623E-02,8.452615E-03,3.957770E-03
0.1135,3.060872E-03,7.402270E-05,2.341781E-02,8.475597E-03,3.969062E-03
0.1145,3.050569E-03,7.506990E-05,2.328025E-02,8.497866E-03,3.980038E-03
0.1155,3.040216E-03,7.612013E-05,2.314354E-02,8.519428E-03,3.990699E-03
0.1165,3.029813E-03,7.717328E-05,2.300768E-02,8.540289E-03,4.001049E-03
0.1175,3.019363E-03,7.822924E-05,2.287265E-02,8.560456E-03,4.011088E-03
0.1185,3.008865E-03,7.928792E-05,2.273846E-02,8.579935E-03,4.020820E-03
0.1195,2.998321E-03,8.034922E-05,2.260510E-02,8.598733E-03,4.030248E-03
0.1205,2.987732E-03,8.141302E-05,2.247256E-02,8.616856E-03,4.039372E-03
0.1215,2.977099E-03,8.247923E-05,2.234085E-02,8.634310E-03,4.048197E-03
0.1225,2.966422E-03,8.354776E-05,2.220996E-02,8.651102E-03,4.056724E-03
0.1235,2.955704E-03,8.461849E-05,2.207988E-02,8.667238E-03,4.064956E-03
0.1245,2.944945E-03,8.569134E-05,2.195061E-02,8.682724E-03,4.072895E-03
0.1255,2.934146E-03,8.676620E-05,2.182215E-02,8.697567E-03,4.080543E-03
0.1265,2.923308E-03,8.784298E-05,2.169449E-02,8.711773E-03,4.087903E-03
0.1275,2.912432E-03,8.892158E-05,2.156762E-02,8.725349E-03,4.094978E-03
0.1285,2.901519E-03,9.000190E-05,2.144155E-02,8.738300E-03,4.101768E-03
0.1295,2.890571E-03,9.108385E-05,2.131627E-02,8.750633E-03,4.108278E-03
0.1305,2.879587E-03,9.216733E-05,2.119178E-02,8.762354E-03,4.114508E-03
0.1315,2.868570E-03,9.325226E-05,2.106807E-02,8.773469E-03,4.120462E-03
0.1325,2.857521E-03,9.433853E-05,2.094513E-02,8.783986E-03,4.126142E-03
0.1335,2.846440E-03,9.542606E-05,2.082298E-02,8.793909E-03,4.131550E-03
0.1345,2.835328E-03,9.651475E-05,2.070159E-02,8.803246E-03,4.136689E-03
0.1355,2.824187E-03,9.760451E-05,2.058097E-02,8.812002E-03,4.141560E-03
0.1365,2.813017E-03,9.869526E-05,2.046111E-02,8.820184E-03,4.146166E-03
0.1375,2.801821E-03,9.978691E-05,2.034202E-02,8.827798E-03,4.150509E-03
0.1385,2.790597E-03,1.008794E-04,2.022368E-02,8.834849E-03,4.154592E-03
0.1395,2.779349E-03,1.019725E-04,2.010609E-02,8.841346E-03,4.158416E-03
0.1405,2.768077E-03,1.030663E-04,1.998926E-02,8.847292E-03,4.161985E-03
0.1415,2.756781E-03,1.041607E-04,1.987317E-02,8.852695E-03,4.165300E-03
0.1425,2.745464E-03,1.052555E-04,1.975782E-02,8.857561E-03,4.168364E-03
0.1435,2.734125E-03,1.063507E-04,1.964321E-02,8.861896E-03,4.171178E-03
0.1445,2.722767E-03,1.074462E-04,1.952934E-02,8.865705E-03,4.173745E-03
0.1455,2.711390E-03,1.085419E-04,1.941621E-02,8.868996E-03,4.176068E-03
0.1465,2.699995E-03,1.096378E-04,1.930380E-02,8.871774E-03,4.178149E-03
0.1475,2.688584E-03,1.107337E-04,1.919211E-02,8.874045E-03,4.179989E-03
0.1485,2.677157E-03,1.118296E-04,1.908115E-02,8.875815E-03,4.181591E-03
0.1495,2.665716E-03,1.129254E-04,1.897091E-02,8.877090E-03,4.182957E-03
0.1505,2.654262E-03,1.140210E-04,1.886139E-02,8.877877E-03,4.184089E-03
0.1515,2.642795E-03,1.151164E-04,1.875258E-02,8.878180E-03,4.184990E-03
0.1525,2.631317E-03,1.162114E-04,1.864448E-02,8.878007E-03,4.185662E-03
0.1535,2.619829E-03,1.173061E-04,1.853708E-02,8.877363E-03,4.186107E-03
0.1545,2.608332E-03,1.184003E-04,1.843039E-02,8.876254E-03,4.186327E-03
0.1555,2.596828E-03,1.194940E-04,1.832441E-02,8.874685E-03,4.186324E-03
0.1565,2.585316E-03,1.205870E-04,1.821911E-02,8.872664E-03,4.186101E-03
0.1575,2.573799E-03,1.216794E-04,1.811452E-02,8.870195E-03,4.185659E-03
0.1585,2.562277E-03,1.227711E-04,1.801061E-02,8.867285E-03,4.185001E-03
0.1595,2.550752E-03,1.238619E-04,1.790739E-02,8.863939E-03,4.184129E-03
0.1605,2.539225E-03,1.249519E-04,1.780486E-02,8.860162E-03,4.183044E-03
0.1615,2.527696E-03,1.260409E-04,1.770301E-02,8.855962E-03,4.181751E-03
0.1625,2.516167E-03,1.271290E-04,1.760184E-02,8.851344E-03,4.180249E-03
0.1635,2.504639E-03,1.282160E-04,1.750134E-02,8.846312E-03,4.178542E-03
0.1645,2.493113E-03,1.293019E-04,1.740152E-02,8.840874E-03,4.176631E-03
0.1655,2.481590E-03,1.303866E-04,1.730237E-02,8.835035E-03,4.174519E-03
0.1665,2.470071E-03,1.314701E-04,1.720388E-02,8.828799E-03,4.172208E-03
0.1675,2.458558E-03,1.325524E-04,1.710606E-02,8.822174E-03,4.169700E-03
0.1685,2.447051E-03,1.336333E-04,1.700890E-02,8.815165E-03,4.166997E-03
0.1695,2.435552E-03,1.347128E-04,1.691240E-02,8.807776E-03,4.164101E-03
0.1705,2.424061E-03,1.357908E-04,1.681656E-02,8.800014E-03,4.161014E-03
0.1715,2.412580E-03,1.368674E-04,1.672136E-02,8.791885E-03,4.157738E-03
0.1725,2.401110E-03,1.379425E-04,1.662682E-02,8.783393E-03,4.154276E-03
0.1735,2.389652E-03,1.390160E-04,1.653292E-02,8.774545E-03,4.150628E-03
0.1745,2.378207E-03,1.400878E-04,1.643967E-02,8.765345E-03,4.146799E-03
0.1755,2.366776E-03,1.411580E-04,1.634705E-02,8.755799E-03,4.142789E-03
0.1765,2.355361E-03,1.422265E-04,1.625508E-02,8.745913E-03,4.138600E-03
0.1775,2.343962E-03,1.432932E-04,1.616373E-02,8.735691E-03,4.134235E-03
0.1785,2.332580E-03,1.443581E-04,1.607302E-02,8.725140E-03,4.129696E-03
0.1795,2.321217E-03,1.454213E-04,1.598294E-02,8.714264E-03,4.124984E-03
0.1805,2.309874E-03,1.464825E-04,1.589349E-02,8.703069E-03,4.120102E-03
0.1815,2.298551E-03,1.475419E-04,1.580465E-02,8.691560E-03,4.115052E-03
0.1825,2.287250E-03,1.485993E-04,1.571644E-02,8.679742E-03,4.109835E-03
0.1835,2.275973E-03,1.496548E-04,1.562884E-02,8.667621E-03,4.104454E-03
0.1845,2.264719E-03,1.507083E-04,1.554186E-02,8.655201E-03,4.098911E-03
0.1855,2.253490E-03,1.517597E-04,1.545549E-02,8.642488E-03,4.093208E-03
0.1865,2.242288E-03,1.528091E-04,1.536973E-02,8.629487E-03,4.087347E-03
0.1875,2.231113E-03,1.538565E-04,1.528457E-02,8.616203E-03,4.081329E-03
0.1885,2.219967E-03,1.549017E-04,1.520001E-02,8.602640E-03,4.075157E-03
0.1895,2.208849E-03,1.559449E-04,1.511605E-02,8.588805E-03,4.068833E-03
0.1905,2.197763E-03,1.569859E-04,1.503269E-02,8.574701E-03,4.062358E-03
0.1915,2.186708E-03,1.580248E-04,1.494993E-02,8.560334E-03,4.055735E-03
0.1925,2.175686E-03,1.590614E-04,1.486775E-02,8.545709E-03,4.048966E-03
0.1935,2.164698E-03,1.600959E-04,1.478616E-02,8.530831E-03,4.042053E-03
0.1945,2.153744E-03,1.611282E-04,1.470515E-02,8.515704E-03,4.034997E-03
0.1955,2.142827E-03,1.621583E-04,1.462472E-02,8.500333E-03,4.027800E-03
0.1965,2.131946E-03,1.631862E-04,1.454488E-02,8.484723E-03,4.020465E-03
0.1975,2.121103E-03,1.642118E-04,1.446560E-02,8.468879E-03,4.012993E-03
0.1985,2.110300E-03,1.652352E-04,1.438690E-02,8.452806E-03,4.005387E-03
0.1995,2.099536E-03,1.662564E-04,1.430877E-02,8.436507E-03,3.997648E-03
0.2005,2.088814E-03,1.672753E-04,1.423121E-02,8.419989E-03,3.989778E-03
0.2015,2.078134E-03,1.682919E-04,1.415420E-02,8.403255E-03,3.981779E-03
0.2025,2.067497E-03,1.693063E-04,1.407776E-02,8.386309E-03,3.973653E-03
0.2035,2.056904E-03,1.703185E-04,1.400187E-02,8.369158E-03,3.965402E-03
0.2045,2.046357E-03,1.713284E-04,1.392654E-02,8.351804E-03,3.957028E-03
0.2055,2.035856E-03,1.723360E-04,1.385176E-02,8.334253E-03,3.948533E-03
0.2065,2.025402E-03,1.733414E-04,1.377752E-02,8.316508E-03,3.939918E-03
0.2075,2.014996E-03,1.743446E-04,1.370383E-02,8.298575E-03,3.931186E-03
0.2085,2.004639E-03,1.753455E-04,1.363068E-02,8.280458E-03,3.922338E-03
0.2095,1.994333E-03,1.763443E-04,1.355807E-02,8.262160E-03,3.913376E-03
0.2105,1.984078E-03,1.773408E-04,1.348599E-02,8.243687E-03,3.904303E-03
0.2115,1.973875E-03,1.783351E-04,1.341445E-02,8.225042E-03,3.895119E-03
0.2125,1.963725E-03,1.793273E-04,1.334343E-02,8.206230E-03,3.885827E-03
0.2135,1.953629E-03,1.803173E-04,1.327293E-02,8.187254E-03,3.876430E-03
0.2145,1.943588E-03,1.813051E-04,1.320296E-02,8.168120E-03,3.866927E-03
0.2155,1.933602E-03,1.822909E-04,1.313351E-02,8.148830E-03,3.857322E-03
0.2165,1.923674E-03,1.832745E-04,1.306458E-02,8.129390E-03,3.847617E-03
0.2175,1.913803E-03,1.842561E-04,1.299615E-02,8.109803E-03,3.837812E-03
0.2185,1.903991E-03,1.852356E-04,1.292824E-02,8.090073E-03,3.827911E-03
0.2195,1.894238E-03,1.862130E-04,1.286083E-02,8.070204E-03,3.817914E-03
0.2205,1.884546E-03,1.871885E-04,1.279392E-02,8.050200E-03,3.807824E-03
0.2215,1.874915E-03,1.881620E-04,1.272751E-02,8.030064E-03,3.797642E-03
0.2225,1.865346E-03,1.891335E-04,1.266160E-02,8.009802E-03,3.787370E-03
0.2235,1.855839E-03,1.901032E-04,1.259618E-02,7.989415E-03,3.777011E-03
0.2245,1.846397E-03,1.910709E-04,1.253125E-02,7.968909E-03,3.766565E-03
0.2255,1.837018E-03,1.920368E-04,1.246681E-02,7.948287E-03,3.756035E-03
0.2265,1.827705E-03,1.930009E-04,1.240285E-02,7.927552E-03,3.745422E-03
0.2275,1.818458E-03,1.939632E-04,1.233936E-02,7.906708E-03,3.734728E-03
0.2285,1.809278E-03,1.949238E-04,1.227636E-02,7.885759E-03,3.723956E-03
0.2295,1.800165E-03,1.958827E-04,1.221383E-02,7.864709E-03,3.713106E-03
0.2305,1.791121E-03,1.968399E-04,1.215176E-02,7.843560E-03,3.702181E-03
0.2315,1.782146E-03,1.977955E-04,1.209016E-02,7.822316E-03,3.691182E-03
0.2325,1.773240E-03,1.987496E-04,1.202903E-02,7.800981E-03,3.680111E-03
0.2335,1.764404E-03,1.997021E-04,1.196835E-02,7.779559E-03,3.668970E-03
0.2345,1.755640E-03,2.006531E-04,1.190813E-02,7.758051E-03,3.657760E-03
0.2355,1.746947E-03,2.016027E-04,1.184836E-02,7.736462E-03,3.646484E-03
0.2365,1.738326E-03,2.025509E-04,1.178904E-02,7.714796E-03,3.635143E-03
0.2375,1.729778E-03,2.034978E-04,1.173017E-02,7.693054E-03,3.623739E-03
0.2385,1.721304E-03,2.044434E-04,1.167174E-02,7.671241E-03,3.612273E-03
0.2395,1.712903E-03,2.053877E-04,1.161374E-02,7.649360E-03,3.600747E-03
0.2405,1.704577E-03,2.063309E-04,1.155619E-02,7.627413E-03,3.589163E-03
0.2415,1.696327E-03,2.072729E-04,1.149906E-02,7.605404E-03,3.577523E-03
0.2425,1.688151E-03,2.082139E-04,1.144236E-02,7.583336E-03,3.565829E-03
0.2435,1.680052E-03,2.091539E-04,1.138609E-02,7.561212E-03,3.554081E-03
0.2445,1.672029E-03,2.100929E-04,1.133024E-02,7.539034E-03,3.542282E-03
0.2455,1.664083E-03,2.110310E-04,1.127480E-02,7.516806E-03,3.530434E-03
0.2465,1.656214E-03,2.119682E-04,1.121978E-02,7.494531E-03,3.518538E-03
0.2475,1.648424E-03,2.129047E-04,1.116518E-02,7.472210E-03,3.506596E-03
0.2485,1.640711E-03,2.138404E-04,1.111098E-02,7.449848E-03,3.494609E-03
0.2495,1.633076E-03,2.147755E-04,1.105718E-02,7.427447E-03,3.482579E-03
0.2505,1.625520E-03,2.157100E-04,1.100378E-02,7.405009E-03,3.470509E-03
0.2515,1.618044E-03,2.166440E-04,1.095078E-02,7.382538E-03,3.458398E-03
0.2525,1.610646E-03,2.175775E-04,1.089818E-02,7.360035E-03,3.446250E-03
0.2535,1.603328E-03,2.185106E-04,1.084597E-02,7.337504E-03,3.434066E-03
0.2545,1.596090E-03,2.194434E-04,1.079414E-02,7.314947E-03,3.421847E-03
0.2555,1.588932E-03,2.203759E-04,1.074269E-02,7.292366E-03,3.409596E-03
0.2565,1.581854E-03,2.213082E-04,1.069163E-02,7.269764E-03,3.397313E-03
0.2575,1.574855E-03,2.222403E-04,1.064094E-02,7.247144E-03,3.385000E-03
0.2585,1.567938E-03,2.231725E-04,1.059063E-02,7.224508E-03,3.372660E-03
0.2595,1.561100E-03,2.241046E-04,1.054068E-02,7.201857E-03,3.360293E-03
0.2605,1.554344E-03,2.250367E-04,1.049110E-02,7.179195E-03,3.347901E-03
0.2615,1.547667E-03,2.259691E-04,1.044189E-02,7.156524E-03,3.335486E-03
0.2625,1.541071E-03,2.269016E-04,1.039303E-02,7.133846E-03,3.323049E-03
0.2635,1.534556E-03,2.278345E-04,1.034453E-02,7.111163E-03,3.310592E-03
0.2645,1.528121E-03,2.287677E-04,1.029638E-02,7.088477E-03,3.298117E-03
0.2655,1.521766E-03,2.297013E-04,1.024858E-02,7.065791E-03,3.285625E-03
0.2665,1.515492E-03,2.306354E-04,1.020112E-02,7.043106E-03,3.273118E-03
0.2675,1.509297E-03,2.315702E-04,1.015401E-02,7.020425E-03,3.260597E-03
0.2685,1.503183E-03,2.325055E-04,1.010724E-02,6.997750E-03,3.248064E-03
0.2695,1.497148E-03,2.334416E-04,1.006080E-02,6.975082E-03,3.235520E-03
0.2705,1.491192E-03,2.343786E-04,1.001469E-02,6.952423E-03,3.222967E-03
0.2715,1.485316E-03,2.353164E-04,9.968913E-03,6.929776E-03,3.210407E-03
0.2725,1.479519E-03,2.362551E-04,9.923461E-03,6.907142E-03,3.197840E-03
0.2735,1.473800E-03,2.371949E-04,9.878331E-03,6.884523E-03,3.185269E-03
0.2745,1.468160E-03,2.381358E-04,9.833519E-03,6.861921E-03,3.172696E-03
0.2755,1.462597E-03,2.390778E-04,9.789023E-03,6.839337E-03,3.160120E-03
0.2765,1.457112E-03,2.400212E-04,9.744839E-03,6.816774E-03,3.147545E-03
0.2775,1.451705E-03,2.409658E-04,9.700964E-03,6.794232E-03,3.134971E-03
0.2785,1.446373E-03,2.419119E-04,9.657394E-03,6.771714E-03,3.122400E-03
0.2795,1.441118E-03,2.428594E-04,9.614127E-03,6.749222E-03,3.109834E-03
0.2805,1.435939E-03,2.438085E-04,9.571158E-03,6.726756E-03,3.097274E-03
0.2815,1.430835E-03,2.447593E-04,9.528486E-03,6.704318E-03,3.084721E-03
0.2825,1.425806E-03,2.457117E-04,9.486106E-03,6.681910E-03,3.072177E-03
0.2835,1.420850E-03,2.466660E-04,9.444015E-03,6.659534E-03,3.059643E-03
0.2845,1.415968E-03,2.476221E-04,9.402211E-03,6.637190E-03,3.047121E-03
0.2855,1.411159E-03,2.485801E-04,9.360690E-03,6.614880E-03,3.034612E-03
0.2865,1.406422E-03,2.495402E-04,9.319449E-03,6.592605E-03,3.022118E-03
0.2875,1.401756E-03,2.505023E-04,9.278485E-03,6.570368E-03,3.009640E-03
0.2885,1.397162E-03,2.514666E-04,9.237795E-03,6.548168E-03,2.997180E-03
0.2895,1.392637E-03,2.524332E-04,9.197375E-03,6.526007E-03,2.984738E-03
0.2905,1.388181E-03,2.534020E-04,9.157224E-03,6.503888E-03,2.972316E-03
0.2915,1.383794E-03,2.543733E-04,9.117337E-03,6.481809E-03,2.959916E-03
0.2925,1.379475E-03,2.553470E-04,9.077711E-03,6.459774E-03,2.947539E-03
0.2935,1.375223E-03,2.563232E-04,9.038345E-03,6.437783E-03,2.935187E-03
0.2945,1.371037E-03,2.573021E-04,8.999234E-03,6.415837E-03,2.922860E-03
0.2955,1.366916E-03,2.582836E-04,8.960376E-03,6.393937E-03,2.910560E-03
0.2965,1.362859E-03,2.592678E-04,8.921767E-03,6.372084E-03,2.898288E-03
0.2975,1.358866E-03,2.602549E-04,8.883406E-03,6.350280E-03,2.886046E-03
0.2985,1.354936E-03,2.612449E-04,8.845289E-03,6.328524E-03,2.873835E-03
0.2995,1.351067E-03,2.622378E-04,8.807414E-03,6.306819E-03,2.861657E-03
0.3005,1.347259E-03,2.632337E-04,8.769777E-03,6.285165E-03,2.849512E-03
0.3015,1.343511E-03,2.642328E-04,8.732375E-03,6.263563E-03,2.837401E-03
0.3025,1.339821E-03,2.652349E-04,8.695207E-03,6.242014E-03,2.825327E-03
0.3035,1.336189E-03,2.662404E-04,8.658269E-03,6.220519E-03,2.813290E-03
0.3045,1.332615E-03,2.672491E-04,8.621558E-03,6.199078E-03,2.801292E-03
0.3055,1.329095E-03,2.682611E-04,8.585072E-03,6.177692E-03,2.789334E-03
0.3065,1.325631E-03,2.692766E-04,8.548809E-03,6.156363E-03,2.777417E-03
0.3075,1.322221E-03,2.702956E-04,8.512765E-03,6.135090E-03,2.765542E-03
0.3085,1.318863E-03,2.713181E-04,8.476938E-03,6.113874E-03,2.753710E-03
