R,LDG,LDGQ,LDP,LDPQ,WD
0.1565,6.246897E-05,1.744281E-05,1.815289E-03,1.429986E-03,7.855194E-04
0.1575,6.208610E-05,1.763271E-05,1.802417E-03,1.418032E-03,7.784355E-04
0.1585,6.171406E-05,1.782172E-05,1.789753E-03,1.406188E-03,7.713866E-04
0.1595,6.135237E-05,1.800977E-05,1.777294E-03,1.394457E-03,7.643756E-04
0.1605,6.100054E-05,1.819678E-05,1.765036E-03,1.382839E-03,7.574050E-04
0.1615,6.065809E-05,1.838266E-05,1.752974E-03,1.371335E-03,7.504779E-04
0.1625,6.032455E-05,1.856733E-05,1.741104E-03,1.359948E-03,7.435967E-04
0.1635,5.999944E-05,1.875072E-05,1.729423E-03,1.348678E-03,7.367642E-04
0.1645,5.968229E-05,1.893275E-05,1.717926E-03,1.337526E-03,7.299829E-04
0.1655,5.937264E-05,1.911333E-05,1.706609E-03,1.326494E-03,7.232555E-04
0.1665,5.907004E-05,1.929239E-05,1.695468E-03,1.315582E-03,7.165844E-04
0.1675,5.877404E-05,1.946983E-05,1.684501E-03,1.304792E-03,7.099723E-04
0.1685,5.848419E-05,1.964560E-05,1.673703E-03,1.294123E-03,7.034214E-04
0.1695,5.820009E-05,1.981959E-05,1.663071E-03,1.283577E-03,6.969343E-04
0.1705,5.792129E-05,1.999173E-05,1.652601E-03,1.273154E-03,6.905132E-04
0.1715,5.764740E-05,2.016195E-05,1.642290E-03,1.262855E-03,6.841605E-04
0.1725,5.737802E-05,2.033016E-05,1.632135E-03,1.252679E-03,6.778784E-04
0.1735,5.711277E-05,2.049628E-05,1.622132E-03,1.242628E-03,6.716691E-04
0.1745,5.685128E-05,2.066023E-05,1.612279E-03,1.232701E-03,6.655347E-04
0.1755,5.659318E-05,2.082194E-05,1.602571E-03,1.222899E-03,6.594773E-04
0.1765,5.633813E-05,2.098132E-05,1.593007E-03,1.213221E-03,6.534989E-04
0.1775,5.608581E-05,2.113830E-05,1.583583E-03,1.203667E-03,6.476014E-04
0.1785,5.583589E-05,2.129280E-05,1.574297E-03,1.194239E-03,6.417867E-04
0.1795,5.558807E-05,2.144473E-05,1.565144E-03,1.184934E-03,6.360566E-04
0.1805,5.534206E-05,2.159404E-05,1.556124E-03,1.175754E-03,6.304128E-04
0.1815,5.509759E-05,2.174064E-05,1.547233E-03,1.166697E-03,6.248570E-04
0.1825,5.485439E-05,2.188445E-05,1.538468E-03,1.157764E-03,6.193907E-04
0.1835,5.461222E-05,2.202541E-05,1.529828E-03,1.148954E-03,6.140154E-04
0.1845,5.437085E-05,2.216343E-05,1.521309E-03,1.140266E-03,6.087325E-04
0.1855,5.413006E-05,2.229846E-05,1.512909E-03,1.131701E-03,6.035433E-04
0.1865,5.388964E-05,2.243041E-05,1.504625E-03,1.123256E-03,5.984491E-04
0.1875,5.364942E-05,2.255922E-05,1.496456E-03,1.114933E-03,5.934509E-04
0.1885,5.340920E-05,2.268482E-05,1.488400E-03,1.106729E-03,5.885499E-04
0.1895,5.316884E-05,2.280715E-05,1.480453E-03,1.098645E-03,5.837468E-04
0.1905,5.292818E-05,2.292613E-05,1.472614E-03,1.090679E-03,5.790427E-04
0.1915,5.268709E-05,2.304170E-05,1.464881E-03,1.082831E-03,5.744381E-04
0.1925,5.244545E-05,2.315380E-05,1.457252E-03,1.075100E-03,5.699337E-04
0.1935,5.220314E-05,2.326237E-05,1.449724E-03,1.067484E-03,5.655301E-04
0.1945,5.196008E-05,2.336735E-05,1.442297E-03,1.059984E-03,5.612277E-04
0.1955,5.171618E-05,2.346867E-05,1.434967E-03,1.052597E-03,5.570267E-04
0.1965,5.147136E-05,2.356629E-05,1.427734E-03,1.045323E-03,5.529274E-04
0.1975,5.122557E-05,2.366015E-05,1.420595E-03,1.038161E-03,5.489298E-04
0.1985,5.097876E-05,2.375019E-05,1.413548E-03,1.031110E-03,5.450340E-04
0.1995,5.073088E-05,2.383636E-05,1.406593E-03,1.024168E-03,5.412397E-04
0.2005,5.048192E-05,2.391861E-05,1.399726E-03,1.017335E-03,5.375467E-04
0.2015,5.023185E-05,2.399691E-05,1.392948E-03,1.010609E-03,5.339547E-04
0.2025,4.998067E-05,2.407119E-05,1.386255E-03,1.003989E-03,5.304632E-04
0.2035,4.972837E-05,2.414141E-05,1.379647E-03,9.974744E-04,5.270716E-04
0.2045,4.947497E-05,2.420754E-05,1.373122E-03,9.910631E-04,5.237791E-04
0.2055,4.922049E-05,2.426954E-05,1.366679E-03,9.847541E-04,5.205850E-04
0.2065,4.896495E-05,2.432736E-05,1.360316E-03,9.785463E-04,5.174884E-04
0.2075,4.870839E-05,2.438098E-05,1.354032E-03,9.724384E-04,5.144882E-04
0.2085,4.845085E-05,2.443035E-05,1.347825E-03,9.664290E-04,5.115833E-04
0.2095,4.819239E-05,2.447546E-05,1.341694E-03,9.605168E-04,5.087725E-04
0.2105,4.793305E-05,2.451627E-05,1.335638E-03,9.547005E-04,5.060544E-04
0.2115,4.767291E-05,2.455276E-05,1.329656E-03,9.489789E-04,5.034277E-04
0.2125,4.741202E-05,2.458490E-05,1.323746E-03,9.433505E-04,5.008908E-04
0.2135,4.715047E-05,2.461268E-05,1.317907E-03,9.378140E-04,4.984420E-04
0.2145,4.688833E-05,2.463608E-05,1.312139E-03,9.323682E-04,4.960798E-04
0.2155,4.662569E-05,2.465507E-05,1.306439E-03,9.270116E-04,4.938024E-04
0.2165,4.636263E-05,2.466966E-05,1.300806E-03,9.217429E-04,4.916079E-04
0.2175,4.609925E-05,2.467983E-05,1.295241E-03,9.165607E-04,4.894943E-04
0.2185,4.583564E-05,2.468557E-05,1.289741E-03,9.114638E-04,4.874598E-04
0.2195,4.557190E-05,2.468689E-05,1.284306E-03,9.064508E-04,4.855023E-04
0.2205,4.530813E-05,2.468377E-05,1.278934E-03,9.015204E-04,4.836196E-04
0.2215,4.504443E-05,2.467623E-05,1.273624E-03,8.966711E-04,4.818097E-04
0.2225,4.478092E-05,2.466427E-05,1.268376E-03,8.919018E-04,4.800702E-04
0.2235,4.451769E-05,2.464789E-05,1.263189E-03,8.872110E-04,4.783991E-04
0.2245,4.425487E-05,2.462711E-05,1.258062E-03,8.825975E-04,4.767940E-04
0.2255,4.399254E-05,2.460193E-05,1.252993E-03,8.780600E-04,4.752526E-04
0.2265,4.373084E-05,2.457239E-05,1.247982E-03,8.735971E-04,4.737725E-04
0.2275,4.346986E-05,2.453850E-05,1.243028E-03,8.692076E-04,4.723515E-04
0.2285,4.320972E-05,2.450028E-05,1.238131E-03,8.648902E-04,4.709871E-04
0.2295,4.295052E-05,2.445776E-05,1.233288E-03,8.606437E-04,4.696770E-04
0.2305,4.269239E-05,2.441098E-05,1.228501E-03,8.564668E-04,4.684188E-04
0.2315,4.243541E-05,2.435995E-05,1.223767E-03,8.523582E-04,4.672100E-04
0.2325,4.217971E-05,2.430473E-05,1.219085E-03,8.483168E-04,4.660484E-04
0.2335,4.192538E-05,2.424535E-05,1.214456E-03,8.443413E-04,4.649314E-04
0.2345,4.167253E-05,2.418186E-05,1.209879E-03,8.404306E-04,4.638569E-04
0.2355,4.142127E-05,2.411430E-05,1.205352E-03,8.365834E-04,4.628223E-04
0.2365,4.117168E-05,2.404272E-05,1.200875E-03,8.327986E-04,4.618254E-04
0.2375,4.092386E-05,2.396718E-05,1.196447E-03,8.290750E-04,4.608639E-04
0.2385,4.067792E-05,2.388774E-05,1.192068E-03,8.254115E-04,4.599355E-04
0.2395,4.043393E-05,2.380445E-05,1.187737E-03,8.218071E-04,4.590380E-04
0.2405,4.019198E-05,2.371738E-05,1.183453E-03,8.182605E-04,4.581691E-04
0.2415,3.995216E-05,2.362660E-05,1.179215E-03,8.147707E-04,4.573266E-04
0.2425,3.971455E-05,2.353218E-05,1.175023E-03,8.113367E-04,4.565085E-04
0.2435,3.947921E-05,2.343419E-05,1.170877E-03,8.079573E-04,4.557126E-04
0.2445,3.924623E-05,2.333271E-05,1.166775E-03,8.046316E-04,4.549370E-04
0.2455,3.901566E-05,2.322784E-05,1.162717E-03,8.013586E-04,4.541795E-04
0.2465,3.878757E-05,2.311964E-05,1.158703E-03,7.981372E-04,4.534382E-04
0.2475,3.856202E-05,2.300821E-05,1.154732E-03,7.949664E-04,4.527113E-04
0.2485,3.833905E-05,2.289365E-05,1.150803E-03,7.918454E-04,4.519969E-04
0.2495,3.811873E-05,2.277604E-05,1.146915E-03,7.887731E-04,4.512933E-04
0.2505,3.790108E-05,2.265549E-05,1.143069E-03,7.857487E-04,4.505985E-04
0.2515,3.768616E-05,2.253211E-05,1.139264E-03,7.827712E-04,4.499111E-04
0.2525,3.747399E-05,2.240600E-05,1.135498E-03,7.798397E-04,4.492294E-04
0.2535,3.726460E-05,2.227726E-05,1.131772E-03,7.769534E-04,4.485517E-04
0.2545,3.705801E-05,2.214602E-05,1.128085E-03,7.741115E-04,4.478767E-04
0.2555,3.685425E-05,2.201240E-05,1.124437E-03,7.713129E-04,4.472029E-04
0.2565,3.665333E-05,2.187650E-05,1.120827E-03,7.685571E-04,4.465288E-04
0.2575,3.645526E-05,2.173846E-05,1.117254E-03,7.658431E-04,4.458532E-04
0.2585,3.626004E-05,2.159840E-05,1.113718E-03,7.631701E-04,4.451748E-04
0.2595,3.606767E-05,2.145646E-05,1.110219E-03,7.605375E-04,4.444924E-04
0.2605,3.587815E-05,2.131276E-05,1.106756E-03,7.579444E-04,4.438048E-04
0.2615,3.569147E-05,2.116746E-05,1.103329E-03,7.553901E-04,4.431111E-04
0.2625,3.550762E-05,2.102067E-05,1.099936E-03,7.528739E-04,4.424101E-04
0.2635,3.532657E-05,2.087256E-05,1.096579E-03,7.503950E-04,4.417009E-04
0.2645,3.514830E-05,2.072325E-05,1.093256E-03,7.479529E-04,4.409826E-04
0.2655,3.497279E-05,2.057292E-05,1.089967E-03,7.455469E-04,4.402544E-04
0.2665,3.480001E-05,2.042170E-05,1.086711E-03,7.431761E-04,4.395154E-04
0.2675,3.462993E-05,2.026974E-05,1.083488E-03,7.408402E-04,4.387651E-04
0.2685,3.446251E-05,2.011722E-05,1.080298E-03,7.385383E-04,4.380026E-04
0.2695,3.429770E-05,1.996427E-05,1.077140E-03,7.362700E-04,4.372274E-04
0.2705,3.413547E-05,1.981108E-05,1.074014E-03,7.340346E-04,4.364389E-04
0.2715,3.397576E-05,1.965779E-05,1.070920E-03,7.318315E-04,4.356366E-04
0.2725,3.381854E-05,1.950458E-05,1.067856E-03,7.296601E-04,4.348201E-04
0.2735,3.366375E-05,1.935161E-05,1.064823E-03,7.275200E-04,4.339891E-04
0.2745,3.351133E-05,1.919904E-05,1.061821E-03,7.254105E-04,4.331430E-04
0.2755,3.336123E-05,1.904706E-05,1.058848E-03,7.233312E-04,4.322817E-04
0.2765,3.321339E-05,1.889582E-05,1.055905E-03,7.212815E-04,4.314049E-04
0.2775,3.306776E-05,1.874550E-05,1.052991E-03,7.192609E-04,4.305124E-04
0.2785,3.292428E-05,1.859627E-05,1.050106E-03,7.172690E-04,4.296040E-04
0.2795,3.278287E-05,1.844829E-05,1.047250E-03,7.153053E-04,4.286798E-04
0.2805,3.264349E-05,1.830175E-05,1.044422E-03,7.133693E-04,4.277395E-04
0.2815,3.250607E-05,1.815681E-05,1.041622E-03,7.114605E-04,4.267832E-04
0.2825,3.237055E-05,1.801364E-05,1.038849E-03,7.095785E-04,4.258109E-04
0.2835,3.223685E-05,1.787240E-05,1.036103E-03,7.077229E-04,4.248227E-04
0.2845,3.210493E-05,1.773326E-05,1.033384E-03,7.058933E-04,4.238187E-04
0.2855,3.197472E-05,1.759639E-05,1.030692E-03,7.040892E-04,4.227991E-04
0.2865,3.184614E-05,1.746195E-05,1.028026E-03,7.023103E-04,4.217640E-04
0.2875,3.171915E-05,1.733008E-05,1.025386E-03,7.005562E-04,4.207136E-04
0.2885,3.159368E-05,1.720096E-05,1.022772E-03,6.988264E-04,4.196483E-04
0.2895,3.146967E-05,1.707472E-05,1.020183E-03,6.971207E-04,4.185683E-04
0.2905,3.134707E-05,1.695151E-05,1.017619E-03,6.954387E-04,4.174738E-04
0.2915,3.122580E-05,1.683147E-05,1.015080E-03,6.937799E-04,4.163654E-04
0.2925,3.110582E-05,1.671474E-05,1.012565E-03,6.921442E-04,4.152433E-04
0.2935,3.098707E-05,1.660145E-05,1.010075E-03,6.905311E-04,4.141080E-04
0.2945,3.086950E-05,1.649170E-05,1.007608E-03,6.889403E-04,4.129599E-04
0.2955,3.075305E-05,1.638563E-05,1.005165E-03,6.873715E-04,4.117994E-04
0.2965,3.063767E-05,1.628334E-05,1.002746E-03,6.858244E-04,4.106271E-04
0.2975,3.052333E-05,1.618491E-05,1.000350E-03,6.842987E-04,4.094435E-04
0.2985,3.040996E-05,1.609046E-05,9.979761E-04,6.827940E-04,4.082490E-04
0.2995,3.029753E-05,1.600005E-05,9.956252E-04,6.813102E-04,4.070443E-04
0.3005,3.018600E-05,1.591375E-05,9.932966E-04,6.798470E-04,4.058298E-04
0.3015,3.007532E-05,1.583164E-05,9.909901E-04,6.784040E-04,4.046063E-04
0.3025,2.996546E-05,1.575376E-05,9.887055E-04,6.769809E-04,4.033741E-04
0.3035,2.985638E-05,1.568016E-05,9.864425E-04,6.755777E-04,4.021341E-04
0.3045,2.974806E-05,1.561086E-05,9.842009E-04,6.741939E-04,4.008868E-04
0.3055,2.964045E-05,1.554588E-05,9.819804E-04,6.728293E-04,3.996328E-04
0.3065,2.953354E-05,1.548525E-05,9.797808E-04,6.714837E-04,3.983727E-04
0.3075,2.942730E-05,1.542894E-05,9.776018E-04,6.701568E-04,3.971073E-04
0.3085,2.932170E-05,1.537697E-05,9.754434E-04,6.688485E-04,3.958372E-04
