R,LDG,LDGQ,LDP,LDPQ,WD
0.1265,1.444299E-02,4.313626E-04,5.905455E-02,1.337990E-02,5.921529E-03
0.1275,1.442073E-02,4.369781E-04,5.881743E-02,1.342964E-02,5.940763E-03
0.1285,1.439827E-02,4.426105E-04,5.858094E-02,1.347864E-02,5.959637E-03
0.1295,1.437559E-02,4.482594E-04,5.834506E-02,1.352689E-02,5.978154E-03
0.1305,1.435271E-02,4.539243E-04,5.810980E-02,1.357441E-02,5.996315E-03
0.1315,1.432961E-02,4.596048E-04,5.787516E-02,1.362119E-02,6.014122E-03
0.1325,1.430630E-02,4.653005E-04,5.764113E-02,1.366723E-02,6.031576E-03
0.1335,1.428278E-02,4.710110E-04,5.740771E-02,1.371255E-02,6.048679E-03
0.1345,1.425906E-02,4.767358E-04,5.717491E-02,1.375714E-02,6.065433E-03
0.1355,1.423512E-02,4.824744E-04,5.694272E-02,1.380100E-02,6.081839E-03
0.1365,1.421097E-02,4.882265E-04,5.671115E-02,1.384414E-02,6.097899E-03
0.1375,1.418662E-02,4.939916E-04,5.648018E-02,1.388657E-02,6.113616E-03
0.1385,1.416205E-02,4.997693E-04,5.624983E-02,1.392828E-02,6.128989E-03
0.1395,1.413728E-02,5.055592E-04,5.602009E-02,1.396928E-02,6.144022E-03
0.1405,1.411231E-02,5.113607E-04,5.579096E-02,1.400958E-02,6.158715E-03
0.1415,1.408712E-02,5.171735E-04,5.556245E-02,1.404916E-02,6.173071E-03
0.1425,1.406173E-02,5.229971E-04,5.533454E-02,1.408805E-02,6.187092E-03
0.1435,1.403614E-02,5.288312E-04,5.510724E-02,1.412623E-02,6.200778E-03
0.1445,1.401034E-02,5.346752E-04,5.488056E-02,1.416372E-02,6.214131E-03
0.1455,1.398433E-02,5.405287E-04,5.465448E-02,1.420052E-02,6.227154E-03
0.1465,1.395812E-02,5.463913E-04,5.442902E-02,1.423663E-02,6.239847E-03
0.1475,1.393171E-02,5.522625E-04,5.420417E-02,1.427205E-02,6.252213E-03
0.1485,1.390509E-02,5.581420E-04,5.397993E-02,1.430678E-02,6.264254E-03
0.1495,1.387828E-02,5.640292E-04,5.375629E-02,1.434084E-02,6.275970E-03
0.1505,1.385126E-02,5.699237E-04,5.353327E-02,1.437422E-02,6.287364E-03
