R,LDG,LDGQ,LDP,LDPQ,WD
0.2625,4.41E-05,2.12E-05,1.10E-03,8.48E-04,4.86E-04
0.2627,4.41E-05,2.12E-05,1.10E-03,8.47E-04,4.86E-04
0.2629,4.40E-05,2.12E-05,1.10E-03,8.46E-04,4.86E-04
0.2631,4.40E-05,2.12E-05,1.09E-03,8.45E-04,4.85E-04
0.2633,4.40E-05,2.11E-05,1.09E-03,8.45E-04,4.85E-04
0.2635,4.39E-05,2.11E-05,1.09E-03,8.44E-04,4.85E-04
0.2637,4.39E-05,2.11E-05,1.09E-03,8.43E-04,4.85E-04
0.2639,4.39E-05,2.11E-05,1.09E-03,8.42E-04,4.84E-04
0.2641,4.38E-05,2.11E-05,1.09E-03,8.42E-04,4.84E-04
0.2643,4.38E-05,2.10E-05,1.09E-03,8.41E-04,4.84E-04
0.2645,4.38E-05,2.10E-05,1.09E-03,8.40E-04,4.83E-04
0.2647,4.37E-05,2.10E-05,1.09E-03,8.39E-04,4.83E-04
0.2649,4.37E-05,2.10E-05,1.09E-03,8.39E-04,4.83E-04
0.2651,4.37E-05,2.10E-05,1.08E-03,8.38E-04,4.83E-04
0.2653,4.36E-05,2.09E-05,1.08E-03,8.37E-04,4.82E-04
0.2655,4.36E-05,2.09E-05,1.08E-03,8.36E-04,4.82E-04
0.2657,4.36E-05,2.09E-05,1.08E-03,8.36E-04,4.82E-04
0.2659,4.35E-05,2.09E-05,1.08E-03,8.35E-04,4.81E-04
0.2661,4.35E-05,2.09E-05,1.08E-03,8.34E-04,4.81E-04
0.2663,4.35E-05,2.08E-05,1.08E-03,8.33E-04,4.81E-04
0.2665,4.34E-05,2.08E-05,1.08E-03,8.33E-04,4.81E-04
0.2667,4.34E-05,2.08E-05,1.08E-03,8.32E-04,4.80E-04
0.2669,4.34E-05,2.08E-05,1.08E-03,8.31E-04,4.80E-04
0.2671,4.33E-05,2.08E-05,1.07E-03,8.30E-04,4.80E-04
0.2673,4.33E-05,2.07E-05,1.07E-03,8.30E-04,4.79E-04
0.2675,4.33E-05,2.07E-05,1.07E-03,8.29E-04,4.79E-04
0.2677,4.32E-05,2.07E-05,1.07E-03,8.28E-04,4.79E-04
0.2679,4.32E-05,2.07E-05,1.07E-03,8.28E-04,4.79E-04
0.2681,4.32E-05,2.07E-05,1.07E-03,8.27E-04,4.78E-04
0.2683,4.31E-05,2.06E-05,1.07E-03,8.26E-04,4.78E-04
0.2685,4.31E-05,2.06E-05,1.07E-03,8.25E-04,4.78E-04
0.2687,4.31E-05,2.06E-05,1.07E-03,8.25E-04,4.77E-04
0.2689,4.31E-05,2.06E-05,1.07E-03,8.24E-04,4.77E-04
0.2691,4.30E-05,2.06E-05,1.06E-03,8.23E-04,4.77E-04
0.2693,4.30E-05,2.05E-05,1.06E-03,8.22E-04,4.77E-04
0.2695,4.30E-05,2.05E-05,1.06E-03,8.22E-04,4.76E-04
0.2697,4.29E-05,2.05E-05,1.06E-03,8.21E-04,4.76E-04
0.2699,4.29E-05,2.05E-05,1.06E-03,8.20E-04,4.76E-04
0.2701,4.29E-05,2.05E-05,1.06E-03,8.20E-04,4.75E-04
0.2703,4.28E-05,2.04E-05,1.06E-03,8.19E-04,4.75E-04
0.2705,4.28E-05,2.04E-05,1.06E-03,8.18E-04,4.75E-04
0.2707,4.28E-05,2.04E-05,1.06E-03,8.17E-04,4.75E-04
0.2709,4.27E-05,2.04E-05,1.06E-03,8.17E-04,4.74E-04
0.2711,4.27E-05,2.04E-05,1.05E-03,8.16E-04,4.74E-04
0.2713,4.27E-05,2.03E-05,1.05E-03,8.15E-04,4.74E-04
0.2715,4.27E-05,2.03E-05,1.05E-03,8.15E-04,4.73E-04
0.2717,4.26E-05,2.03E-05,1.05E-03,8.14E-04,4.73E-04
0.2719,4.26E-05,2.03E-05,1.05E-03,8.13E-04,4.73E-04
0.2721,4.26E-05,2.03E-05,1.05E-03,8.12E-04,4.73E-04
0.2723,4.25E-05,2.02E-05,1.05E-03,8.12E-04,4.72E-04
0.2725,4.25E-05,2.02E-05,1.05E-03,8.11E-04,4.72E-04
0.2727,4.25E-05,2.02E-05,1.05E-03,8.10E-04,4.72E-04
0.2729,4.24E-05,2.02E-05,1.05E-03,8.10E-04,4.71E-04
0.2731,4.24E-05,2.02E-05,1.05E-03,8.09E-04,4.71E-04
0.2733,4.24E-05,2.01E-05,1.04E-03,8.08E-04,4.71E-04
0.2735,4.24E-05,2.01E-05,1.04E-03,8.08E-04,4.71E-04
0.2737,4.23E-05,2.01E-05,1.04E-03,8.07E-04,4.70E-04
0.2739,4.23E-05,2.01E-05,1.04E-03,8.06E-04,4.70E-04
0.2741,4.23E-05,2.01E-05,1.04E-03,8.05E-04,4.70E-04
0.2743,4.22E-05,2.00E-05,1.04E-03,8.05E-04,4.69E-04
0.2745,4.22E-05,2.00E-05,1.04E-03,8.04E-04,4.69E-04
0.2747,4.22E-05,2.00E-05,1.04E-03,8.03E-04,4.69E-04
0.2749,4.21E-05,2.00E-05,1.04E-03,8.03E-04,4.68E-04
0.2751,4.21E-05,2.00E-05,1.04E-03,8.02E-04,4.68E-04
0.2753,4.21E-05,1.99E-05,1.03E-03,8.01E-04,4.68E-04
0.2755,4.21E-05,1.99E-05,1.03E-03,8.01E-04,4.68E-04
0.2757,4.20E-05,1.99E-05,1.03E-03,8.00E-04,4.67E-04
0.2759,4.20E-05,1.99E-05,1.03E-03,7.99E-04,4.67E-04
0.2761,4.20E-05,1.99E-05,1.03E-03,7.99E-04,4.67E-04
0.2763,4.19E-05,1.98E-05,1.03E-03,7.98E-04,4.66E-04
0.2765,4.19E-05,1.98E-05,1.03E-03,7.97E-04,4.66E-04
0.2767,4.19E-05,1.98E-05,1.03E-03,7.96E-04,4.66E-04
0.2769,4.19E-05,1.98E-05,1.03E-03,7.96E-04,4.65E-04
0.2771,4.18E-05,1.98E-05,1.03E-03,7.95E-04,4.65E-04
0.2773,4.18E-05,1.97E-05,1.03E-03,7.94E-04,4.65E-04
0.2775,4.18E-05,1.97E-05,1.02E-03,7.94E-04,4.65E-04
0.2777,4.17E-05,1.97E-05,1.02E-03,7.93E-04,4.64E-04
0.2779,4.17E-05,1.97E-05,1.02E-03,7.92E-04,4.64E-04
0.2781,4.17E-05,1.97E-05,1.02E-03,7.92E-04,4.64E-04
0.2783,4.17E-05,1.96E-05,1.02E-03,7.91E-04,4.63E-04
0.2785,4.16E-05,1.96E-05,1.02E-03,7.90E-04,4.63E-04
0.2787,4.16E-05,1.96E-05,1.02E-03,7.90E-04,4.63E-04
0.2789,4.16E-05,1.96E-05,1.02E-03,7.89E-04,4.63E-04
0.2791,4.15E-05,1.96E-05,1.02E-03,7.88E-04,4.62E-04
0.2793,4.15E-05,1.95E-05,1.02E-03,7.88E-04,4.62E-04
0.2795,4.15E-05,1.95E-05,1.02E-03,7.87E-04,4.62E-04
0.2797,4.15E-05,1.95E-05,1.01E-03,7.86E-04,4.61E-04
0.2799,4.14E-05,1.95E-05,1.01E-03,7.86E-04,4.61E-04
0.2801,4.14E-05,1.95E-05,1.01E-03,7.85E-04,4.61E-04
0.2803,4.14E-05,1.94E-05,1.01E-03,7.84E-04,4.60E-04
0.2805,4.14E-05,1.94E-05,1.01E-03,7.84E-04,4.60E-04
0.2807,4.13E-05,1.94E-05,1.01E-03,7.83E-04,4.60E-04
0.2809,4.13E-05,1.94E-05,1.01E-03,7.82E-04,4.60E-04
0.2811,4.13E-05,1.94E-05,1.01E-03,7.82E-04,4.59E-04
0.2813,4.12E-05,1.93E-05,1.01E-03,7.81E-04,4.59E-04
0.2815,4.12E-05,1.93E-05,1.01E-03,7.80E-04,4.59E-04
0.2817,4.12E-05,1.93E-05,1.01E-03,7.80E-04,4.58E-04
0.2819,4.12E-05,1.93E-05,1.00E-03,7.79E-04,4.58E-04
0.2821,4.11E-05,1.93E-05,1.00E-03,7.78E-04,4.58E-04
0.2823,4.11E-05,1.93E-05,1.00E-03,7.78E-04,4.57E-04
0.2825,4.11E-05,1.92E-05,1.00E-03,7.77E-04,4.57E-04
0.2827,4.11E-05,1.92E-05,1.00E-03,7.76E-04,4.57E-04
0.2829,4.10E-05,1.92E-05,1.00E-03,7.76E-04,4.56E-04
0.2831,4.10E-05,1.92E-05,9.99E-04,7.75E-04,4.56E-04
0.2833,4.10E-05,1.92E-05,9.98E-04,7.74E-04,4.56E-04
0.2835,4.09E-05,1.91E-05,9.97E-04,7.74E-04,4.56E-04
0.2837,4.09E-05,1.91E-05,9.96E-04,7.73E-04,4.55E-04
0.2839,4.09E-05,1.91E-05,9.95E-04,7.72E-04,4.55E-04
0.2841,4.09E-05,1.91E-05,9.94E-04,7.72E-04,4.55E-04
0.2843,4.08E-05,1.91E-05,9.93E-04,7.71E-04,4.54E-04
0.2845,4.08E-05,1.91E-05,9.93E-04,7.70E-04,4.54E-04
0.2847,4.08E-05,1.90E-05,9.92E-04,7.70E-04,4.54E-04
0.2849,4.08E-05,1.90E-05,9.91E-04,7.69E-04,4.53E-04
0.2851,4.07E-05,1.90E-05,9.90E-04,7.68E-04,4.53E-04
0.2853,4.07E-05,1.90E-05,9.89E-04,7.68E-04,4.53E-04
0.2855,4.07E-05,1.90E-05,9.88E-04,7.67E-04,4.52E-04
0.2857,4.07E-05,1.89E-05,9.87E-04,7.66E-04,4.52E-04
0.2859,4.06E-05,1.89E-05,9.86E-04,7.66E-04,4.52E-04
0.2861,4.06E-05,1.89E-05,9.85E-04,7.65E-04,4.52E-04
0.2863,4.06E-05,1.89E-05,9.85E-04,7.65E-04,4.51E-04
0.2865,4.06E-05,1.89E-05,9.84E-04,7.64E-04,4.51E-04
0.2867,4.05E-05,1.89E-05,9.83E-04,7.63E-04,4.51E-04
0.2869,4.05E-05,1.88E-05,9.82E-04,7.63E-04,4.50E-04
0.2871,4.05E-05,1.88E-05,9.81E-04,7.62E-04,4.50E-04
0.2873,4.05E-05,1.88E-05,9.80E-04,7.61E-04,4.50E-04
0.2875,4.04E-05,1.88E-05,9.79E-04,7.61E-04,4.49E-04
0.2877,4.04E-05,1.88E-05,9.78E-04,7.60E-04,4.49E-04
0.2879,4.04E-05,1.88E-05,9.78E-04,7.59E-04,4.49E-04
0.2881,4.03E-05,1.87E-05,9.77E-04,7.59E-04,4.48E-04
0.2883,4.03E-05,1.87E-05,9.76E-04,7.58E-04,4.48E-04
0.2885,4.03E-05,1.87E-05,9.75E-04,7.57E-04,4.48E-04
0.2887,4.03E-05,1.87E-05,9.74E-04,7.57E-04,4.48E-04
0.2889,4.02E-05,1.87E-05,9.73E-04,7.56E-04,4.47E-04
0.2891,4.02E-05,1.87E-05,9.72E-04,7.56E-04,4.47E-04
0.2893,4.02E-05,1.86E-05,9.71E-04,7.55E-04,4.47E-04
0.2895,4.02E-05,1.86E-05,9.71E-04,7.54E-04,4.46E-04
0.2897,4.01E-05,1.86E-05,9.70E-04,7.54E-04,4.46E-04
0.2899,4.01E-05,1.86E-05,9.69E-04,7.53E-04,4.46E-04
0.2901,4.01E-05,1.86E-05,9.68E-04,7.52E-04,4.45E-04
0.2903,4.01E-05,1.86E-05,9.67E-04,7.52E-04,4.45E-04
0.2905,4.00E-05,1.85E-05,9.66E-04,7.51E-04,4.45E-04
0.2907,4.00E-05,1.85E-05,9.65E-04,7.50E-04,4.44E-04
0.2909,4.00E-05,1.85E-05,9.65E-04,7.50E-04,4.44E-04
0.2911,4.00E-05,1.85E-05,9.64E-04,7.49E-04,4.44E-04
0.2913,4.00E-05,1.85E-05,9.63E-04,7.49E-04,4.43E-04
0.2915,3.99E-05,1.85E-05,9.62E-04,7.48E-04,4.43E-04
0.2917,3.99E-05,1.84E-05,9.61E-04,7.47E-04,4.43E-04
0.2919,3.99E-05,1.84E-05,9.60E-04,7.47E-04,4.42E-04
0.2921,3.99E-05,1.84E-05,9.59E-04,7.46E-04,4.42E-04
0.2923,3.98E-05,1.84E-05,9.59E-04,7.45E-04,4.42E-04
0.2925,3.98E-05,1.84E-05,9.58E-04,7.45E-04,4.42E-04
0.2927,3.98E-05,1.84E-05,9.57E-04,7.44E-04,4.41E-04
0.2929,3.98E-05,1.84E-05,9.56E-04,7.44E-04,4.41E-04
0.2931,3.97E-05,1.83E-05,9.55E-04,7.43E-04,4.41E-04
0.2933,3.97E-05,1.83E-05,9.54E-04,7.42E-04,4.40E-04
0.2935,3.97E-05,1.83E-05,9.53E-04,7.42E-04,4.40E-04
0.2937,3.97E-05,1.83E-05,9.53E-04,7.41E-04,4.40E-04
0.2939,3.96E-05,1.83E-05,9.52E-04,7.40E-04,4.39E-04
0.2941,3.96E-05,1.83E-05,9.51E-04,7.40E-04,4.39E-04
0.2943,3.96E-05,1.83E-05,9.50E-04,7.39E-04,4.39E-04
0.2945,3.96E-05,1.82E-05,9.49E-04,7.39E-04,4.38E-04
0.2947,3.95E-05,1.82E-05,9.48E-04,7.38E-04,4.38E-04
0.2949,3.95E-05,1.82E-05,9.48E-04,7.37E-04,4.38E-04
0.2951,3.95E-05,1.82E-05,9.47E-04,7.37E-04,4.37E-04
0.2953,3.95E-05,1.82E-05,9.46E-04,7.36E-04,4.37E-04
0.2955,3.94E-05,1.82E-05,9.45E-04,7.36E-04,4.37E-04
0.2957,3.94E-05,1.82E-05,9.44E-04,7.35E-04,4.36E-04
0.2959,3.94E-05,1.81E-05,9.43E-04,7.34E-04,4.36E-04
0.2961,3.94E-05,1.81E-05,9.43E-04,7.34E-04,4.36E-04
0.2963,3.93E-05,1.81E-05,9.42E-04,7.33E-04,4.35E-04
0.2965,3.93E-05,1.81E-05,9.41E-04,7.32E-04,4.35E-04
0.2967,3.93E-05,1.81E-05,9.40E-04,7.32E-04,4.35E-04
0.2969,3.93E-05,1.81E-05,9.39E-04,7.31E-04,4.34E-04
0.2971,3.93E-05,1.81E-05,9.38E-04,7.31E-04,4.34E-04
0.2973,3.92E-05,1.80E-05,9.38E-04,7.30E-04,4.34E-04
0.2975,3.92E-05,1.80E-05,9.37E-04,7.29E-04,4.33E-04
0.2977,3.92E-05,1.80E-05,9.36E-04,7.29E-04,4.33E-04
0.2979,3.92E-05,1.80E-05,9.35E-04,7.28E-04,4.33E-04
0.2981,3.91E-05,1.80E-05,9.34E-04,7.28E-04,4.33E-04
0.2983,3.91E-05,1.80E-05,9.33E-04,7.27E-04,4.32E-04
0.2985,3.91E-05,1.80E-05,9.33E-04,7.26E-04,4.32E-04
0.2987,3.91E-05,1.80E-05,9.32E-04,7.26E-04,4.32E-04
0.2989,3.90E-05,1.79E-05,9.31E-04,7.25E-04,4.31E-04
0.2991,3.90E-05,1.79E-05,9.30E-04,7.25E-04,4.31E-04
0.2993,3.90E-05,1.79E-05,9.29E-04,7.24E-04,4.31E-04
0.2995,3.90E-05,1.79E-05,9.28E-04,7.23E-04,4.30E-04
0.2997,3.90E-05,1.79E-05,9.28E-04,7.23E-04,4.30E-04
0.2999,3.89E-05,1.79E-05,9.27E-04,7.22E-04,4.30E-04
0.3001,3.89E-05,1.79E-05,9.26E-04,7.22E-04,4.29E-04
0.3003,3.89E-05,1.79E-05,9.25E-04,7.21E-04,4.29E-04
0.3005,3.89E-05,1.79E-05,9.24E-04,7.20E-04,4.29E-04
0.3007,3.88E-05,1.78E-05,9.24E-04,7.20E-04,4.28E-04
0.3009,3.88E-05,1.78E-05,9.23E-04,7.19E-04,4.28E-04
0.3011,3.88E-05,1.78E-05,9.22E-04,7.19E-04,4.28E-04
0.3013,3.88E-05,1.78E-05,9.21E-04,7.18E-04,4.27E-04
0.3015,3.88E-05,1.78E-05,9.20E-04,7.17E-04,4.27E-04
0.3017,3.87E-05,1.78E-05,9.20E-04,7.17E-04,4.27E-04
0.3019,3.87E-05,1.78E-05,9.19E-04,7.16E-04,4.26E-04
0.3021,3.87E-05,1.78E-05,9.18E-04,7.16E-04,4.26E-04
0.3023,3.87E-05,1.78E-05,9.17E-04,7.15E-04,4.26E-04
0.3025,3.86E-05,1.77E-05,9.16E-04,7.14E-04,4.25E-04
0.3027,3.86E-05,1.77E-05,9.16E-04,7.14E-04,4.25E-04
0.3029,3.86E-05,1.77E-05,9.15E-04,7.13E-04,4.25E-04
0.3031,3.86E-05,1.77E-05,9.14E-04,7.13E-04,4.24E-04
0.3033,3.85E-05,1.77E-05,9.13E-04,7.12E-04,4.24E-04
0.3035,3.85E-05,1.77E-05,9.12E-04,7.11E-04,4.24E-04
0.3037,3.85E-05,1.77E-05,9.12E-04,7.11E-04,4.23E-04
0.3039,3.85E-05,1.77E-05,9.11E-04,7.10E-04,4.23E-04
0.3041,3.85E-05,1.77E-05,9.10E-04,7.10E-04,4.23E-04
0.3043,3.84E-05,1.77E-05,9.09E-04,7.09E-04,4.22E-04
0.3045,3.84E-05,1.77E-05,9.08E-04,7.09E-04,4.22E-04
0.3047,3.84E-05,1.76E-05,9.08E-04,7.08E-04,4.22E-04
0.3049,3.84E-05,1.76E-05,9.07E-04,7.07E-04,4.21E-04
0.3051,3.84E-05,1.76E-05,9.06E-04,7.07E-04,4.21E-04
0.3053,3.83E-05,1.76E-05,9.05E-04,7.06E-04,4.21E-04
0.3055,3.83E-05,1.76E-05,9.04E-04,7.06E-04,4.20E-04
0.3057,3.83E-05,1.76E-05,9.04E-04,7.05E-04,4.20E-04
0.3059,3.83E-05,1.76E-05,9.03E-04,7.04E-04,4.20E-04
0.3061,3.82E-05,1.76E-05,9.02E-04,7.04E-04,4.19E-04
0.3063,3.82E-05,1.76E-05,9.01E-04,7.03E-04,4.19E-04
0.3065,3.82E-05,1.76E-05,9.00E-04,7.03E-04,4.19E-04
0.3067,3.82E-05,1.76E-05,9.00E-04,7.02E-04,4.18E-04
0.3069,3.82E-05,1.76E-05,8.99E-04,7.02E-04,4.18E-04
0.3071,3.81E-05,1.75E-05,8.98E-04,7.01E-04,4.18E-04
0.3073,3.81E-05,1.75E-05,8.97E-04,7.00E-04,4.17E-04
0.3075,3.81E-05,1.75E-05,8.97E-04,7.00E-04,4.17E-04
0.3077,3.81E-05,1.75E-05,8.96E-04,6.99E-04,4.17E-04
0.3079,3.80E-05,1.75E-05,8.95E-04,6.99E-04,4.16E-04
0.3081,3.80E-05,1.75E-05,8.94E-04,6.98E-04,4.16E-04
0.3083,3.80E-05,1.75E-05,8.93E-04,6.98E-04,4.16E-04
0.3085,3.80E-05,1.75E-05,8.93E-04,6.97E-04,4.15E-04
0.3087,3.80E-05,1.75E-05,8.92E-04,6.96E-04,4.15E-04
0.3089,3.79E-05,1.75E-05,8.91E-04,6.96E-04,4.15E-04
0.3091,3.79E-05,1.75E-05,8.90E-04,6.95E-04,4.14E-04
0.3093,3.79E-05,1.75E-05,8.90E-04,6.95E-04,4.14E-04
0.3095,3.79E-05,1.75E-05,8.89E-04,6.94E-04,4.14E-04
0.3097,3.79E-05,1.75E-05,8.88E-04,6.94E-04,4.13E-04
0.3099,3.78E-05,1.74E-05,8.87E-04,6.93E-04,4.13E-04
0.3101,3.78E-05,1.74E-05,8.86E-04,6.92E-04,4.13E-04
0.3103,3.78E-05,1.74E-05,8.86E-04,6.92E-04,4.12E-04
0.3105,3.78E-05,1.74E-05,8.85E-04,6.91E-04,4.12E-04
0.3107,3.77E-05,1.74E-05,8.84E-04,6.91E-04,4.12E-04
0.3109,3.77E-05,1.74E-05,8.83E-04,6.90E-04,4.11E-04
0.3111,3.77E-05,1.74E-05,8.83E-04,6.90E-04,4.11E-04
0.3113,3.77E-05,1.74E-05,8.82E-04,6.89E-04,4.11E-04
0.3115,3.77E-05,1.74E-05,8.81E-04,6.88E-04,4.10E-04
0.3117,3.76E-05,1.74E-05,8.80E-04,6.88E-04,4.10E-04
0.3119,3.76E-05,1.74E-05,8.80E-04,6.87E-04,4.10E-04
0.3121,3.76E-05,1.74E-05,8.79E-04,6.87E-04,4.09E-04
0.3123,3.76E-05,1.74E-05,8.78E-04,6.86E-04,4.09E-04
0.3125,3.76E-05,1.74E-05,8.77E-04,6.86E-04,4.09E-04
0.3127,3.75E-05,1.74E-05,8.76E-04,6.85E-04,4.08E-04
0.3129,3.75E-05,1.74E-05,8.76E-04,6.84E-04,4.08E-04
0.3131,3.75E-05,1.74E-05,8.75E-04,6.84E-04,4.08E-04
0.3133,3.75E-05,1.74E-05,8.74E-04,6.83E-04,4.07E-04
0.3135,3.75E-05,1.74E-05,8.73E-04,6.83E-04,4.07E-04
0.3137,3.74E-05,1.73E-05,8.73E-04,6.82E-04,4.07E-04
0.3139,3.74E-05,1.73E-05,8.72E-04,6.82E-04,4.06E-04
0.3141,3.74E-05,1.73E-05,8.71E-04,6.81E-04,4.06E-04
0.3143,3.74E-05,1.73E-05,8.70E-04,6.81E-04,4.06E-04
0.3145,3.73E-05,1.73E-05,8.70E-04,6.80E-04,4.06E-04
0.3147,3.73E-05,1.73E-05,8.69E-04,6.79E-04,4.05E-04
0.3149,3.73E-05,1.73E-05,8.68E-04,6.79E-04,4.05E-04
0.3151,3.73E-05,1.73E-05,8.67E-04,6.78E-04,4.05E-04
0.3153,3.73E-05,1.73E-05,8.67E-04,6.78E-04,4.04E-04
0.3155,3.72E-05,1.73E-05,8.66E-04,6.77E-04,4.04E-04
0.3157,3.72E-05,1.73E-05,8.65E-04,6.77E-04,4.04E-04
0.3159,3.72E-05,1.73E-05,8.64E-04,6.76E-04,4.03E-04
0.3161,3.72E-05,1.73E-05,8.64E-04,6.76E-04,4.03E-04
0.3163,3.72E-05,1.73E-05,8.63E-04,6.75E-04,4.03E-04
0.3165,3.71E-05,1.73E-05,8.62E-04,6.74E-04,4.02E-04
0.3167,3.71E-05,1.73E-05,8.61E-04,6.74E-04,4.02E-04
0.3169,3.71E-05,1.73E-05,8.61E-04,6.73E-04,4.02E-04
0.3171,3.71E-05,1.73E-05,8.60E-04,6.73E-04,4.01E-04
0.3173,3.71E-05,1.73E-05,8.59E-04,6.72E-04,4.01E-04
0.3175,3.70E-05,1.73E-05,8.58E-04,6.72E-04,4.01E-04
0.3177,3.70E-05,1.73E-05,8.58E-04,6.71E-04,4.00E-04
0.3179,3.70E-05,1.73E-05,8.57E-04,6.71E-04,4.00E-04
0.3181,3.70E-05,1.73E-05,8.56E-04,6.70E-04,4.00E-04
0.3183,3.70E-05,1.73E-05,8.55E-04,6.70E-04,3.99E-04
0.3185,3.69E-05,1.73E-05,8.55E-04,6.69E-04,3.99E-04
0.3187,3.69E-05,1.73E-05,8.54E-04,6.68E-04,3.99E-04
0.3189,3.69E-05,1.73E-05,8.53E-04,6.68E-04,3.98E-04
0.3191,3.69E-05,1.73E-05,8.53E-04,6.67E-04,3.98E-04
0.3193,3.69E-05,1.73E-05,8.52E-04,6.67E-04,3.98E-04
0.3195,3.68E-05,1.73E-05,8.51E-04,6.66E-04,3.97E-04
0.3197,3.68E-05,1.73E-05,8.50E-04,6.66E-04,3.97E-04
0.3199,3.68E-05,1.73E-05,8.50E-04,6.65E-04,3.97E-04
0.3201,3.68E-05,1.73E-05,8.49E-04,6.65E-04,3.96E-04
0.3203,3.68E-05,1.73E-05,8.48E-04,6.64E-04,3.96E-04
0.3205,3.67E-05,1.73E-05,8.47E-04,6.64E-04,3.96E-04
0.3207,3.67E-05,1.73E-05,8.47E-04,6.63E-04,3.95E-04
0.3209,3.67E-05,1.73E-05,8.46E-04,6.62E-04,3.95E-04
0.3211,3.67E-05,1.73E-05,8.45E-04,6.62E-04,3.95E-04
0.3213,3.67E-05,1.73E-05,8.44E-04,6.61E-04,3.94E-04
0.3215,3.66E-05,1.73E-05,8.44E-04,6.61E-04,3.94E-04
0.3217,3.66E-05,1.73E-05,8.43E-04,6.60E-04,3.94E-04
0.3219,3.66E-05,1.73E-05,8.42E-04,6.60E-04,3.93E-04
0.3221,3.66E-05,1.73E-05,8.42E-04,6.59E-04,3.93E-04
0.3223,3.66E-05,1.73E-05,8.41E-04,6.59E-04,3.93E-04
0.3225,3.65E-05,1.73E-05,8.40E-04,6.58E-04,3.92E-04
0.3227,3.65E-05,1.73E-05,8.39E-04,6.58E-04,3.92E-04
0.3229,3.65E-05,1.73E-05,8.39E-04,6.57E-04,3.92E-04
0.3231,3.65E-05,1.73E-05,8.38E-04,6.57E-04,3.91E-04
0.3233,3.65E-05,1.73E-05,8.37E-04,6.56E-04,3.91E-04
0.3235,3.64E-05,1.73E-05,8.37E-04,6.56E-04,3.91E-04
0.3237,3.64E-05,1.73E-05,8.36E-04,6.55E-04,3.90E-04
0.3239,3.64E-05,1.73E-05,8.35E-04,6.54E-04,3.90E-04
0.3241,3.64E-05,1.73E-05,8.34E-04,6.54E-04,3.90E-04
0.3243,3.64E-05,1.73E-05,8.34E-04,6.53E-04,3.89E-04
0.3245,3.63E-05,1.73E-05,8.33E-04,6.53E-04,3.89E-04
0.3247,3.63E-05,1.73E-05,8.32E-04,6.52E-04,3.89E-04
0.3249,3.63E-05,1.73E-05,8.32E-04,6.52E-04,3.88E-04
0.3251,3.63E-05,1.73E-05,8.31E-04,6.51E-04,3.88E-04
0.3253,3.63E-05,1.73E-05,8.30E-04,6.51E-04,3.88E-04
0.3255,3.63E-05,1.73E-05,8.29E-04,6.50E-04,3.87E-04
0.3257,3.62E-05,1.73E-05,8.29E-04,6.50E-04,3.87E-04
0.3259,3.62E-05,1.73E-05,8.28E-04,6.49E-04,3.87E-04
0.3261,3.62E-05,1.73E-05,8.27E-04,6.49E-04,3.86E-04
0.3263,3.62E-05,1.73E-05,8.27E-04,6.48E-04,3.86E-04
0.3265,3.62E-05,1.73E-05,8.26E-04,6.48E-04,3.86E-04
0.3267,3.61E-05,1.73E-05,8.25E-04,6.47E-04,3.85E-04
0.3269,3.61E-05,1.73E-05,8.24E-04,6.47E-04,3.85E-04
0.3271,3.61E-05,1.73E-05,8.24E-04,6.46E-04,3.85E-04
0.3273,3.61E-05,1.73E-05,8.23E-04,6.45E-04,3.84E-04
0.3275,3.61E-05,1.73E-05,8.22E-04,6.45E-04,3.84E-04
0.3277,3.60E-05,1.73E-05,8.22E-04,6.44E-04,3.84E-04
0.3279,3.60E-05,1.73E-05,8.21E-04,6.44E-04,3.84E-04
0.3281,3.60E-05,1.73E-05,8.20E-04,6.43E-04,3.83E-04
0.3283,3.60E-05,1.73E-05,8.20E-04,6.43E-04,3.83E-04
0.3285,3.60E-05,1.73E-05,8.19E-04,6.42E-04,3.83E-04
0.3287,3.59E-05,1.73E-05,8.18E-04,6.42E-04,3.82E-04
0.3289,3.59E-05,1.73E-05,8.17E-04,6.41E-04,3.82E-04
0.3291,3.59E-05,1.73E-05,8.17E-04,6.41E-04,3.82E-04
0.3293,3.59E-05,1.73E-05,8.16E-04,6.40E-04,3.81E-04
0.3295,3.59E-05,1.73E-05,8.15E-04,6.40E-04,3.81E-04
0.3297,3.59E-05,1.73E-05,8.15E-04,6.39E-04,3.81E-04
0.3299,3.58E-05,1.73E-05,8.14E-04,6.39E-04,3.80E-04
0.3301,3.58E-05,1.73E-05,8.13E-04,6.38E-04,3.80E-04
0.3303,3.58E-05,1.73E-05,8.13E-04,6.38E-04,3.80E-04
0.3305,3.58E-05,1.73E-05,8.12E-04,6.37E-04,3.79E-04
0.3307,3.58E-05,1.73E-05,8.11E-04,6.37E-04,3.79E-04
0.3309,3.57E-05,1.73E-05,8.10E-04,6.36E-04,3.79E-04
0.3311,3.57E-05,1.73E-05,8.10E-04,6.36E-04,3.78E-04
0.3313,3.57E-05,1.73E-05,8.09E-04,6.35E-04,3.78E-04
0.3315,3.57E-05,1.73E-05,8.08E-04,6.35E-04,3.78E-04
0.3317,3.57E-05,1.73E-05,8.08E-04,6.34E-04,3.77E-04
0.3319,3.57E-05,1.73E-05,8.07E-04,6.34E-04,3.77E-04
0.3321,3.56E-05,1.73E-05,8.06E-04,6.33E-04,3.77E-04
