1.630576080407354667e+01,1.630765980556176231e+01,1.630768560081747864e+01,1.630751064163267117e+01,1.630732034092363492e+01,1.630702091251042418e+01,1.630678183114711643e+01,1.630643986802691359e+01,1.630618011712401838e+01,1.630581743923490023e+01,1.630554657801594942e+01,1.630517196399946300e+01,1.630489433980841341e+01,1.630451217188683444e+01,1.630423013066986471e+01,1.630384292499405774e+01,1.630355789257606602e+01,1.630316725182092341e+01,1.630288017939055578e+01,1.630248721555411606e+01,1.630219879075740508e+01,1.630180433699063869e+01,1.630151509544034383e+01,1.630111982333239595e+01,1.630083021342855432e+01,1.630043470437740538e+01,1.630014512884474343e+01,1.629974992219022312e+01,1.629946076784757381e+01,1.629906639753156128e+01,1.629877805965114135e+01,1.629838508635866390e+01,1.629809717341052533e+01,1.629770120014181245e+01,1.629740880812123649e+01,1.629700709103063971e+01,1.629671162572324761e+01,1.629630728862558797e+01,1.629601106781184328e+01,1.629560733595938871e+01,1.629531277258524113e+01,1.629491303295862892e+01,1.629462268350843956e+01,1.629423055844414492e+01,1.629394718374853568e+01,1.629356662609792750e+01,1.629329327209324774e+01,1.629292869496081408e+01,1.629266880581289101e+01,1.629232526912501555e+01,1.629208285468385498e+01,1.629176634928647616e+01,1.629154624879574342e+01,1.629126415872084621e+01,1.629107248844925948e+01,1.629083440786978443e+01,1.629067939925682396e+01,1.629049874535599685e+01,1.629039255025538324e+01,1.629029030643231124e+01,1.629025387417868131e+01,1.629026995123083665e+01,1.629035416859576202e+01,1.629060933108284104e+01
1.632103890934133616e+01,1.632110880496892591e+01,1.632061727451490540e+01,1.631986211532684905e+01,1.631926979534324573e+01,1.631844294552491093e+01,1.631782283775334363e+01,1.631696778552947080e+01,1.631633387121694767e+01,1.631546321950706258e+01,1.631482076444452645e+01,1.631393995394403262e+01,1.631329155775454964e+01,1.631240346852581169e+01,1.631175062796011943e+01,1.631085699086612806e+01,1.631020065966972865e+01,1.630930261080662191e+01,1.630864344312259817e+01,1.630774177948672232e+01,1.630708025065237265e+01,1.630617556243907629e+01,1.630551203519246073e+01,1.630460478072287955e+01,1.630393954457630201e+01,1.630303009617169252e+01,1.630236339265555756e+01,1.630145206694755089e+01,1.630078410712702919e+01,1.629987118685789937e+01,1.629920216467172978e+01,1.629828791607009464e+01,1.629761938226789653e+01,1.629671238439185998e+01,1.629605336542541494e+01,1.629515913303481867e+01,1.629450776543243506e+01,1.629362155386578692e+01,1.629297421959892489e+01,1.629209101639493440e+01,1.629144403469295455e+01,1.629055894054586773e+01,1.628990886581351205e+01,1.628901753918127682e+01,1.628836151961392886e+01,1.628746072906471198e+01,1.628679696569940916e+01,1.628588531905073111e+01,1.628521368993569496e+01,1.628429265683378091e+01,1.628361561966904958e+01,1.628269105977110698e+01,1.628201504771181263e+01,1.628109966351572879e+01,1.628043741989317184e+01,1.627955505012766935e+01,1.627892994422075645e+01,1.627812398780746506e+01,1.627757919021973265e+01,1.627693210815928992e+01,1.627655497015418362e+01,1.627624771421714911e+01,1.627627241254951684e+01,1.627691728032511520e+01
1.633704770057575573e+01,1.633635815891563325e+01,1.633543800754998543e+01,1.633413244363648431e+01,1.633313497081659094e+01,1.633175937199960259e+01,1.633073494240678514e+01,1.632932849628761218e+01,1.632828889512914472e+01,1.632686401712557611e+01,1.632581423031688317e+01,1.632437662705165593e+01,1.632331931313141027e+01,1.632187214841305689e+01,1.632080892153100038e+01,1.631935416057803323e+01,1.631828608626166144e+01,1.631682504600228256e+01,1.631575286962112514e+01,1.631428648123736380e+01,1.631321074660992565e+01,1.631173969507979393e+01,1.631066081165715431e+01,1.630918561619624896e+01,1.630810389978215369e+01,1.630662496331560973e+01,1.630554066216601328e+01,1.630405830348560414e+01,1.630297161590019073e+01,1.630148609169551221e+01,1.630039717849951231e+01,1.629890869934895292e+01,1.629781557090106858e+01,1.629631146327881552e+01,1.629520081239754248e+01,1.629367436364266908e+01,1.629255115469010917e+01,1.629101336042584691e+01,1.628988624240966843e+01,1.628834923424564707e+01,1.628722703556034901e+01,1.628570227456560460e+01,1.628459264722354760e+01,1.628308906288313196e+01,1.628199712482486206e+01,1.628051931828999699e+01,1.627944639787445169e+01,1.627799308882728724e+01,1.627693573659789195e+01,1.627549875246352684e+01,1.627444830713870161e+01,1.627301265775549055e+01,1.627195591033817834e+01,1.627050202736700868e+01,1.626942411703541680e+01,1.626793463778783888e+01,1.626682683898561521e+01,1.626530394222469056e+01,1.626418369068029790e+01,1.626269540642307732e+01,1.626166480433749228e+01,1.626049793209141114e+01,1.625999741214254257e+01,1.626056731448702664e+01
1.635318326258490984e+01,1.635190660909082183e+01,1.635057841859552852e+01,1.634873032440312812e+01,1.634732799494313582e+01,1.634540033470622689e+01,1.634396751093136402e+01,1.634200273695851635e+01,1.634055165590755720e+01,1.633856400306067513e+01,1.633710026816971350e+01,1.633509651937284346e+01,1.633362325812483817e+01,1.633160726964273124e+01,1.633012643730900848e+01,1.632810064699037511e+01,1.632661355894536470e+01,1.632457961906897026e+01,1.632308720557245962e+01,1.632104629065230483e+01,1.631954923276114755e+01,1.631750220555886699e+01,1.631600101357949129e+01,1.631394852172827470e+01,1.631244358327727895e+01,1.631038611887255385e+01,1.630887772968894112e+01,1.630681566772147306e+01,1.630530405211457889e+01,1.630323767613603181e+01,1.630172300090267257e+01,1.629965252064249626e+01,1.629813781378843629e+01,1.629608079560331291e+01,1.629458386560837013e+01,1.629254735244081331e+01,1.629105852550509326e+01,1.628902247425664385e+01,1.628752595974048134e+01,1.628546908469081345e+01,1.628395039856091131e+01,1.628185618874447016e+01,1.628030643253672594e+01,1.627816848830633134e+01,1.627658770912514896e+01,1.627441322912098443e+01,1.627281197601874752e+01,1.627062216933577332e+01,1.626902034310880651e+01,1.626684657179658799e+01,1.626526873752834490e+01,1.626314342078276809e+01,1.626161003903249025e+01,1.625955206373324557e+01,1.625806694084912252e+01,1.625606338104442017e+01,1.625460012019339473e+01,1.625259239515483500e+01,1.625109079738946249e+01,1.624899638511296374e+01,1.624741380815931180e+01,1.624532903577564014e+01,1.624402793281543822e+01,1.624391727637206273e+01
1.636937145568506935e+01,1.636756319467848186e+01,1.636583216475439784e+01,1.636344191959817351e+01,1.636163315325466527e+01,1.635915004566365738e+01,1.635730579437854004e+01,1.635477811946323712e+01,1.635291198729158779e+01,1.635035651459778094e+01,1.634847505018143821e+01,1.634589994547637914e+01,1.634400690493357189e+01,1.634141688192626418e+01,1.633951465469487729e+01,1.633691272626707658e+01,1.633500293850796226e+01,1.633239116233169952e+01,1.633047497251861913e+01,1.632785481783117731e+01,1.632593307699016094e+01,1.632330562412043307e+01,1.632137896935598675e+01,1.631874502653440473e+01,1.631681393869675745e+01,1.631417411425845643e+01,1.631223895494806442e+01,1.630959370374818818e+01,1.630765473968667933e+01,1.630500439369846077e+01,1.630306181294373502e+01,1.630040660161825272e+01,1.629845682407841778e+01,1.629577505723219488e+01,1.629379667881548244e+01,1.629108352020835326e+01,1.628909358077384084e+01,1.628638186956795408e+01,1.628440524497869291e+01,1.628172568832524902e+01,1.627978020655438485e+01,1.627714725580290889e+01,1.627523476681851022e+01,1.627263774990953848e+01,1.627074070790836657e+01,1.626814435136977011e+01,1.626623034683459679e+01,1.626358682487632379e+01,1.626162155248683661e+01,1.625889282627917964e+01,1.625685895444634355e+01,1.625404328137127408e+01,1.625195853264030532e+01,1.624910866471596194e+01,1.624703127219430954e+01,1.624424471883155618e+01,1.624224933491782252e+01,1.623960665917576307e+01,1.623771388307292796e+01,1.623515712815759571e+01,1.623323393287533634e+01,1.623053216562906087e+01,1.622851298933826669e+01,1.622737604253362065e+01
1.638559205823919740e+01,1.638327576234186367e+01,1.638114280918984988e+01,1.637820857206897429e+01,1.637599111287788034e+01,1.637294889974902290e+01,1.637069027123393994e+01,1.636759548278740439e+01,1.636531112132055910e+01,1.636218344693621418e+01,1.635988103068302735e+01,1.635673020097966202e+01,1.635441421360228631e+01,1.635124590673936851e+01,1.634891923441657724e+01,1.634573710970450833e+01,1.634340173307471034e+01,1.634020830509523847e+01,1.633786564330933899e+01,1.633466271511404599e+01,1.633231381428184648e+01,1.632910271442597505e+01,1.632674835840451522e+01,1.632353008029642893e+01,1.632117085931031752e+01,1.631794614752941541e+01,1.631558250226082052e+01,1.631235190798775747e+01,1.630998415850960725e+01,1.630674807582476404e+01,1.630437644061106539e+01,1.630113513022230975e+01,1.629876422650032808e+01,1.629554382887343422e+01,1.629319813434102926e+01,1.628999902602558336e+01,1.628765154377983748e+01,1.628442529565709407e+01,1.628204167890719489e+01,1.627875194201723019e+01,1.627631731251009128e+01,1.627296483543230465e+01,1.627049606888461497e+01,1.626712392753253056e+01,1.626466393665653243e+01,1.626133649097959122e+01,1.625892994547730197e+01,1.625569154135512662e+01,1.625335169765993726e+01,1.625018527630906107e+01,1.624787125492757767e+01,1.624468720554963852e+01,1.624231502829186979e+01,1.623899830035675151e+01,1.623649979429083601e+01,1.623301655204387828e+01,1.623042773745614653e+01,1.622692716914679067e+01,1.622442120177738900e+01,1.622115778921148177e+01,1.621884646580329914e+01,1.621570960644376669e+01,1.621322270148812805e+01,1.621104018859226414e+01
1.640183730328146439e+01,1.639902420638882319e+01,1.639648849915656825e+01,1.639300738982435490e+01,1.639037856427888684e+01,1.638677325315170563e+01,1.638409715392150900e+01,1.638043093378293236e+01,1.637772513528141971e+01,1.637402088689401580e+01,1.637129433327129036e+01,1.636756349427475854e+01,1.636482147704712986e+01,1.636107078031214357e+01,1.635831673669359176e+01,1.635455055152890225e+01,1.635178685629086459e+01,1.634800820171761515e+01,1.634523656498794253e+01,1.634144761467760887e+01,1.633866930141102358e+01,1.633487166120790235e+01,1.633208762089576638e+01,1.632828249252771968e+01,1.632549343982410051e+01,1.632168172252497129e+01,1.631888818913150274e+01,1.631507054490764830e+01,1.631227291357229703e+01,1.630844980979799175e+01,1.630564833649690115e+01,1.630182007346837736e+01,1.629900963163525418e+01,1.629514650159642386e+01,1.629230062994164996e+01,1.628840952959820854e+01,1.628556744682057200e+01,1.628171317817018604e+01,1.627891583072370807e+01,1.627513039457715749e+01,1.627237809295721860e+01,1.626862742688935626e+01,1.626587256874437770e+01,1.626207412725700507e+01,1.625925369114527186e+01,1.625534042704676807e+01,1.625243059923623434e+01,1.624841934059947590e+01,1.624547104451800550e+01,1.624147385853856562e+01,1.623858690969804996e+01,1.623472652796109728e+01,1.623195614474558468e+01,1.622822171711257155e+01,1.622548236172699276e+01,1.622166605680966356e+01,1.621876620561400983e+01,1.621466342840194130e+01,1.621156730660951339e+01,1.620740157933432002e+01,1.620446797932267557e+01,1.620073830049442165e+01,1.619793321557856558e+01,1.619489329720062898e+01
1.641810355746170202e+01,1.641479904127467293e+01,1.641185882704571242e+01,1.640782730917887733e+01,1.640478411052218988e+01,1.640061135609276377e+01,1.639751447670645845e+01,1.639327225245629549e+01,1.639014164452443367e+01,1.638585625014145819e+01,1.638270224302217315e+01,1.637838695257691057e+01,1.637521572080022025e+01,1.637087840849538267e+01,1.636769399335360831e+01,1.636333980155898260e+01,1.636014501173352897e+01,1.635577751201176611e+01,1.635257437946204462e+01,1.634819615374715696e+01,1.634498618662921388e+01,1.634059914786037382e+01,1.633738348063574364e+01,1.633298906247783933e+01,1.632976854950599233e+01,1.632536782437212608e+01,1.632214310024441417e+01,1.631773685515709005e+01,1.631450837422289268e+01,1.631009716024851386e+01,1.630686522230390878e+01,1.630244938633088836e+01,1.629922019405428202e+01,1.629483325673822591e+01,1.629163440412948916e+01,1.628725955676359050e+01,1.628403747579956828e+01,1.627959427586840846e+01,1.627630612786918718e+01,1.627177942000815847e+01,1.626845077871643497e+01,1.626391907700536166e+01,1.626062779304532313e+01,1.625619291218834306e+01,1.625299075506051949e+01,1.624866298329187941e+01,1.624550497849437747e+01,1.624116000997606690e+01,1.623792602954408437e+01,1.623341302464232427e+01,1.623003493391166785e+01,1.622536848385417230e+01,1.622194710185860345e+01,1.621735752086285487e+01,1.621408348899671381e+01,1.620973620060233600e+01,1.620658647597956303e+01,1.620219960920472246e+01,1.619881731912056111e+01,1.619399054145109318e+01,1.619037075553802651e+01,1.618576274986865826e+01,1.618255786726235357e+01,1.617886981925126122e+01
1.643438888385690078e+01,1.643059513648150727e+01,1.642724807622541405e+01,1.642266211620025729e+01,1.641920124183945973e+01,1.641445634339961401e+01,1.641093513311406582e+01,1.640611202334596541e+01,1.640255301833165547e+01,1.639768162718644717e+01,1.639409665618421741e+01,1.638919222154608946e+01,1.638558841741275884e+01,1.638066004293776601e+01,1.637704210557636131e+01,1.637209577208464850e+01,1.636846698558280977e+01,1.636350686759357487e+01,1.635986961818243657e+01,1.635489874554798106e+01,1.635125481026595651e+01,1.634627543444146980e+01,1.634262615307804367e+01,1.633763996447067157e+01,1.633398634707338104e+01,1.632899461055259849e+01,1.632533740686101353e+01,1.632034104896975180e+01,1.631668079392698090e+01,1.631168045968931679e+01,1.630801750296368624e+01,1.630301359226729119e+01,1.629934131420225185e+01,1.629429754347451009e+01,1.629058841194352780e+01,1.628553392594123039e+01,1.628185650259801776e+01,1.627688263839199223e+01,1.627327253827601794e+01,1.626836048547342273e+01,1.626475455493256916e+01,1.625977830957132397e+01,1.625608090988722410e+01,1.625095909264922867e+01,1.624716974050077312e+01,1.624199576508336307e+01,1.623823883360187992e+01,1.623319826468964777e+01,1.622957650336143232e+01,1.622469060119381723e+01,1.622111076626161363e+01,1.621613368257415999e+01,1.621238139681472390e+01,1.620712168283982635e+01,1.620320843698114643e+01,1.619793839907175936e+01,1.619419569711488194e+01,1.618927256112380775e+01,1.618568742532253779e+01,1.618057208156288951e+01,1.617651393472813837e+01,1.617097761933538536e+01,1.616715003549541407e+01,1.616289669957664188e+01
1.645069214754574460e+01,1.644640942027184494e+01,1.644265274840009639e+01,1.643750789337541462e+01,1.643362576549708365e+01,1.642830367021479177e+01,1.642435432854842503e+01,1.641894512202557266e+01,1.641495389688425988e+01,1.640949134726414727e+01,1.640547168147745438e+01,1.639997312069078461e+01,1.639593318330032901e+01,1.639040903637247482e+01,1.638635424312325028e+01,1.638081139827676580e+01,1.637674555256668896e+01,1.637118884074431335e+01,1.636711471753293878e+01,1.636154765865958893e+01,1.635746733117123597e+01,1.635189254860719288e+01,1.634780758356661323e+01,1.634222705073878856e+01,1.633813863076562711e+01,1.633255382528630761e+01,1.632846282810027816e+01,1.632287483110712856e+01,1.631878188149627817e+01,1.631319144238118923e+01,1.630909694588869030e+01,1.630350452366738878e+01,1.629941623642453408e+01,1.629386115230862231e+01,1.628980553549230592e+01,1.628424404132269387e+01,1.628013701923235246e+01,1.627447258334583680e+01,1.627029471994701382e+01,1.626459234225839978e+01,1.626044598639447614e+01,1.625485924142832062e+01,1.625082433716038111e+01,1.624535515880377545e+01,1.624134313526158380e+01,1.623578766296023801e+01,1.623163800916046995e+01,1.622587315288417997e+01,1.622161309059316281e+01,1.621584545477439221e+01,1.621170338300699854e+01,1.620618487293884513e+01,1.620220131178338718e+01,1.619670480342264085e+01,1.619254681943202812e+01,1.618666430700667647e+01,1.618226149513970569e+01,1.617639286949670563e+01,1.617228123374405868e+01,1.616681688596508337e+01,1.616259433377805976e+01,1.615641833334767341e+01,1.615182498738846917e+01,1.614692534089570941e+01
